## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom4-[022df438-af4d-47c5-9c9d-f620e22be785]\tom4-1-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom4-1-recording.avi
## Number of Samples:	3162
## Reversed:	none
## [Run]
## Subject:	tom4
## Description:	Run4
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
158022796,SMP,1,127.00,102.00,4.40,126.00,102.00,4.52,633.27,457.22,617.78,535.12,695.75,584.47,-,30.36,-0.48,-19.81,-29.61,0.13,-21.94,0.00,-0.21,0.98,-0.03,-0.25,0.97,0,00:00:00:08,,Blink,tom4-1-recording.avi
158056121,SMP,1,127.00,101.00,4.40,126.00,100.00,4.46,637.42,455.18,620.25,532.66,701.21,584.33,-,30.37,-0.51,-19.77,-29.57,0.12,-21.93,0.00,-0.21,0.98,-0.04,-0.25,0.97,0,00:00:00:09,,Blink,tom4-1-recording.avi
158089294,SMP,1,127.00,101.00,4.40,126.00,100.00,4.42,637.51,456.38,620.60,533.14,701.03,585.77,-,30.37,-0.54,-19.74,-29.55,0.10,-21.92,0.00,-0.21,0.98,-0.04,-0.25,0.97,0,00:00:00:10,,Blink,tom4-1-recording.avi
158122558,SMP,1,127.00,101.00,4.40,126.00,100.00,4.40,629.39,454.92,612.99,533.73,693.13,582.40,-,30.38,-0.56,-19.71,-29.53,0.08,-21.91,0.00,-0.21,0.98,-0.03,-0.25,0.97,0,00:00:00:10,,Fixation,tom4-1-recording.avi
158155853,SMP,1,125.00,101.00,4.40,124.00,100.00,4.40,626.23,455.42,608.30,537.51,691.69,581.57,-,30.37,-0.56,-19.69,-29.51,0.07,-21.90,0.01,-0.21,0.98,-0.03,-0.25,0.97,0,00:00:00:11,,Fixation,tom4-1-recording.avi
158189178,SMP,1,125.00,100.00,4.38,124.00,98.00,4.38,626.44,455.68,606.07,539.84,694.21,582.38,-,30.36,-0.56,-19.68,-29.50,0.06,-21.89,0.01,-0.21,0.98,-0.03,-0.25,0.97,0,00:00:00:12,,Fixation,tom4-1-recording.avi
158222473,SMP,1,125.00,100.00,4.34,124.00,98.00,4.38,625.35,456.23,604.58,543.18,693.62,580.51,-,30.35,-0.56,-19.67,-29.49,0.04,-21.88,0.01,-0.22,0.98,-0.03,-0.25,0.97,0,00:00:00:13,,Fixation,tom4-1-recording.avi
158255737,SMP,1,126.00,101.00,4.38,126.00,98.00,4.40,621.84,459.09,602.66,546.68,688.90,580.86,-,30.35,-0.56,-19.65,-29.48,0.03,-21.87,0.01,-0.22,0.98,-0.03,-0.25,0.97,0,00:00:00:14,,Fixation,tom4-1-recording.avi
158288970,SMP,1,127.00,102.00,4.38,126.00,100.00,4.36,617.33,461.37,600.07,547.32,682.91,582.89,-,30.34,-0.56,-19.64,-29.47,0.02,-21.86,0.01,-0.22,0.98,-0.02,-0.25,0.97,0,00:00:00:14,,Fixation,tom4-1-recording.avi
158322235,SMP,1,127.00,101.00,4.38,126.00,100.00,4.38,617.46,462.39,600.39,547.56,682.81,584.52,-,30.34,-0.56,-19.64,-29.47,0.01,-21.85,0.01,-0.22,0.98,-0.02,-0.25,0.97,0,00:00:00:15,,Fixation,tom4-1-recording.avi
158355590,SMP,1,127.00,102.00,4.40,126.00,100.00,4.38,623.06,460.91,599.97,550.79,693.70,584.36,-,30.34,-0.57,-19.63,-29.46,0.00,-21.84,0.01,-0.22,0.98,-0.03,-0.25,0.97,0,00:00:00:16,,Fixation,tom4-1-recording.avi
158388793,SMP,1,127.00,102.00,4.34,126.00,100.00,4.40,623.72,460.24,603.45,546.84,691.61,584.22,-,30.34,-0.58,-19.62,-29.45,-0.01,-21.83,0.01,-0.22,0.98,-0.03,-0.25,0.97,0,00:00:00:17,,Fixation,tom4-1-recording.avi
158422058,SMP,1,126.00,102.00,4.32,126.00,100.00,4.38,625.43,461.71,603.90,549.10,694.38,586.14,-,30.34,-0.58,-19.61,-29.45,-0.02,-21.83,0.01,-0.22,0.98,-0.03,-0.25,0.97,0,00:00:00:18,,Saccade,tom4-1-recording.avi
158455535,SMP,1,127.00,102.00,4.34,126.00,100.00,4.40,634.70,462.47,610.19,553.18,705.93,586.25,-,30.33,-0.58,-19.60,-29.44,-0.02,-21.82,0.00,-0.22,0.97,-0.04,-0.25,0.97,0,00:00:00:19,,Saccade,tom4-1-recording.avi
158488555,SMP,1,126.00,103.00,4.30,126.00,102.00,4.42,639.43,461.91,613.32,552.69,711.90,587.40,-,30.33,-0.59,-19.60,-29.44,-0.03,-21.82,0.00,-0.22,0.97,-0.04,-0.25,0.97,0,00:00:00:19,,Saccade,tom4-1-recording.avi
158521911,SMP,1,116.00,106.00,4.12,116.00,106.00,4.36,405.10,537.54,407.49,631.11,476.58,631.49,-,30.31,-0.57,-19.61,-29.44,-0.03,-21.82,0.18,-0.28,0.94,0.16,-0.29,0.95,0,00:00:00:20,,Saccade,tom4-1-recording.avi
158555297,SMP,1,118.00,109.00,4.22,116.00,108.00,4.44,336.91,565.94,347.43,661.48,413.55,648.41,-,30.28,-0.55,-19.63,-29.42,-0.06,-21.80,0.23,-0.31,0.93,0.21,-0.30,0.93,0,00:00:00:21,,Fixation,tom4-1-recording.avi
158588592,SMP,1,116.00,109.00,4.20,112.00,108.00,4.40,357.65,558.24,358.74,657.37,437.63,643.77,-,30.26,-0.53,-19.64,-29.41,-0.10,-21.77,0.22,-0.30,0.93,0.19,-0.29,0.94,0,00:00:00:22,,Fixation,tom4-1-recording.avi
158621795,SMP,1,108.00,108.00,4.20,96.00,106.00,4.34,386.42,546.92,379.90,648.66,468.70,633.42,-,30.24,-0.52,-19.65,-29.41,-0.14,-21.74,0.20,-0.30,0.93,0.16,-0.29,0.94,0,00:00:00:22,,Fixation,tom4-1-recording.avi
158655029,SMP,1,116.00,108.00,4.28,108.00,106.00,4.36,412.65,543.87,403.96,644.66,492.33,634.88,-,30.23,-0.51,-19.65,-29.41,-0.16,-21.72,0.18,-0.29,0.94,0.14,-0.29,0.95,0,00:00:00:23,,Fixation,tom4-1-recording.avi
158688415,SMP,1,116.00,108.00,4.30,108.00,106.00,4.40,441.81,539.83,427.94,641.80,522.29,632.48,-,30.22,-0.49,-19.66,-29.41,-0.18,-21.71,0.16,-0.29,0.94,0.12,-0.29,0.95,0,00:00:01:00,,Fixation,tom4-1-recording.avi
158721649,SMP,1,119.00,108.00,4.32,112.00,106.00,4.42,459.42,539.92,441.73,643.05,541.54,632.10,-,30.21,-0.48,-19.66,-29.40,-0.20,-21.69,0.15,-0.30,0.94,0.10,-0.29,0.95,0,00:00:01:01,,Fixation,tom4-1-recording.avi
158754943,SMP,1,127.00,108.00,4.34,126.00,106.00,4.44,475.97,538.55,454.09,642.47,559.69,632.75,-,30.20,-0.47,-19.66,-29.39,-0.21,-21.69,0.14,-0.30,0.95,0.09,-0.29,0.95,0,00:00:01:01,,Fixation,tom4-1-recording.avi
158788177,SMP,1,120.00,109.00,4.40,112.00,106.00,4.40,476.02,539.24,457.81,642.19,557.08,630.90,-,30.20,-0.46,-19.66,-29.39,-0.21,-21.68,0.14,-0.30,0.95,0.09,-0.29,0.95,0,00:00:01:02,,Saccade,tom4-1-recording.avi
158821472,SMP,1,116.00,103.00,4.22,108.00,102.00,4.34,411.28,502.44,403.26,606.58,496.12,578.97,-,30.19,-0.46,-19.67,-29.38,-0.22,-21.67,0.18,-0.26,0.95,0.14,-0.24,0.96,0,00:00:01:03,,Saccade,tom4-1-recording.avi
158854827,SMP,1,117.00,104.00,4.28,110.00,102.00,4.42,411.45,496.91,399.86,601.75,498.37,576.58,-,30.18,-0.45,-19.68,-29.37,-0.24,-21.66,0.18,-0.26,0.95,0.14,-0.24,0.96,0,00:00:01:04,,Fixation,tom4-1-recording.avi
158888031,SMP,1,116.00,104.00,4.28,108.00,102.00,4.38,411.25,496.41,397.74,601.58,501.02,573.54,-,30.17,-0.45,-19.68,-29.36,-0.26,-21.64,0.19,-0.26,0.95,0.14,-0.24,0.96,0,00:00:01:05,,Fixation,tom4-1-recording.avi
158921325,SMP,1,119.00,104.00,4.22,114.00,102.00,4.40,411.30,495.55,392.08,601.23,504.72,576.93,-,30.17,-0.44,-19.68,-29.36,-0.27,-21.63,0.19,-0.26,0.95,0.13,-0.24,0.96,0,00:00:01:06,,Fixation,tom4-1-recording.avi
158954559,SMP,1,118.00,104.00,4.20,112.00,102.00,4.40,408.97,493.63,386.58,599.45,505.07,576.79,-,30.16,-0.44,-19.69,-29.35,-0.29,-21.62,0.19,-0.26,0.95,0.13,-0.24,0.96,0,00:00:01:06,,Fixation,tom4-1-recording.avi
158987792,SMP,1,117.00,103.00,4.20,110.00,102.00,4.36,412.50,490.77,390.25,596.84,507.20,575.85,-,30.15,-0.44,-19.69,-29.34,-0.30,-21.61,0.19,-0.26,0.95,0.13,-0.24,0.96,0,00:00:01:07,,Fixation,tom4-1-recording.avi
159021179,SMP,1,117.00,103.00,4.34,110.00,100.00,4.28,414.49,491.25,391.82,596.90,510.65,573.47,-,30.14,-0.43,-19.69,-29.34,-0.31,-21.60,0.19,-0.26,0.95,0.13,-0.24,0.96,0,00:00:01:08,,Blink,tom4-1-recording.avi
159054443,SMP,1,117.00,102.00,4.30,110.00,98.00,4.22,413.88,489.18,390.84,595.42,508.20,576.48,-,30.14,-0.43,-19.69,-29.33,-0.33,-21.59,0.19,-0.25,0.95,0.13,-0.24,0.96,0,00:00:01:09,,Blink,tom4-1-recording.avi
159087677,SMP,1,115.00,101.00,4.26,106.00,98.00,4.22,412.82,490.28,388.86,596.29,508.97,575.77,-,30.13,-0.43,-19.69,-29.33,-0.34,-21.58,0.19,-0.25,0.95,0.13,-0.24,0.96,0,00:00:01:10,,Blink,tom4-1-recording.avi
159120910,SMP,1,112.00,101.00,4.20,102.00,98.00,4.14,411.06,490.74,385.56,596.79,508.40,577.44,-,30.13,-0.43,-19.69,-29.33,-0.35,-21.57,0.20,-0.26,0.95,0.13,-0.24,0.96,0,00:00:01:10,,Blink,tom4-1-recording.avi
159154174,SMP,1,33.00,25.00,0.00,66.00,50.00,2.20,361.79,347.11,385.56,596.79,393.65,356.88,-,30.13,-0.43,-19.69,-29.33,-0.35,-21.57,0.20,-0.26,0.95,0.22,-0.05,0.97,0,00:00:01:11,,Blink,tom4-1-recording.avi
159187561,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,1909.89,-101.54,0.00,0.00,2046.67,104.18,-,0.00,0.00,0.00,-29.33,-0.35,-21.57,0.00,0.00,0.00,-0.75,0.10,0.66,0,00:00:01:12,,Blink,tom4-1-recording.avi
159220794,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,422.88,337.49,385.38,435.15,0.00,0.00,-,30.13,-0.43,-19.69,0.00,0.00,0.00,0.20,-0.12,0.97,0.00,0.00,0.00,0,00:00:01:13,,Blink,tom4-1-recording.avi
159254119,SMP,1,111.00,90.00,4.14,102.00,84.00,3.06,297.42,630.72,386.19,631.46,483.26,471.15,-,30.13,-0.43,-19.69,-29.33,-0.35,-21.57,0.19,-0.28,0.94,0.15,-0.15,0.98,0,00:00:01:14,,Blink,tom4-1-recording.avi
159287567,SMP,1,119.00,103.00,4.22,116.00,98.00,4.08,413.35,515.01,382.82,620.36,513.86,604.47,-,30.13,-0.43,-19.69,-29.33,-0.34,-21.58,0.20,-0.27,0.94,0.12,-0.26,0.96,0,00:00:01:14,,Blink,tom4-1-recording.avi
159320556,SMP,1,115.00,102.00,4.32,110.00,96.00,4.04,412.82,516.37,387.05,622.11,509.36,603.77,-,30.13,-0.43,-19.69,-29.33,-0.34,-21.58,0.19,-0.28,0.94,0.13,-0.26,0.96,0,00:00:01:15,,Blink,tom4-1-recording.avi
159353942,SMP,1,106.00,102.00,4.34,90.00,96.00,3.96,408.11,515.58,384.88,621.60,501.83,605.01,-,30.13,-0.43,-19.69,-29.33,-0.34,-21.58,0.20,-0.28,0.94,0.14,-0.26,0.95,0,00:00:01:16,,Blink,tom4-1-recording.avi
159387176,SMP,1,115.00,103.00,4.36,106.00,98.00,4.10,410.06,515.56,383.97,621.57,506.46,604.74,-,30.13,-0.43,-19.69,-29.33,-0.34,-21.58,0.20,-0.28,0.94,0.13,-0.26,0.96,0,00:00:01:17,,Fixation,tom4-1-recording.avi
159420410,SMP,1,115.00,105.00,4.38,106.00,100.00,4.10,405.90,518.85,381.06,624.58,502.66,605.43,-,30.13,-0.43,-19.69,-29.33,-0.33,-21.58,0.20,-0.28,0.94,0.13,-0.26,0.95,0,00:00:01:18,,Fixation,tom4-1-recording.avi
159453674,SMP,1,110.00,104.00,4.40,96.00,98.00,4.02,402.97,520.02,378.62,625.78,499.63,606.46,-,30.13,-0.43,-19.69,-29.32,-0.33,-21.57,0.20,-0.28,0.94,0.14,-0.27,0.95,0,00:00:01:18,,Fixation,tom4-1-recording.avi
159487060,SMP,1,109.00,105.00,4.38,96.00,100.00,4.04,397.24,519.02,376.97,624.86,489.68,607.64,-,30.13,-0.43,-19.69,-29.32,-0.33,-21.57,0.20,-0.28,0.94,0.15,-0.27,0.95,0,00:00:01:19,,Fixation,tom4-1-recording.avi
159520294,SMP,1,114.00,105.00,4.40,104.00,100.00,4.18,400.53,519.51,374.50,625.46,498.30,607.73,-,30.12,-0.42,-19.69,-29.32,-0.34,-21.56,0.20,-0.28,0.94,0.14,-0.27,0.95,0,00:00:01:20,,Fixation,tom4-1-recording.avi
159553527,SMP,1,115.00,105.00,4.36,106.00,100.00,4.20,401.12,522.50,370.75,626.35,505.12,607.55,-,30.12,-0.42,-19.69,-29.32,-0.34,-21.55,0.21,-0.28,0.94,0.13,-0.27,0.95,0,00:00:01:21,,Saccade,tom4-1-recording.avi
159586853,SMP,1,109.00,105.00,4.18,114.00,100.00,4.14,675.28,504.17,633.55,608.13,761.46,626.23,-,30.12,-0.42,-19.69,-29.32,-0.34,-21.55,-0.02,-0.27,0.96,-0.09,-0.28,0.96,0,00:00:01:22,,Saccade,tom4-1-recording.avi
159620025,SMP,1,121.00,106.00,4.42,120.00,102.00,4.20,759.62,510.53,725.02,609.24,833.82,631.81,-,30.12,-0.43,-19.69,-29.31,-0.33,-21.57,-0.09,-0.27,0.96,-0.15,-0.29,0.95,0,00:00:01:22,,Fixation,tom4-1-recording.avi
159653503,SMP,1,120.00,108.00,4.42,122.00,104.00,4.30,761.81,507.54,725.02,607.16,838.63,630.90,-,30.11,-0.43,-19.69,-29.31,-0.31,-21.58,-0.09,-0.27,0.96,-0.15,-0.29,0.95,0,00:00:01:23,,Fixation,tom4-1-recording.avi
159686676,SMP,1,121.00,108.00,4.54,122.00,104.00,4.34,755.69,500.23,712.64,602.51,840.52,629.41,-,30.11,-0.44,-19.68,-29.30,-0.30,-21.59,-0.08,-0.26,0.96,-0.15,-0.28,0.95,0,00:00:02:00,,Fixation,tom4-1-recording.avi
159719970,SMP,1,124.00,109.00,4.56,124.00,104.00,4.38,752.09,500.51,709.82,602.68,836.06,628.37,-,30.11,-0.44,-19.67,-29.30,-0.28,-21.59,-0.08,-0.26,0.96,-0.15,-0.28,0.95,0,00:00:02:01,,Fixation,tom4-1-recording.avi
159753265,SMP,1,120.00,108.00,4.50,122.00,104.00,4.40,748.09,499.43,703.87,602.00,834.68,630.41,-,30.11,-0.45,-19.67,-29.30,-0.27,-21.60,-0.08,-0.26,0.96,-0.15,-0.28,0.95,0,00:00:02:01,,Fixation,tom4-1-recording.avi
159786437,SMP,1,125.00,110.00,4.58,124.00,106.00,4.40,739.49,498.39,694.25,601.69,827.51,629.33,-,30.10,-0.46,-19.66,-29.30,-0.26,-21.61,-0.07,-0.26,0.96,-0.14,-0.28,0.95,0,00:00:02:02,,Fixation,tom4-1-recording.avi
159819793,SMP,1,121.00,111.00,4.50,124.00,108.00,4.40,732.11,503.46,689.66,605.47,817.14,632.89,-,30.10,-0.46,-19.66,-29.29,-0.25,-21.61,-0.06,-0.27,0.96,-0.13,-0.29,0.95,0,00:00:02:03,,Saccade,tom4-1-recording.avi
159853057,SMP,1,104.00,114.00,4.40,112.00,110.00,4.20,940.85,688.30,909.54,773.23,996.37,825.13,-,30.10,-0.46,-19.66,-29.29,-0.25,-21.61,-0.24,-0.39,0.89,-0.27,-0.42,0.87,0,00:00:02:04,,Saccade,tom4-1-recording.avi
159886291,SMP,1,104.00,127.00,4.72,108.00,118.00,4.14,1150.03,892.00,1108.10,952.45,1187.96,1061.04,-,30.10,-0.46,-19.66,-29.29,-0.24,-21.62,-0.37,-0.49,0.79,-0.38,-0.55,0.75,0,00:00:02:05,,Saccade,tom4-1-recording.avi
159919586,SMP,1,118.00,127.00,4.82,110.00,120.00,4.26,1201.72,1003.78,1161.59,1059.75,1221.92,1172.43,-,30.10,-0.46,-19.66,-29.29,-0.24,-21.62,-0.39,-0.54,0.74,-0.39,-0.60,0.70,0,00:00:02:06,,Saccade,tom4-1-recording.avi
159952789,SMP,1,120.00,123.00,4.78,114.00,108.00,4.24,1158.41,986.46,1119.09,1050.53,1189.15,1157.50,-,30.10,-0.46,-19.66,-29.29,-0.24,-21.62,-0.36,-0.54,0.76,-0.37,-0.60,0.71,0,00:00:02:06,,-,tom4-1-recording.avi
159986175,SMP,1,136.00,98.00,4.82,142.00,62.00,4.40,1147.29,959.85,1080.37,1065.74,1246.77,1178.41,-,30.10,-0.46,-19.66,-29.29,-0.24,-21.62,-0.34,-0.56,0.76,-0.40,-0.60,0.69,0,00:00:02:07,,-,tom4-1-recording.avi
160019531,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:08,,-,tom4-1-recording.avi
160052703,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,1130.77,963.88,1080.37,1065.74,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.34,-0.56,0.76,0.00,0.00,0.00,0,00:00:02:09,,-,tom4-1-recording.avi
160085937,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:10,,-,tom4-1-recording.avi
160119171,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,1130.77,963.88,1080.37,1065.74,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.34,-0.56,0.76,0.00,0.00,0.00,0,00:00:02:10,,-,tom4-1-recording.avi
160152557,SMP,1,27.00,17.00,0.00,54.00,34.00,2.68,91.85,1444.80,0.00,0.00,197.62,1622.41,-,0.00,0.00,0.00,-29.29,-0.24,-21.62,0.00,0.00,0.00,0.28,-0.78,0.56,0,00:00:02:11,,-,tom4-1-recording.avi
160185791,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,1130.77,963.88,1080.37,1065.74,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.34,-0.56,0.76,0.00,0.00,0.00,0,00:00:02:12,,-,tom4-1-recording.avi
160219055,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,-4253.86,14950.97,-35849.32,84424.44,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.40,0.90,0.16,0.00,0.00,0.00,0,00:00:02:13,,Saccade,tom4-1-recording.avi
160252319,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,6628.18,-12085.33,4227.76,-5867.76,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.49,0.81,0.31,0.00,0.00,0.00,0,00:00:02:14,,Saccade,tom4-1-recording.avi
160285583,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,6169.52,-11009.15,4072.49,-5546.91,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.49,0.81,0.32,0.00,0.00,0.00,0,00:00:02:14,,Saccade,tom4-1-recording.avi
160318939,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:15,,-,tom4-1-recording.avi
160352172,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:16,,-,tom4-1-recording.avi
160385437,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:17,,-,tom4-1-recording.avi
160418670,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:17,,-,tom4-1-recording.avi
160451934,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,679.47,523.19,609.69,1056.36,805.79,267.65,-,30.10,-0.46,-19.66,-29.29,-0.24,-21.62,0.01,-0.59,0.81,-0.12,0.02,0.99,0,00:00:02:18,,-,tom4-1-recording.avi
160485290,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,641.02,943.75,608.39,1052.05,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,0.01,-0.59,0.81,0.00,0.00,0.00,0,00:00:02:18,,-,tom4-1-recording.avi
160518585,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:19,,-,tom4-1-recording.avi
160551910,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:20,,-,tom4-1-recording.avi
160585052,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,930.77,507.68,885.23,602.73,0.00,0.00,-,30.10,-0.46,-19.66,0.00,0.00,0.00,-0.23,-0.26,0.94,0.00,0.00,0.00,0,00:00:02:21,,Fixation,tom4-1-recording.avi
