## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom9b-[28b773ea-abe1-4f69-9bc9-668f83eef4b6]\tom9b-5-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom9b-5-recording.avi
## Number of Samples:	2863
## Reversed:	none
## [Run]
## Subject:	tom9b
## Description:	Run11
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
1451502105,SMP,1,115.00,122.00,5.34,118.00,120.00,4.66,1170.13,643.47,1122.40,607.40,1107.23,740.04,-,30.62,1.04,-21.17,-29.62,0.48,-21.82,-0.40,-0.25,0.88,-0.35,-0.35,0.87,0,00:00:00:08,,Blink,tom9b-5-recording.avi
1451535339,SMP,1,49.00,58.00,0.00,98.00,116.00,4.42,885.53,605.70,0.00,0.00,954.04,717.18,-,0.00,0.00,0.00,-29.62,0.48,-21.82,0.00,0.00,0.00,-0.24,-0.35,0.91,0,00:00:00:09,,Blink,tom9b-5-recording.avi
1451568725,SMP,1,120.00,114.00,4.78,130.00,114.00,4.68,793.58,709.48,775.51,784.67,803.24,697.49,-,30.42,0.72,-20.62,-29.56,0.51,-21.82,-0.13,-0.41,0.90,-0.12,-0.34,0.93,0,00:00:00:09,,Blink,tom9b-5-recording.avi
1451601928,SMP,1,121.00,114.00,4.82,132.00,114.00,4.78,783.36,594.83,766.04,603.66,796.99,694.92,-,30.31,0.58,-20.39,-29.53,0.53,-21.81,-0.13,-0.26,0.96,-0.12,-0.34,0.93,0,00:00:00:10,,Blink,tom9b-5-recording.avi
1451635101,SMP,1,124.00,114.00,4.70,130.00,116.00,4.72,757.55,603.62,731.63,644.06,789.48,703.15,-,30.26,0.45,-20.25,-29.50,0.54,-21.80,-0.10,-0.30,0.95,-0.11,-0.34,0.93,0,00:00:00:11,,Blink,tom9b-5-recording.avi
1451668548,SMP,1,121.00,116.00,4.64,130.00,116.00,4.72,751.42,615.26,719.09,672.06,793.10,714.37,-,30.23,0.36,-20.15,-29.47,0.54,-21.79,-0.09,-0.32,0.94,-0.11,-0.35,0.93,0,00:00:00:12,,Blink,tom9b-5-recording.avi
1451701812,SMP,1,125.00,113.00,4.64,130.00,114.00,4.44,743.70,634.10,711.82,683.29,784.73,736.29,-,30.21,0.29,-20.08,-29.45,0.55,-21.78,-0.08,-0.33,0.94,-0.11,-0.37,0.92,0,00:00:00:13,,Blink,tom9b-5-recording.avi
1451734954,SMP,1,50.00,57.00,0.00,100.00,114.00,4.20,803.98,583.20,711.82,683.29,916.63,701.65,-,30.21,0.29,-20.08,-29.45,0.55,-21.78,-0.08,-0.33,0.94,-0.21,-0.34,0.92,0,00:00:00:13,,Blink,tom9b-5-recording.avi
1451768341,SMP,1,105.00,110.00,4.28,108.00,112.00,4.38,1247.62,599.97,1190.71,567.51,1173.36,699.47,-,30.21,0.29,-20.08,-29.45,0.56,-21.81,-0.44,-0.21,0.87,-0.40,-0.32,0.86,0,00:00:00:14,,Blink,tom9b-5-recording.avi
1451801574,SMP,1,104.00,110.00,4.34,110.00,112.00,4.38,1230.05,590.89,1169.90,577.20,1186.00,698.00,-,30.21,0.29,-20.08,-29.45,0.56,-21.82,-0.43,-0.22,0.88,-0.41,-0.31,0.86,0,00:00:00:15,,Blink,tom9b-5-recording.avi
1451834838,SMP,1,104.00,110.00,4.46,112.00,112.00,4.40,1198.61,578.64,1136.67,576.47,1177.46,691.28,-,30.21,0.29,-20.08,-29.46,0.56,-21.83,-0.41,-0.22,0.88,-0.40,-0.31,0.86,0,00:00:00:16,,Blink,tom9b-5-recording.avi
1451868103,SMP,1,109.00,111.00,4.54,110.00,110.00,4.46,1176.57,565.37,1116.52,570.10,1164.09,679.15,-,30.21,0.29,-20.08,-29.47,0.57,-21.84,-0.40,-0.22,0.89,-0.39,-0.30,0.87,0,00:00:00:17,,Blink,tom9b-5-recording.avi
1451901367,SMP,1,110.00,111.00,4.50,112.00,112.00,4.40,1173.51,561.96,1111.68,565.64,1163.20,677.00,-,30.21,0.29,-20.08,-29.48,0.57,-21.85,-0.39,-0.22,0.89,-0.39,-0.30,0.87,0,00:00:00:17,,Blink,tom9b-5-recording.avi
1451934600,SMP,1,112.00,110.00,4.48,112.00,110.00,4.44,1178.76,560.43,1116.23,561.71,1165.71,675.42,-,30.21,0.29,-20.08,-29.49,0.58,-21.86,-0.40,-0.21,0.89,-0.40,-0.30,0.87,0,00:00:00:18,,Blink,tom9b-5-recording.avi
1451967956,SMP,1,42.00,55.00,0.00,84.00,110.00,4.38,999.88,547.85,0.00,0.00,1070.63,661.98,-,0.00,0.00,0.00,-29.49,0.58,-21.86,0.00,0.00,0.00,-0.33,-0.30,0.90,0,00:00:00:19,,Blink,tom9b-5-recording.avi
1452001373,SMP,1,124.00,114.00,4.42,124.00,114.00,4.56,683.18,608.33,658.30,678.53,723.37,689.52,-,30.21,0.29,-20.08,-29.49,0.58,-21.86,-0.04,-0.33,0.94,-0.05,-0.34,0.94,0,00:00:00:20,,Blink,tom9b-5-recording.avi
1452034484,SMP,1,130.00,114.00,4.58,130.00,112.00,4.64,615.92,614.01,586.26,692.70,666.44,695.33,-,30.18,0.29,-20.09,-29.45,0.56,-21.84,0.03,-0.34,0.94,-0.01,-0.34,0.94,0,00:00:00:21,,Blink,tom9b-5-recording.avi
1452067718,SMP,1,131.00,115.00,4.62,132.00,112.00,4.78,634.76,599.40,596.67,684.05,692.17,683.83,-,30.17,0.28,-20.08,-29.43,0.55,-21.82,0.02,-0.33,0.94,-0.03,-0.33,0.94,0,00:00:00:21,,Blink,tom9b-5-recording.avi
1452101257,SMP,1,130.00,114.00,4.62,130.00,112.00,4.68,651.52,585.05,611.42,667.76,709.82,674.94,-,30.15,0.26,-20.06,-29.41,0.55,-21.80,0.00,-0.32,0.95,-0.04,-0.32,0.94,0,00:00:00:21,,Blink,tom9b-5-recording.avi
1452134368,SMP,1,131.00,112.00,4.58,132.00,110.00,4.66,674.92,570.75,634.60,653.53,732.18,659.57,-,30.14,0.23,-20.05,-29.39,0.56,-21.78,-0.02,-0.31,0.95,-0.06,-0.31,0.95,0,00:00:00:23,,Fixation,tom9b-5-recording.avi
1452167602,SMP,1,131.00,112.00,4.62,130.00,110.00,4.62,700.97,557.38,655.29,644.03,762.59,647.22,-,30.16,0.21,-20.03,-29.38,0.56,-21.78,-0.03,-0.30,0.95,-0.09,-0.30,0.95,0,00:00:00:23,,Fixation,tom9b-5-recording.avi
1452201324,SMP,1,120.00,111.00,4.46,128.00,110.00,4.64,728.64,552.97,687.00,636.91,784.08,639.14,-,30.16,0.21,-20.03,-29.38,0.57,-21.78,-0.06,-0.29,0.95,-0.11,-0.29,0.95,0,00:00:01:00,,Fixation,tom9b-5-recording.avi
1452234100,SMP,1,131.00,107.00,4.58,128.00,96.00,4.68,680.13,624.50,640.15,711.92,736.65,703.59,-,30.16,0.21,-20.03,-29.38,0.57,-21.78,-0.02,-0.35,0.94,-0.07,-0.35,0.94,0,00:00:01:01,,Saccade,tom9b-5-recording.avi
1452267517,SMP,1,127.00,105.00,4.48,130.00,106.00,4.72,692.89,715.19,663.89,789.00,736.44,799.64,-,30.16,0.21,-20.03,-29.38,0.57,-21.78,-0.04,-0.41,0.91,-0.06,-0.42,0.91,0,00:00:01:02,,Saccade,tom9b-5-recording.avi
1452300811,SMP,1,125.00,114.00,4.60,130.00,112.00,4.76,697.92,719.50,662.94,801.59,747.62,802.94,-,30.16,0.21,-20.03,-29.38,0.57,-21.78,-0.04,-0.42,0.91,-0.07,-0.42,0.90,0,00:00:01:03,,Fixation,tom9b-5-recording.avi
1452333984,SMP,1,126.00,112.00,4.58,130.00,108.00,4.58,717.27,721.20,678.10,802.29,770.27,814.66,-,30.16,0.23,-20.02,-29.38,0.58,-21.79,-0.05,-0.42,0.90,-0.09,-0.43,0.90,0,00:00:01:04,,Fixation,tom9b-5-recording.avi
1452367218,SMP,1,128.00,120.00,4.62,130.00,120.00,4.74,729.33,712.69,686.65,799.57,785.52,801.65,-,30.16,0.23,-20.01,-29.38,0.59,-21.79,-0.06,-0.42,0.91,-0.10,-0.42,0.90,0,00:00:01:05,,Blink,tom9b-5-recording.avi
1452400878,SMP,1,127.00,115.00,4.68,130.00,108.00,4.74,732.71,708.91,688.29,796.28,790.77,800.83,-,30.16,0.23,-20.00,-29.38,0.60,-21.79,-0.06,-0.42,0.91,-0.11,-0.42,0.90,0,00:00:01:05,,Blink,tom9b-5-recording.avi
1452433715,SMP,1,126.00,116.00,4.66,128.00,110.00,4.70,742.87,711.00,697.76,798.91,801.09,802.67,-,30.17,0.24,-19.99,-29.38,0.60,-21.80,-0.07,-0.42,0.91,-0.12,-0.42,0.90,0,00:00:01:06,,Blink,tom9b-5-recording.avi
1452467102,SMP,1,126.00,119.00,4.44,126.00,118.00,4.58,656.34,685.57,612.30,778.00,718.46,762.90,-,30.17,0.24,-19.99,-29.38,0.60,-21.80,0.00,-0.41,0.91,-0.05,-0.39,0.92,0,00:00:01:07,,Blink,tom9b-5-recording.avi
1452500518,SMP,1,57.00,46.00,0.00,114.00,92.00,3.66,573.22,714.98,612.30,778.00,579.60,644.39,-,30.17,0.24,-19.99,-29.38,0.60,-21.80,0.00,-0.41,0.91,0.07,-0.30,0.95,0,00:00:01:08,,Blink,tom9b-5-recording.avi
1452533660,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:01:09,,Blink,tom9b-5-recording.avi
1452566833,SMP,1,49.00,35.00,4.80,0.00,0.00,0.00,419.16,428.75,367.36,516.48,0.00,0.00,-,30.17,0.24,-19.99,0.00,0.00,0.00,0.21,-0.19,0.96,0.00,0.00,0.00,0,00:00:01:09,,Blink,tom9b-5-recording.avi
1452600128,SMP,1,121.00,111.00,4.46,118.00,106.00,4.50,313.75,639.03,298.12,733.11,388.18,681.98,-,30.17,0.24,-19.99,-29.38,0.60,-21.80,0.26,-0.36,0.90,0.23,-0.32,0.92,0,00:00:01:10,,Blink,tom9b-5-recording.avi
1452633483,SMP,1,108.00,120.00,4.70,118.00,116.00,4.78,342.07,614.97,320.33,710.19,417.95,659.50,-,30.17,0.24,-19.99,-29.37,0.60,-21.79,0.25,-0.34,0.91,0.20,-0.31,0.93,0,00:00:01:11,,Blink,tom9b-5-recording.avi
1452666717,SMP,1,121.00,118.00,4.70,112.00,114.00,4.66,362.20,605.12,335.64,700.88,437.66,655.28,-,30.14,0.24,-20.00,-29.37,0.60,-21.79,0.23,-0.34,0.91,0.19,-0.30,0.93,0,00:00:01:12,,Blink,tom9b-5-recording.avi
1452700012,SMP,1,121.00,116.00,4.70,112.00,112.00,4.66,400.07,604.60,358.37,691.11,471.75,700.70,-,30.11,0.24,-20.01,-29.37,0.60,-21.77,0.22,-0.33,0.92,0.16,-0.34,0.93,0,00:00:01:12,,Blink,tom9b-5-recording.avi
1452733215,SMP,1,122.00,116.00,4.76,112.00,112.00,4.72,414.29,584.54,379.27,680.79,489.10,642.86,-,30.08,0.24,-20.01,-29.37,0.59,-21.76,0.20,-0.32,0.93,0.15,-0.30,0.94,0,00:00:01:13,,Fixation,tom9b-5-recording.avi
1452766448,SMP,1,125.00,117.00,4.78,118.00,114.00,4.80,417.58,581.31,378.94,678.23,493.97,643.55,-,30.06,0.23,-20.01,-29.36,0.59,-21.75,0.20,-0.32,0.93,0.14,-0.30,0.94,0,00:00:01:14,,Fixation,tom9b-5-recording.avi
1452799957,SMP,1,127.00,116.00,4.74,120.00,112.00,4.78,438.46,574.12,396.34,671.12,514.48,642.04,-,30.05,0.22,-20.00,-29.35,0.58,-21.73,0.19,-0.32,0.93,0.12,-0.30,0.95,0,00:00:01:15,,Fixation,tom9b-5-recording.avi
1452833129,SMP,1,126.00,116.00,4.76,118.00,112.00,4.72,461.40,570.34,417.93,667.11,537.50,636.65,-,30.04,0.22,-20.00,-29.34,0.54,-21.68,0.17,-0.31,0.93,0.10,-0.29,0.95,0,00:00:01:16,,Fixation,tom9b-5-recording.avi
1452866363,SMP,1,127.00,116.00,4.82,118.00,112.00,4.72,475.16,564.19,427.80,661.35,552.68,634.85,-,30.02,0.22,-20.00,-29.33,0.51,-21.66,0.16,-0.31,0.94,0.09,-0.29,0.95,0,00:00:01:17,,Fixation,tom9b-5-recording.avi
1452899627,SMP,1,132.00,116.00,4.80,128.00,112.00,4.80,487.87,560.50,436.88,657.94,567.21,634.20,-,30.01,0.21,-20.00,-29.33,0.50,-21.64,0.15,-0.31,0.94,0.08,-0.29,0.95,0,00:00:01:17,,Saccade,tom9b-5-recording.avi
1452932830,SMP,1,131.00,120.00,4.80,126.00,114.00,4.56,497.89,645.86,445.60,732.67,572.49,753.56,-,30.01,0.21,-20.00,-29.33,0.48,-21.64,0.14,-0.37,0.92,0.07,-0.39,0.92,0,00:00:01:18,,Saccade,tom9b-5-recording.avi
1452966217,SMP,1,132.00,122.00,4.82,128.00,116.00,4.66,492.21,662.49,451.15,756.19,560.44,744.58,-,30.01,0.22,-20.00,-29.33,0.47,-21.63,0.14,-0.38,0.91,0.08,-0.38,0.92,0,00:00:01:19,,Saccade,tom9b-5-recording.avi
1452999603,SMP,1,135.00,124.00,4.82,134.00,120.00,4.82,497.61,658.59,449.38,756.06,571.36,743.23,-,30.00,0.23,-20.00,-29.33,0.47,-21.63,0.14,-0.38,0.91,0.07,-0.38,0.92,0,00:00:01:19,,Fixation,tom9b-5-recording.avi
1453032714,SMP,1,135.00,124.00,4.82,134.00,120.00,4.82,498.27,656.73,446.00,755.76,574.98,744.54,-,30.00,0.23,-20.01,-29.33,0.47,-21.62,0.14,-0.38,0.91,0.07,-0.38,0.92,0,00:00:01:20,,Fixation,tom9b-5-recording.avi
1453065979,SMP,1,135.00,124.00,4.82,134.00,120.00,4.78,494.08,655.73,442.45,754.68,570.65,742.15,-,29.99,0.24,-20.01,-29.33,0.47,-21.62,0.15,-0.38,0.91,0.08,-0.38,0.92,0,00:00:01:21,,Fixation,tom9b-5-recording.avi
1453099243,SMP,1,135.00,123.00,4.82,134.00,118.00,4.76,490.88,658.45,440.50,757.08,566.65,744.00,-,29.99,0.24,-20.01,-29.34,0.47,-21.61,0.15,-0.39,0.91,0.08,-0.38,0.92,0,00:00:01:22,,Fixation,tom9b-5-recording.avi
1453132659,SMP,1,130.00,123.00,4.82,124.00,118.00,4.78,489.94,656.89,437.48,756.34,567.43,743.35,-,29.99,0.24,-20.01,-29.34,0.47,-21.61,0.15,-0.38,0.91,0.08,-0.38,0.92,0,00:00:01:23,,Fixation,tom9b-5-recording.avi
1453165863,SMP,1,134.00,123.00,4.82,132.00,118.00,4.72,490.08,656.45,437.34,754.87,566.46,749.83,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.15,-0.38,0.91,0.08,-0.38,0.92,0,00:00:02:00,,Fixation,tom9b-5-recording.avi
1453199127,SMP,1,125.00,126.00,4.62,124.00,122.00,4.58,663.57,724.49,613.40,815.98,731.02,828.11,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.00,-0.43,0.90,-0.06,-0.44,0.90,0,00:00:02:00,,Fixation,tom9b-5-recording.avi
1453232452,SMP,1,119.00,89.00,4.82,114.00,60.00,4.58,875.22,841.66,826.61,892.51,923.27,964.04,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,-0.17,-0.48,0.86,-0.21,-0.52,0.83,0,00:00:02:01,,-,tom9b-5-recording.avi
1453265594,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:02,,-,tom9b-5-recording.avi
1453299102,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:03,,-,tom9b-5-recording.avi
1453332397,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,734.48,801.23,684.17,889.66,0.00,0.00,-,29.98,0.25,-20.01,0.00,0.00,0.00,-0.05,-0.48,0.87,0.00,0.00,0.00,0,00:00:02:04,,-,tom9b-5-recording.avi
1453365478,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,589.75,877.85,657.80,865.74,555.24,883.24,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,-0.03,-0.47,0.88,0.09,-0.48,0.87,0,00:00:02:05,,-,tom9b-5-recording.avi
1453398803,SMP,1,51.00,28.00,0.00,102.00,56.00,2.58,1647.36,2147.07,2475.61,2590.80,837.13,1544.97,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.61,0.75,-0.26,-0.11,-0.79,0.60,0,00:00:02:05,,-,tom9b-5-recording.avi
1453432098,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:06,,-,tom9b-5-recording.avi
1453465362,SMP,1,29.00,32.00,0.00,58.00,64.00,2.08,-18.09,1569.76,0.00,0.00,80.16,1690.69,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,0.33,-0.79,0.52,0,00:00:02:07,,-,tom9b-5-recording.avi
1453498657,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:08,,-,tom9b-5-recording.avi
1453531860,SMP,1,59.00,29.00,0.00,118.00,58.00,2.06,1016.74,1393.69,0.00,0.00,1059.66,1577.85,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,-0.25,-0.78,0.58,0,00:00:02:08,,-,tom9b-5-recording.avi
1453565093,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:09,,-,tom9b-5-recording.avi
1453598510,SMP,1,22.00,32.00,0.00,44.00,64.00,2.42,637.68,790.12,219.04,203.86,1046.34,1714.95,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.32,0.07,0.95,-0.23,-0.82,0.53,0,00:00:02:10,,-,tom9b-5-recording.avi
1453631713,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,540.71,553.00,0.00,0.00,613.11,654.64,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,0.04,-0.31,0.95,0,00:00:02:11,,-,tom9b-5-recording.avi
1453664978,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,-25766.06,-22176.70,0.00,0.00,-6665.62,-4884.70,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,0.80,0.56,0.22,0,00:00:02:12,,Saccade,tom9b-5-recording.avi
1453698364,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,2665.51,4173.62,2762.75,3952.43,0.00,0.00,-,29.98,0.25,-20.01,0.00,0.00,0.00,0.50,0.85,-0.13,0.00,0.00,0.00,0,00:00:02:13,,Saccade,tom9b-5-recording.avi
1453731475,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,3298.89,2378.80,6508.02,4646.94,-445.55,-832.04,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.80,0.59,-0.06,0.53,0.53,0.66,0,00:00:02:13,,Saccade,tom9b-5-recording.avi
1453764923,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,-47443.38,125939.66,0.00,0.00,19025.03,-38615.29,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,-0.42,0.88,0.20,0,00:00:02:14,,-,tom9b-5-recording.avi
1453798217,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:15,,-,tom9b-5-recording.avi
1453831359,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:15,,-,tom9b-5-recording.avi
1453864746,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:02:16,,-,tom9b-5-recording.avi
1453898040,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,797.99,1130.50,553.78,893.28,1046.34,1714.95,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.05,-0.49,0.87,-0.23,-0.82,0.53,0,00:00:02:17,,-,tom9b-5-recording.avi
1453931243,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,666.60,781.24,0.00,0.00,732.56,892.02,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,-0.06,-0.49,0.87,0,00:00:02:18,,-,tom9b-5-recording.avi
1453964599,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,664.82,784.78,0.00,0.00,730.72,895.67,-,0.00,0.00,0.00,-29.34,0.47,-21.60,0.00,0.00,0.00,-0.06,-0.49,0.87,0,00:00:02:19,,Saccade,tom9b-5-recording.avi
1453997802,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,2507.40,2769.46,4202.21,4035.18,729.22,894.65,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.69,0.72,-0.10,-0.06,-0.49,0.87,0,00:00:02:20,,Saccade,tom9b-5-recording.avi
1454031249,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,2349.18,2636.85,3918.08,3836.18,728.38,895.38,-,29.98,0.25,-20.01,-29.34,0.47,-21.60,0.68,0.72,-0.12,-0.06,-0.49,0.87,0,00:00:02:20,,Saccade,tom9b-5-recording.avi
