## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom6-[5e49a753-6d7f-4b4e-b379-bb17a711c74a]\tom6-1-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom6-1-recording.avi
## Number of Samples:	2700
## Reversed:	none
## [Run]
## Subject:	tom6
## Description:	Run7
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
147398773,SMP,1,113.00,121.00,7.22,108.00,114.00,4.50,1131.19,1016.44,1158.24,877.50,966.08,1055.25,-,31.60,2.70,-24.30,-31.60,2.70,-24.30,-0.41,-0.44,0.80,-0.23,-0.57,0.79,0,00:00:00:08,,Blink,tom6-1-recording.avi
147432006,SMP,1,116.00,114.00,6.72,114.00,100.00,4.80,1205.74,639.71,1437.39,633.92,1031.94,920.30,-,31.60,2.70,-24.30,-30.85,1.46,-23.02,-0.57,-0.24,0.78,-0.29,-0.48,0.83,0,00:00:00:08,,Blink,tom6-1-recording.avi
147465240,SMP,1,119.00,113.00,6.36,118.00,98.00,4.84,1338.84,868.63,1306.16,639.84,1043.82,889.93,-,31.60,2.70,-24.30,-30.43,1.04,-22.59,-0.51,-0.26,0.82,-0.30,-0.46,0.83,0,00:00:00:09,,Blink,tom6-1-recording.avi
147498565,SMP,1,118.00,115.00,6.16,116.00,104.00,4.52,1279.34,959.84,1221.13,629.78,977.66,953.89,-,31.60,2.70,-24.30,-30.13,0.87,-22.32,-0.46,-0.26,0.85,-0.25,-0.51,0.82,0,00:00:00:10,,Blink,tom6-1-recording.avi
147531860,SMP,1,117.00,111.00,6.20,118.00,100.00,4.38,1231.61,972.28,1167.79,626.05,958.68,966.09,-,31.60,2.70,-24.30,-29.94,0.82,-22.23,-0.43,-0.26,0.87,-0.23,-0.52,0.82,0,00:00:00:11,,Saccade,tom6-1-recording.avi
147565124,SMP,1,114.00,106.00,6.06,116.00,100.00,4.18,914.13,832.71,954.98,836.83,881.40,905.98,-,31.60,2.70,-24.30,-29.94,0.82,-22.23,-0.27,-0.43,0.86,-0.18,-0.49,0.85,0,00:00:00:12,,Saccade,tom6-1-recording.avi
147598449,SMP,1,116.00,100.00,5.76,120.00,94.00,3.98,737.60,753.28,818.18,780.96,702.47,771.23,-,30.94,1.63,-21.95,-29.82,0.82,-22.20,-0.17,-0.40,0.90,-0.04,-0.40,0.92,0,00:00:00:13,,Saccade,tom6-1-recording.avi
147631622,SMP,1,112.00,105.00,5.60,112.00,104.00,4.34,492.64,358.39,567.56,293.79,484.18,647.38,-,30.94,1.63,-21.95,-29.82,0.82,-22.20,0.04,0.00,1.00,0.15,-0.30,0.94,0,00:00:00:14,,Saccade,tom6-1-recording.avi
147664886,SMP,1,119.00,107.00,4.84,114.00,106.00,4.64,407.57,515.91,492.49,544.85,441.41,601.93,-,30.94,1.63,-21.95,-29.62,0.63,-21.97,0.11,-0.22,0.97,0.19,-0.26,0.95,0,00:00:00:14,,Saccade,tom6-1-recording.avi
147698272,SMP,1,115.00,106.00,4.98,104.00,104.00,4.58,426.21,491.41,475.26,519.85,481.72,601.29,-,30.66,1.24,-21.30,-29.53,0.46,-21.80,0.12,-0.19,0.97,0.15,-0.26,0.95,0,00:00:00:15,,Fixation,tom6-1-recording.avi
147731506,SMP,1,123.00,109.00,5.04,118.00,108.00,4.56,439.14,502.18,462.73,484.74,531.63,618.77,-,30.41,0.85,-20.72,-29.46,0.32,-21.70,0.13,-0.16,0.98,0.11,-0.28,0.95,0,00:00:00:16,,Fixation,tom6-1-recording.avi
147764801,SMP,1,124.00,109.00,4.90,120.00,106.00,4.62,490.69,513.09,492.81,534.04,578.29,633.53,-,30.28,0.62,-20.43,-29.42,0.28,-21.66,0.11,-0.21,0.97,0.07,-0.29,0.95,0,00:00:00:17,,Fixation,tom6-1-recording.avi
147798065,SMP,1,129.00,107.00,4.70,130.00,106.00,4.56,482.43,493.65,476.51,557.58,566.89,615.19,-,30.20,0.49,-20.30,-29.37,0.22,-21.63,0.12,-0.23,0.97,0.08,-0.27,0.96,0,00:00:00:18,,Fixation,tom6-1-recording.avi
147831268,SMP,1,125.00,108.00,4.72,120.00,106.00,4.48,503.67,505.93,497.59,577.11,585.27,624.87,-,30.16,0.39,-20.20,-29.36,0.19,-21.61,0.10,-0.24,0.96,0.06,-0.28,0.96,0,00:00:00:18,,Fixation,tom6-1-recording.avi
147864624,SMP,1,131.00,110.00,4.74,130.00,108.00,4.60,525.47,504.83,510.38,585.26,612.28,625.40,-,30.13,0.31,-20.13,-29.36,0.17,-21.60,0.09,-0.25,0.96,0.04,-0.28,0.96,0,00:00:00:19,,Fixation,tom6-1-recording.avi
147897918,SMP,1,131.00,110.00,4.74,130.00,108.00,4.60,536.42,510.63,520.84,591.29,623.03,631.40,-,30.11,0.25,-20.06,-29.36,0.16,-21.59,0.08,-0.26,0.96,0.03,-0.29,0.96,0,00:00:00:20,,Fixation,tom6-1-recording.avi
147931121,SMP,1,132.00,112.00,4.76,130.00,110.00,4.60,548.91,515.76,531.61,598.40,636.25,636.87,-,30.10,0.20,-20.02,-29.35,0.16,-21.59,0.07,-0.26,0.96,0.02,-0.29,0.96,0,00:00:00:21,,Fixation,tom6-1-recording.avi
147964385,SMP,1,132.00,111.00,4.74,130.00,110.00,4.60,559.66,523.15,542.67,608.87,646.03,642.57,-,30.10,0.17,-19.98,-29.35,0.16,-21.59,0.06,-0.27,0.96,0.01,-0.30,0.95,0,00:00:00:22,,Fixation,tom6-1-recording.avi
147997680,SMP,1,133.00,112.00,4.72,132.00,110.00,4.60,566.54,532.52,552.00,616.03,650.50,651.29,-,30.10,0.14,-19.96,-29.35,0.17,-21.59,0.06,-0.28,0.96,0.01,-0.31,0.95,0,00:00:00:22,,Fixation,tom6-1-recording.avi
148031005,SMP,1,128.00,108.00,4.64,122.00,104.00,4.64,574.35,532.08,554.66,624.14,662.32,649.78,-,30.08,0.10,-19.91,-29.35,0.17,-21.60,0.05,-0.28,0.96,0.00,-0.30,0.95,0,00:00:00:23,,Fixation,tom6-1-recording.avi
148064239,SMP,1,133.00,113.00,4.66,132.00,112.00,4.62,574.86,536.18,554.78,627.22,663.09,655.19,-,30.06,0.07,-19.88,-29.35,0.18,-21.61,0.05,-0.29,0.96,0.00,-0.31,0.95,0,00:00:01:00,,Fixation,tom6-1-recording.avi
148097534,SMP,1,134.00,113.00,4.66,132.00,112.00,4.64,580.24,540.75,560.40,632.36,668.04,659.23,-,30.07,0.06,-19.86,-29.35,0.18,-21.61,0.05,-0.29,0.96,-0.01,-0.31,0.95,0,00:00:01:01,,Fixation,tom6-1-recording.avi
148130737,SMP,1,132.00,111.00,4.64,130.00,106.00,4.56,582.42,544.90,564.12,637.20,668.78,661.20,-,30.07,0.05,-19.85,-29.34,0.18,-21.61,0.04,-0.29,0.95,-0.01,-0.31,0.95,0,00:00:01:02,,Fixation,tom6-1-recording.avi
148164123,SMP,1,133.00,112.00,4.62,132.00,110.00,4.62,592.07,545.52,571.74,640.48,679.98,661.52,-,30.07,0.03,-19.84,-29.34,0.18,-21.61,0.04,-0.30,0.95,-0.02,-0.31,0.95,0,00:00:01:02,,Fixation,tom6-1-recording.avi
148197418,SMP,1,133.00,112.00,4.62,132.00,110.00,4.60,601.90,546.79,580.51,641.21,690.44,664.75,-,30.08,0.02,-19.82,-29.34,0.19,-21.61,0.03,-0.30,0.95,-0.03,-0.32,0.95,0,00:00:01:03,,Saccade,tom6-1-recording.avi
148230621,SMP,1,130.00,113.00,4.56,130.00,112.00,4.62,626.73,547.03,605.40,640.60,714.58,665.84,-,30.08,0.00,-19.81,-29.34,0.20,-21.61,0.01,-0.30,0.95,-0.05,-0.32,0.95,0,00:00:01:04,,Saccade,tom6-1-recording.avi
148263885,SMP,1,109.00,110.00,4.32,120.00,112.00,4.42,919.08,575.26,913.76,616.94,962.67,699.51,-,30.08,0.00,-19.81,-29.32,0.22,-21.64,-0.25,-0.27,0.93,-0.25,-0.33,0.91,0,00:00:01:04,,Saccade,tom6-1-recording.avi
148297180,SMP,1,125.00,116.00,4.72,122.00,114.00,4.46,913.33,575.19,885.89,634.62,991.01,710.30,-,30.08,0.00,-19.81,-29.30,0.23,-21.65,-0.23,-0.28,0.93,-0.27,-0.34,0.90,0,00:00:01:05,,Saccade,tom6-1-recording.avi
148330383,SMP,1,121.00,116.00,4.64,124.00,114.00,4.58,911.61,565.62,885.06,639.87,994.87,701.15,-,30.08,0.00,-19.81,-29.30,0.24,-21.66,-0.22,-0.29,0.93,-0.27,-0.33,0.90,0,00:00:01:06,,Fixation,tom6-1-recording.avi
148363769,SMP,1,120.00,115.00,4.68,124.00,114.00,4.60,911.05,564.58,883.04,636.67,995.15,700.60,-,30.08,0.00,-19.81,-29.29,0.24,-21.67,-0.22,-0.29,0.93,-0.27,-0.33,0.90,0,00:00:01:07,,Fixation,tom6-1-recording.avi
148397003,SMP,1,118.00,115.00,4.70,122.00,114.00,4.58,912.16,562.93,880.56,633.70,999.60,699.61,-,30.08,0.00,-19.81,-29.28,0.24,-21.67,-0.22,-0.28,0.93,-0.28,-0.33,0.90,0,00:00:01:08,,Fixation,tom6-1-recording.avi
148430267,SMP,1,117.00,114.00,4.62,122.00,114.00,4.60,912.77,563.13,882.24,639.05,1001.33,700.20,-,30.08,0.00,-19.81,-29.28,0.25,-21.68,-0.22,-0.29,0.93,-0.28,-0.33,0.90,0,00:00:01:09,,Saccade,tom6-1-recording.avi
148463500,SMP,1,110.00,114.00,4.54,124.00,114.00,4.62,919.25,563.90,888.90,634.53,1005.03,700.69,-,30.08,0.00,-19.81,-29.28,0.25,-21.68,-0.23,-0.28,0.93,-0.28,-0.33,0.90,0,00:00:01:09,,Saccade,tom6-1-recording.avi
148496765,SMP,1,109.00,114.00,4.52,122.00,114.00,4.60,923.46,563.25,894.30,636.47,1008.96,700.10,-,30.08,0.00,-19.81,-29.27,0.25,-21.68,-0.23,-0.29,0.93,-0.28,-0.33,0.90,0,00:00:01:11,,Saccade,tom6-1-recording.avi
148530120,SMP,1,108.00,115.00,4.34,116.00,114.00,4.38,703.38,604.86,684.14,698.53,786.52,724.06,-,30.08,0.00,-19.81,-29.27,0.25,-21.68,-0.06,-0.34,0.94,-0.11,-0.36,0.93,0,00:00:01:11,,Saccade,tom6-1-recording.avi
148563385,SMP,1,100.00,120.00,4.34,108.00,122.00,4.44,347.52,708.07,357.49,802.61,429.44,793.55,-,30.08,0.00,-19.81,-29.27,0.25,-21.68,0.21,-0.41,0.89,0.19,-0.41,0.89,0,00:00:01:12,,Saccade,tom6-1-recording.avi
148596618,SMP,1,115.00,129.00,4.56,124.00,128.00,4.86,182.73,759.54,215.74,855.82,281.53,808.45,-,30.08,0.00,-19.81,-29.27,0.25,-21.68,0.32,-0.44,0.84,0.30,-0.41,0.86,0,00:00:01:13,,Saccade,tom6-1-recording.avi
148629882,SMP,1,120.00,125.00,4.60,116.00,122.00,4.62,234.37,741.16,255.69,839.90,329.83,800.09,-,30.07,0.00,-19.82,-29.27,0.25,-21.68,0.29,-0.43,0.85,0.27,-0.41,0.87,0,00:00:01:13,,Blink,tom6-1-recording.avi
148663146,SMP,1,122.00,124.00,4.44,124.00,122.00,4.74,313.82,733.23,319.33,829.06,421.49,776.16,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.24,-0.43,0.87,0.20,-0.40,0.90,0,00:00:01:14,,Blink,tom6-1-recording.avi
148696502,SMP,1,101.00,127.00,4.48,98.00,126.00,4.48,245.55,776.28,262.71,875.78,348.83,822.77,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.28,-0.46,0.84,0.25,-0.42,0.87,0,00:00:01:15,,Blink,tom6-1-recording.avi
148729766,SMP,1,105.00,133.00,4.68,120.00,128.00,4.82,48.69,879.61,120.18,965.21,171.97,876.20,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.37,-0.50,0.78,0.37,-0.44,0.82,0,00:00:01:16,,Blink,tom6-1-recording.avi
148763031,SMP,1,60.00,64.00,0.00,120.00,128.00,4.66,4278.15,997.56,7017.22,1624.04,272.52,865.23,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,-0.97,-0.20,0.15,0.31,-0.45,0.84,0,00:00:01:17,,Blink,tom6-1-recording.avi
148796264,SMP,1,115.00,122.00,4.56,106.00,116.00,4.34,249.47,831.67,270.29,922.43,364.48,850.65,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.27,-0.49,0.83,0.24,-0.44,0.86,0,00:00:01:18,,Blink,tom6-1-recording.avi
148829681,SMP,1,122.00,123.00,4.60,114.00,124.00,4.54,308.85,813.09,330.66,904.57,411.30,832.66,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.23,-0.48,0.85,0.20,-0.44,0.88,0,00:00:01:18,,Blink,tom6-1-recording.avi
148862884,SMP,1,126.00,124.00,4.68,118.00,124.00,4.68,370.24,795.04,377.76,883.25,475.52,818.75,-,30.05,0.01,-19.83,-29.27,0.24,-21.68,0.19,-0.47,0.86,0.15,-0.43,0.89,0,00:00:01:19,,Blink,tom6-1-recording.avi
148896148,SMP,1,130.00,123.00,4.58,128.00,124.00,4.78,319.38,794.42,338.72,872.02,436.88,792.44,-,30.05,0.01,-19.83,-29.27,0.24,-21.67,0.22,-0.46,0.86,0.18,-0.41,0.89,0,00:00:01:20,,Blink,tom6-1-recording.avi
148929412,SMP,1,126.00,119.00,4.58,122.00,118.00,4.68,333.66,791.35,350.64,865.96,452.20,787.64,-,30.05,0.01,-19.83,-29.27,0.24,-21.67,0.22,-0.46,0.86,0.17,-0.41,0.90,0,00:00:01:21,,Fixation,tom6-1-recording.avi
148962615,SMP,1,128.00,121.00,4.62,124.00,120.00,4.64,358.79,768.33,367.32,854.30,467.75,788.57,-,30.05,0.01,-19.83,-29.27,0.24,-21.67,0.20,-0.45,0.87,0.16,-0.41,0.90,0,00:00:01:22,,Fixation,tom6-1-recording.avi
148996002,SMP,1,119.00,118.00,4.58,106.00,118.00,4.52,370.90,770.16,377.39,856.09,478.97,792.01,-,30.05,0.01,-19.83,-29.27,0.24,-21.67,0.20,-0.45,0.87,0.15,-0.41,0.90,0,00:00:01:22,,Fixation,tom6-1-recording.avi
149029266,SMP,1,128.00,119.00,4.62,122.00,124.00,4.76,389.48,769.54,393.93,851.92,498.45,787.83,-,30.05,0.01,-19.83,-29.27,0.23,-21.66,0.18,-0.45,0.87,0.13,-0.41,0.90,0,00:00:01:23,,Saccade,tom6-1-recording.avi
149062530,SMP,1,128.00,112.00,4.50,124.00,108.00,4.58,400.21,606.78,405.56,701.87,499.27,645.97,-,30.05,0.01,-19.83,-29.28,0.23,-21.65,0.18,-0.34,0.92,0.14,-0.30,0.94,0,00:00:02:00,,Saccade,tom6-1-recording.avi
149095764,SMP,1,120.00,107.00,4.56,110.00,104.00,4.58,399.23,523.12,410.84,623.00,490.01,571.25,-,30.05,0.01,-19.83,-29.28,0.23,-21.65,0.17,-0.28,0.94,0.15,-0.24,0.96,0,00:00:02:00,,Fixation,tom6-1-recording.avi
149128997,SMP,1,125.00,108.00,4.54,118.00,104.00,4.64,415.56,539.27,412.57,622.08,531.42,569.66,-,30.04,0.01,-19.84,-29.27,0.22,-21.64,0.17,-0.28,0.95,0.11,-0.24,0.97,0,00:00:02:01,,Fixation,tom6-1-recording.avi
149162384,SMP,1,125.00,110.00,4.58,118.00,108.00,4.64,438.38,545.40,433.11,623.47,554.59,571.86,-,30.03,0.01,-19.85,-29.27,0.21,-21.63,0.16,-0.28,0.95,0.09,-0.24,0.97,0,00:00:02:02,,Fixation,tom6-1-recording.avi
149195648,SMP,1,131.00,110.00,4.62,130.00,108.00,4.68,455.71,571.29,449.76,623.39,582.23,578.34,-,30.03,0.00,-19.85,-29.27,0.21,-21.62,0.14,-0.28,0.95,0.07,-0.24,0.97,0,00:00:02:03,,Saccade,tom6-1-recording.avi
149228912,SMP,1,126.00,109.00,4.60,120.00,106.00,4.60,484.81,543.41,469.06,618.92,598.77,581.71,-,30.02,-0.01,-19.85,-29.27,0.21,-21.62,0.13,-0.28,0.95,0.05,-0.25,0.97,0,00:00:02:04,,Saccade,tom6-1-recording.avi
149262176,SMP,1,120.00,107.00,4.56,108.00,102.00,4.54,482.81,600.64,478.54,618.94,615.95,577.63,-,30.01,-0.02,-19.85,-29.28,0.22,-21.61,0.12,-0.28,0.95,0.04,-0.24,0.97,0,00:00:02:05,,Saccade,tom6-1-recording.avi
149295410,SMP,1,129.00,107.00,4.52,128.00,104.00,4.58,490.22,615.28,485.80,618.16,625.89,583.45,-,30.01,-0.03,-19.85,-29.28,0.22,-21.60,0.11,-0.28,0.95,0.03,-0.25,0.97,0,00:00:02:05,,Saccade,tom6-1-recording.avi
149328765,SMP,1,116.00,101.00,4.38,106.00,98.00,4.36,488.51,516.25,471.13,605.30,595.94,570.81,-,30.01,-0.03,-19.85,-29.28,0.21,-21.59,0.12,-0.27,0.96,0.06,-0.24,0.97,0,00:00:02:06,,Saccade,tom6-1-recording.avi
149361999,SMP,1,122.00,103.00,4.40,118.00,100.00,4.42,478.49,578.51,470.94,605.14,610.69,572.54,-,30.00,-0.04,-19.85,-29.28,0.21,-21.58,0.12,-0.27,0.96,0.04,-0.24,0.97,0,00:00:02:07,,Saccade,tom6-1-recording.avi
149395263,SMP,1,118.00,102.00,4.36,110.00,100.00,4.40,495.25,530.13,473.99,602.62,610.99,578.70,-,30.00,-0.05,-19.86,-29.28,0.21,-21.58,0.12,-0.26,0.96,0.04,-0.25,0.97,0,00:00:02:08,,Fixation,tom6-1-recording.avi
149428527,SMP,1,119.00,101.00,4.30,114.00,98.00,4.38,499.17,528.01,475.57,602.44,614.14,583.59,-,29.99,-0.06,-19.85,-29.28,0.20,-21.57,0.12,-0.26,0.96,0.04,-0.25,0.97,0,00:00:02:09,,Fixation,tom6-1-recording.avi
149461791,SMP,1,119.00,101.00,4.24,116.00,98.00,4.24,506.14,510.19,478.73,606.47,611.75,594.00,-,29.98,-0.06,-19.85,-29.28,0.20,-21.56,0.12,-0.27,0.96,0.04,-0.26,0.97,0,00:00:02:10,,Fixation,tom6-1-recording.avi
149495147,SMP,1,118.00,99.00,4.20,116.00,98.00,4.24,509.70,525.44,482.17,607.85,621.36,595.62,-,29.98,-0.07,-19.85,-29.28,0.20,-21.56,0.12,-0.27,0.96,0.03,-0.26,0.97,0,00:00:02:10,,Fixation,tom6-1-recording.avi
149528411,SMP,1,120.00,95.00,4.00,120.00,92.00,4.12,515.71,568.36,490.02,643.36,627.95,626.82,-,29.98,-0.07,-19.85,-29.28,0.20,-21.55,0.11,-0.30,0.95,0.03,-0.29,0.96,0,00:00:02:11,,Saccade,tom6-1-recording.avi
149561614,SMP,1,121.00,108.00,4.06,122.00,112.00,4.38,547.29,737.52,540.05,838.65,628.16,813.53,-,29.97,-0.06,-19.85,-29.28,0.21,-21.56,0.06,-0.45,0.89,0.03,-0.43,0.90,0,00:00:02:12,,Saccade,tom6-1-recording.avi
149595001,SMP,1,120.00,109.00,3.92,122.00,112.00,4.34,550.58,757.18,534.34,853.48,642.39,820.26,-,29.97,-0.06,-19.85,-29.28,0.21,-21.56,0.07,-0.46,0.89,0.01,-0.44,0.90,0,00:00:02:13,,Fixation,tom6-1-recording.avi
149628234,SMP,1,119.00,108.00,3.94,122.00,112.00,4.36,552.60,767.06,534.45,853.74,649.05,815.94,-,29.96,-0.05,-19.85,-29.27,0.22,-21.56,0.07,-0.46,0.89,0.01,-0.43,0.90,0,00:00:02:14,,Fixation,tom6-1-recording.avi
149661499,SMP,1,118.00,108.00,3.94,120.00,110.00,4.28,554.61,757.94,534.68,853.13,649.29,824.53,-,29.96,-0.05,-19.85,-29.27,0.22,-21.56,0.07,-0.46,0.89,0.01,-0.44,0.90,0,00:00:02:14,,Saccade,tom6-1-recording.avi
149694732,SMP,1,114.00,103.00,3.64,120.00,106.00,4.20,549.04,810.93,531.20,871.03,652.90,826.43,-,29.96,-0.04,-19.86,-29.27,0.23,-21.56,0.07,-0.47,0.88,0.01,-0.44,0.90,0,00:00:02:15,,Saccade,tom6-1-recording.avi
149728118,SMP,1,115.00,106.00,3.84,118.00,108.00,4.22,555.13,776.51,534.07,852.60,656.22,817.56,-,29.96,-0.04,-19.86,-29.27,0.23,-21.56,0.07,-0.46,0.89,0.00,-0.43,0.90,0,00:00:02:16,,Fixation,tom6-1-recording.avi
149761291,SMP,1,115.00,104.00,3.84,118.00,106.00,4.20,554.56,761.43,532.44,846.41,654.04,816.50,-,29.96,-0.03,-19.86,-29.27,0.23,-21.56,0.07,-0.45,0.89,0.00,-0.43,0.90,0,00:00:02:16,,Fixation,tom6-1-recording.avi
149794555,SMP,1,115.00,107.00,3.92,116.00,108.00,4.20,546.32,770.53,523.66,859.81,645.69,833.69,-,29.96,-0.03,-19.86,-29.27,0.24,-21.56,0.08,-0.46,0.88,0.01,-0.45,0.90,0,00:00:02:18,,Saccade,tom6-1-recording.avi
149827880,SMP,1,116.00,102.00,3.82,116.00,108.00,4.20,549.35,739.88,525.32,845.17,643.58,835.20,-,29.96,-0.03,-19.86,-29.27,0.24,-21.56,0.08,-0.45,0.89,0.01,-0.45,0.89,0,00:00:02:18,,Saccade,tom6-1-recording.avi
149861145,SMP,1,116.00,102.00,3.76,116.00,108.00,4.20,548.78,746.37,524.60,847.05,645.19,831.04,-,29.96,-0.03,-19.86,-29.27,0.25,-21.57,0.08,-0.45,0.89,0.01,-0.44,0.90,0,00:00:02:19,,Saccade,tom6-1-recording.avi
149894378,SMP,1,116.00,105.00,3.90,118.00,108.00,4.18,540.59,761.57,516.14,850.33,641.89,828.72,-,29.96,-0.02,-19.86,-29.27,0.25,-21.57,0.08,-0.46,0.89,0.01,-0.44,0.90,0,00:00:02:20,,Fixation,tom6-1-recording.avi
149927642,SMP,1,117.00,104.00,3.88,118.00,108.00,4.20,537.78,762.81,514.43,849.59,639.32,824.97,-,29.96,-0.02,-19.87,-29.27,0.25,-21.57,0.09,-0.46,0.89,0.02,-0.44,0.90,0,00:00:02:20,,Fixation,tom6-1-recording.avi
149960876,SMP,1,117.00,106.00,3.90,118.00,108.00,4.18,535.95,760.15,514.03,851.48,635.30,825.29,-,29.96,-0.01,-19.87,-29.27,0.26,-21.56,0.09,-0.46,0.89,0.02,-0.44,0.90,0,00:00:02:21,,Fixation,tom6-1-recording.avi
