## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom7-[fd7eddf1-a594-43e1-8201-3abeaea5eabb]\tom7-2-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom7-2-recording.avi
## Number of Samples:	3474
## Reversed:	none
## [Run]
## Subject:	tom7
## Description:	Run8
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
336836303,SMP,1,61.00,46.00,4.74,0.00,0.00,0.00,829.74,714.37,783.60,825.61,0.00,0.00,-,30.34,0.48,-20.13,0.00,0.00,0.00,-0.14,-0.44,0.89,0.00,0.00,0.00,0,00:00:00:07,,Blink,tom7-2-recording.avi
336869506,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,NaN,NaN,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:00:08,,Blink,tom7-2-recording.avi
336902740,SMP,1,28.00,24.00,3.30,0.00,0.00,0.00,801.01,643.08,754.94,752.72,0.00,0.00,-,30.34,0.48,-20.13,0.00,0.00,0.00,-0.12,-0.38,0.92,0.00,0.00,0.00,0,00:00:00:09,,Blink,tom7-2-recording.avi
336936004,SMP,1,47.00,34.00,2.12,0.00,0.00,0.00,723.54,867.67,682.65,986.65,0.00,0.00,-,30.34,0.48,-20.13,0.00,0.00,0.00,-0.05,-0.55,0.84,0.00,0.00,0.00,0,00:00:00:09,,Blink,tom7-2-recording.avi
336969451,SMP,1,68.00,49.00,4.40,0.00,0.00,0.00,643.43,708.43,587.06,830.77,738.66,825.98,-,30.34,0.48,-20.13,-29.80,1.22,-22.08,0.03,-0.44,0.90,-0.07,-0.44,0.90,0,00:00:00:10,,Blink,tom7-2-recording.avi
337002624,SMP,1,67.00,54.00,4.66,0.00,0.00,0.00,617.21,686.08,534.39,823.83,738.66,825.98,-,30.34,0.48,-20.13,-29.80,1.22,-22.08,0.07,-0.44,0.90,-0.07,-0.44,0.90,0,00:00:00:11,,Blink,tom7-2-recording.avi
337035980,SMP,1,68.00,48.00,4.48,0.00,0.00,0.00,603.91,679.92,507.63,811.31,738.66,825.98,-,30.34,0.48,-20.13,-29.80,1.22,-22.08,0.09,-0.43,0.90,-0.07,-0.44,0.90,0,00:00:00:12,,Blink,tom7-2-recording.avi
337069244,SMP,1,67.00,53.00,4.50,0.00,0.00,0.00,594.26,688.58,488.53,830.08,738.66,825.98,-,30.34,0.48,-20.13,-29.80,1.22,-22.08,0.11,-0.44,0.89,-0.07,-0.44,0.90,0,00:00:00:13,,Blink,tom7-2-recording.avi
337102600,SMP,1,67.00,60.00,4.52,0.00,0.00,0.00,592.05,692.65,484.20,838.83,738.66,825.98,-,30.34,0.48,-20.13,-29.80,1.22,-22.08,0.11,-0.45,0.89,-0.07,-0.44,0.90,0,00:00:00:14,,Blink,tom7-2-recording.avi
337135864,SMP,1,68.00,34.00,4.78,0.00,0.00,0.00,612.82,682.17,484.04,824.65,780.28,819.43,-,30.34,0.48,-20.13,-29.46,1.14,-22.02,0.11,-0.44,0.89,-0.10,-0.43,0.90,0,00:00:00:15,,Blink,tom7-2-recording.avi
337169128,SMP,1,124.00,113.00,4.48,116.00,112.00,4.70,478.53,737.75,494.16,828.75,526.58,817.34,-,30.30,0.48,-20.14,-29.46,1.07,-21.94,0.10,-0.44,0.89,0.11,-0.43,0.90,0,00:00:00:16,,Blink,tom7-2-recording.avi
337202484,SMP,1,127.00,107.00,4.54,120.00,118.00,4.76,465.28,765.31,478.57,857.85,516.35,848.38,-,30.27,0.48,-20.17,-29.43,1.01,-21.89,0.11,-0.46,0.88,0.12,-0.45,0.88,0,00:00:00:16,,Blink,tom7-2-recording.avi
337235595,SMP,1,113.00,107.00,4.08,116.00,114.00,4.72,500.67,777.85,522.44,869.97,542.72,839.07,-,30.23,0.46,-20.18,-29.42,0.98,-21.84,0.08,-0.47,0.88,0.10,-0.45,0.89,0,00:00:00:17,,Blink,tom7-2-recording.avi
337268951,SMP,1,129.00,114.00,4.42,128.00,116.00,4.74,510.76,753.60,511.45,859.18,567.34,829.20,-,30.20,0.47,-20.19,-29.41,0.97,-21.82,0.09,-0.46,0.88,0.08,-0.44,0.89,0,00:00:00:18,,Blink,tom7-2-recording.avi
337302368,SMP,1,128.00,110.00,4.24,126.00,110.00,4.64,531.71,752.13,527.83,860.05,589.59,828.64,-,30.18,0.47,-20.19,-29.40,0.97,-21.78,0.07,-0.46,0.88,0.06,-0.44,0.90,0,00:00:00:19,,Blink,tom7-2-recording.avi
337335479,SMP,1,128.00,113.00,4.52,124.00,110.00,4.64,552.77,720.71,542.58,820.53,611.08,824.75,-,30.16,0.47,-20.19,-29.40,0.97,-21.76,0.06,-0.44,0.90,0.04,-0.44,0.90,0,00:00:00:19,,Fixation,tom7-2-recording.avi
337368774,SMP,1,125.00,113.00,4.48,118.00,112.00,4.58,565.13,722.79,559.84,815.67,617.96,826.59,-,30.14,0.46,-20.19,-29.39,0.97,-21.75,0.05,-0.43,0.90,0.03,-0.44,0.90,0,00:00:00:20,,Fixation,tom7-2-recording.avi
337401977,SMP,1,129.00,110.00,4.48,128.00,114.00,4.68,576.67,730.02,565.48,833.97,633.97,827.49,-,30.13,0.46,-20.19,-29.40,0.97,-21.75,0.04,-0.45,0.89,0.02,-0.44,0.90,0,00:00:00:21,,Fixation,tom7-2-recording.avi
337435363,SMP,1,123.00,110.00,4.26,128.00,114.00,4.68,590.71,740.02,583.17,844.34,643.94,826.95,-,30.13,0.47,-20.19,-29.40,0.97,-21.75,0.03,-0.45,0.89,0.01,-0.44,0.90,0,00:00:00:22,,Fixation,tom7-2-recording.avi
337468688,SMP,1,121.00,109.00,4.22,126.00,112.00,4.60,593.52,745.92,586.76,850.32,645.85,830.52,-,30.13,0.48,-20.18,-29.39,0.97,-21.76,0.03,-0.46,0.89,0.01,-0.44,0.90,0,00:00:00:23,,Saccade,tom7-2-recording.avi
337501861,SMP,1,130.00,114.00,4.42,128.00,114.00,4.64,601.24,726.46,592.21,820.15,653.56,833.07,-,30.12,0.48,-20.18,-29.40,0.98,-21.76,0.02,-0.44,0.90,0.00,-0.45,0.90,0,00:00:00:23,,Saccade,tom7-2-recording.avi
337535095,SMP,1,131.00,109.00,4.50,130.00,112.00,4.66,601.38,719.70,588.39,814.57,657.18,831.22,-,30.11,0.48,-20.19,-29.40,0.98,-21.75,0.02,-0.43,0.90,0.00,-0.44,0.90,0,00:00:01:00,,Fixation,tom7-2-recording.avi
337568359,SMP,1,130.00,109.00,4.44,128.00,112.00,4.62,606.01,721.36,593.47,813.76,660.86,834.50,-,30.11,0.48,-20.19,-29.39,0.98,-21.75,0.02,-0.43,0.90,0.00,-0.45,0.89,0,00:00:01:01,,Fixation,tom7-2-recording.avi
337601715,SMP,1,129.00,113.00,4.46,128.00,114.00,4.66,610.98,736.67,602.19,836.26,662.50,834.00,-,30.11,0.48,-20.19,-29.40,0.98,-21.74,0.01,-0.45,0.89,0.00,-0.45,0.90,0,00:00:01:02,,Fixation,tom7-2-recording.avi
337634979,SMP,1,128.00,113.00,4.44,128.00,114.00,4.76,621.06,734.34,610.08,835.47,673.60,832.41,-,30.10,0.48,-20.19,-29.39,0.98,-21.75,0.01,-0.45,0.89,-0.01,-0.44,0.90,0,00:00:01:03,,Fixation,tom7-2-recording.avi
337668243,SMP,1,130.00,115.00,4.54,128.00,108.00,4.62,625.80,736.06,615.29,831.36,677.00,841.91,-,30.10,0.48,-20.19,-29.39,0.99,-21.76,0.00,-0.44,0.90,-0.01,-0.45,0.89,0,00:00:01:03,,Fixation,tom7-2-recording.avi
337701477,SMP,1,129.00,115.00,4.52,126.00,108.00,4.60,642.70,733.99,630.69,829.45,693.63,840.98,-,30.09,0.48,-20.19,-29.40,1.00,-21.76,-0.01,-0.44,0.90,-0.03,-0.45,0.89,0,00:00:01:04,,Saccade,tom7-2-recording.avi
337734710,SMP,1,124.00,112.00,4.52,128.00,106.00,4.60,688.76,688.04,674.45,773.98,737.32,803.92,-,30.09,0.47,-20.18,-29.39,1.01,-21.77,-0.05,-0.40,0.91,-0.07,-0.42,0.90,0,00:00:01:05,,Saccade,tom7-2-recording.avi
337768127,SMP,1,124.00,110.00,4.58,128.00,106.00,4.58,700.22,678.70,681.88,764.98,751.99,799.29,-,30.09,0.46,-20.17,-29.38,1.02,-21.78,-0.05,-0.39,0.92,-0.08,-0.42,0.90,0,00:00:01:05,,Fixation,tom7-2-recording.avi
337801452,SMP,1,124.00,110.00,4.54,126.00,108.00,4.56,712.64,682.21,694.35,765.88,762.99,804.13,-,30.10,0.45,-20.16,-29.38,1.02,-21.79,-0.07,-0.40,0.92,-0.09,-0.42,0.90,0,00:00:01:06,,Fixation,tom7-2-recording.avi
337834655,SMP,1,124.00,109.00,4.56,126.00,106.00,4.64,727.06,675.63,702.95,766.02,782.95,800.17,-,30.10,0.45,-20.15,-29.38,1.03,-21.79,-0.07,-0.39,0.92,-0.10,-0.42,0.90,0,00:00:01:07,,Fixation,tom7-2-recording.avi
337867858,SMP,1,124.00,108.00,4.50,126.00,106.00,4.68,736.24,674.56,710.54,766.34,793.23,800.00,-,30.10,0.44,-20.14,-29.37,1.03,-21.80,-0.08,-0.39,0.92,-0.11,-0.42,0.90,0,00:00:01:08,,Fixation,tom7-2-recording.avi
337901092,SMP,1,123.00,107.00,4.50,126.00,106.00,4.66,740.27,677.14,715.22,765.84,795.97,803.78,-,30.10,0.44,-20.13,-29.37,1.03,-21.80,-0.08,-0.39,0.92,-0.11,-0.42,0.90,0,00:00:01:09,,Fixation,tom7-2-recording.avi
337934539,SMP,1,123.00,109.00,4.52,124.00,108.00,4.62,742.63,683.93,715.37,771.10,800.46,814.63,-,30.10,0.43,-20.12,-29.37,1.03,-21.80,-0.08,-0.40,0.91,-0.12,-0.43,0.90,0,00:00:01:10,,Fixation,tom7-2-recording.avi
337967834,SMP,1,124.00,108.00,4.52,126.00,106.00,4.62,741.16,687.19,714.17,774.81,798.80,817.47,-,30.10,0.42,-20.11,-29.37,1.03,-21.80,-0.08,-0.40,0.91,-0.12,-0.43,0.89,0,00:00:01:11,,Saccade,tom7-2-recording.avi
338000976,SMP,1,126.00,112.00,4.46,128.00,108.00,4.60,740.77,699.00,717.40,789.54,794.47,822.85,-,30.10,0.41,-20.10,-29.37,1.02,-21.80,-0.08,-0.41,0.91,-0.11,-0.44,0.89,0,00:00:01:11,,Saccade,tom7-2-recording.avi
338034332,SMP,1,125.00,111.00,4.54,126.00,110.00,4.50,736.75,704.76,711.35,787.73,792.44,836.26,-,30.10,0.41,-20.09,-29.37,1.02,-21.80,-0.08,-0.41,0.91,-0.11,-0.44,0.89,0,00:00:01:12,,Fixation,tom7-2-recording.avi
338067474,SMP,1,125.00,110.00,4.54,126.00,106.00,4.52,733.44,711.51,707.52,792.28,789.74,844.87,-,30.11,0.40,-20.08,-29.37,1.02,-21.80,-0.08,-0.41,0.91,-0.11,-0.45,0.89,0,00:00:01:13,,Fixation,tom7-2-recording.avi
338100860,SMP,1,126.00,114.00,4.48,126.00,112.00,4.52,731.16,696.95,707.08,784.96,786.36,823.87,-,30.11,0.39,-20.07,-29.37,1.02,-21.80,-0.08,-0.41,0.91,-0.11,-0.44,0.89,0,00:00:01:14,,Fixation,tom7-2-recording.avi
338134124,SMP,1,126.00,113.00,4.50,126.00,106.00,4.66,727.15,684.56,701.26,780.85,785.29,807.34,-,30.11,0.38,-20.06,-29.38,1.02,-21.81,-0.07,-0.41,0.91,-0.10,-0.42,0.90,0,00:00:01:15,,Fixation,tom7-2-recording.avi
338167358,SMP,1,124.00,111.00,4.50,126.00,106.00,4.62,719.14,680.81,691.99,776.25,779.30,806.43,-,30.12,0.37,-20.05,-29.38,1.02,-21.81,-0.06,-0.40,0.91,-0.10,-0.42,0.90,0,00:00:01:16,,Fixation,tom7-2-recording.avi
338200592,SMP,1,124.00,109.00,4.46,126.00,104.00,4.60,714.24,679.07,689.78,773.95,771.84,801.13,-,30.12,0.37,-20.05,-29.38,1.01,-21.81,-0.06,-0.40,0.91,-0.09,-0.42,0.90,0,00:00:01:16,,Fixation,tom7-2-recording.avi
338233886,SMP,1,123.00,111.00,4.40,126.00,106.00,4.52,702.18,680.18,680.67,769.50,757.35,802.94,-,30.12,0.36,-20.04,-29.37,1.02,-21.81,-0.05,-0.40,0.92,-0.08,-0.42,0.90,0,00:00:01:17,,Saccade,tom7-2-recording.avi
338267242,SMP,1,122.00,109.00,4.40,124.00,102.00,4.54,697.56,665.89,677.13,758.81,752.26,783.68,-,30.13,0.36,-20.04,-29.38,1.02,-21.81,-0.05,-0.39,0.92,-0.08,-0.41,0.91,0,00:00:01:18,,Saccade,tom7-2-recording.avi
338300476,SMP,1,124.00,111.00,4.36,126.00,108.00,4.60,694.88,654.65,673.66,748.99,750.79,772.00,-,30.13,0.35,-20.03,-29.38,1.02,-21.82,-0.05,-0.38,0.92,-0.08,-0.40,0.91,0,00:00:01:18,,Fixation,tom7-2-recording.avi
338333709,SMP,1,126.00,112.00,4.34,126.00,112.00,4.48,690.39,652.65,671.17,742.45,744.44,771.35,-,30.13,0.35,-20.03,-29.38,1.02,-21.82,-0.05,-0.38,0.92,-0.07,-0.40,0.91,0,00:00:01:19,,Fixation,tom7-2-recording.avi
338367004,SMP,1,123.00,106.00,4.36,126.00,100.00,4.60,692.15,643.20,671.65,739.98,747.68,756.47,-,30.14,0.35,-20.03,-29.38,1.02,-21.82,-0.05,-0.38,0.93,-0.07,-0.39,0.92,0,00:00:01:20,,Fixation,tom7-2-recording.avi
338400238,SMP,1,124.00,107.00,4.32,124.00,102.00,4.56,688.62,645.14,670.73,739.87,741.67,756.83,-,30.14,0.34,-20.03,-29.38,1.02,-21.82,-0.05,-0.38,0.93,-0.07,-0.39,0.92,0,00:00:01:21,,Fixation,tom7-2-recording.avi
338433593,SMP,1,121.00,105.00,4.36,126.00,102.00,4.54,684.72,641.23,665.14,736.45,739.92,755.19,-,30.14,0.34,-20.03,-29.39,1.01,-21.82,-0.04,-0.37,0.93,-0.07,-0.39,0.92,0,00:00:01:22,,Fixation,tom7-2-recording.avi
338466888,SMP,1,123.00,110.00,4.36,126.00,106.00,4.66,684.42,638.64,664.17,738.28,740.49,748.10,-,30.14,0.34,-20.03,-29.39,1.01,-21.83,-0.04,-0.37,0.93,-0.07,-0.38,0.92,0,00:00:01:23,,Fixation,tom7-2-recording.avi
338500122,SMP,1,122.00,109.00,4.38,126.00,104.00,4.64,677.54,636.95,657.68,737.33,733.86,745.03,-,30.14,0.34,-20.03,-29.39,1.01,-21.83,-0.03,-0.37,0.93,-0.06,-0.38,0.92,0,00:00:02:00,,Fixation,tom7-2-recording.avi
338533355,SMP,1,123.00,109.00,4.32,124.00,104.00,4.62,673.97,641.92,658.14,740.23,726.40,746.21,-,30.14,0.34,-20.03,-29.39,1.01,-21.83,-0.04,-0.38,0.93,-0.06,-0.38,0.92,0,00:00:02:00,,Saccade,tom7-2-recording.avi
338566711,SMP,1,126.00,110.00,4.40,126.00,106.00,4.64,667.42,635.62,650.68,733.31,721.41,742.72,-,30.14,0.34,-20.03,-29.39,1.01,-21.83,-0.03,-0.37,0.93,-0.05,-0.38,0.92,0,00:00:02:01,,Saccade,tom7-2-recording.avi
338599975,SMP,1,123.00,110.00,4.38,126.00,104.00,4.62,663.01,636.67,646.56,733.82,717.11,744.32,-,30.14,0.34,-20.03,-29.40,1.01,-21.83,-0.03,-0.37,0.93,-0.05,-0.38,0.92,0,00:00:02:01,,Saccade,tom7-2-recording.avi
338633209,SMP,1,122.00,112.00,4.40,124.00,110.00,4.50,663.74,641.41,645.75,736.73,719.18,753.83,-,30.14,0.34,-20.02,-29.40,1.01,-21.83,-0.02,-0.37,0.93,-0.05,-0.39,0.92,0,00:00:02:02,,Saccade,tom7-2-recording.avi
338666564,SMP,1,123.00,109.00,4.40,124.00,104.00,4.62,661.61,635.02,643.65,733.72,717.37,743.15,-,30.14,0.34,-20.02,-29.40,1.01,-21.83,-0.02,-0.37,0.93,-0.05,-0.38,0.92,0,00:00:02:03,,Saccade,tom7-2-recording.avi
338699707,SMP,1,120.00,109.00,4.40,124.00,104.00,4.62,658.29,636.36,640.41,734.71,714.26,745.07,-,30.14,0.34,-20.02,-29.40,1.01,-21.83,-0.02,-0.37,0.93,-0.05,-0.38,0.92,0,00:00:02:04,,Saccade,tom7-2-recording.avi
338732971,SMP,1,117.00,107.00,4.28,120.00,100.00,4.44,696.43,634.59,674.31,730.33,753.34,751.16,-,30.14,0.33,-20.02,-29.40,1.01,-21.83,-0.05,-0.37,0.93,-0.08,-0.38,0.92,0,00:00:02:05,,Saccade,tom7-2-recording.avi
338766571,SMP,1,121.00,111.00,4.42,122.00,110.00,4.40,769.73,622.98,745.76,703.52,821.23,750.51,-,30.14,0.31,-20.01,-29.40,1.01,-21.83,-0.11,-0.35,0.93,-0.14,-0.38,0.91,0,00:00:02:06,,Saccade,tom7-2-recording.avi
338799682,SMP,1,118.00,103.00,4.28,122.00,98.00,4.48,771.89,621.84,748.07,709.12,823.66,744.92,-,30.14,0.30,-20.00,-29.39,1.00,-21.84,-0.11,-0.35,0.93,-0.14,-0.38,0.92,0,00:00:02:07,,Fixation,tom7-2-recording.avi
338832824,SMP,1,121.00,107.00,4.40,122.00,100.00,4.56,762.66,612.61,735.75,702.40,819.23,738.18,-,30.14,0.29,-20.00,-29.39,1.00,-21.83,-0.10,-0.34,0.93,-0.13,-0.37,0.92,0,00:00:02:07,,Fixation,tom7-2-recording.avi
338866119,SMP,1,121.00,107.00,4.40,122.00,100.00,4.42,755.49,618.48,729.35,702.27,811.22,747.08,-,30.14,0.28,-19.99,-29.39,1.00,-21.84,-0.10,-0.34,0.93,-0.13,-0.38,0.92,0,00:00:02:08,,Fixation,tom7-2-recording.avi
338899353,SMP,1,123.00,112.00,4.42,124.00,110.00,4.42,744.36,618.67,718.68,703.80,800.66,746.29,-,30.14,0.27,-19.99,-29.39,1.00,-21.83,-0.09,-0.35,0.93,-0.12,-0.38,0.92,0,00:00:02:09,,Fixation,tom7-2-recording.avi
338932739,SMP,1,121.00,107.00,4.38,124.00,100.00,4.44,739.30,620.57,713.78,704.65,795.78,748.75,-,30.15,0.27,-19.98,-29.39,1.00,-21.83,-0.08,-0.35,0.93,-0.11,-0.38,0.92,0,00:00:02:10,,Fixation,tom7-2-recording.avi
338966064,SMP,1,122.00,107.00,4.42,122.00,100.00,4.56,730.54,613.40,701.78,706.75,792.09,739.69,-,30.15,0.26,-19.98,-29.39,1.00,-21.84,-0.07,-0.35,0.93,-0.11,-0.37,0.92,0,00:00:02:11,,Saccade,tom7-2-recording.avi
338999237,SMP,1,121.00,106.00,4.40,122.00,100.00,4.44,779.88,650.71,751.23,728.74,835.40,784.80,-,30.15,0.25,-19.98,-29.38,1.00,-21.84,-0.11,-0.36,0.92,-0.15,-0.41,0.90,0,00:00:02:11,,Saccade,tom7-2-recording.avi
339032470,SMP,1,121.00,113.00,4.42,122.00,114.00,4.48,794.32,676.44,766.15,756.20,847.95,809.94,-,30.15,0.25,-19.97,-29.38,1.00,-21.84,-0.13,-0.39,0.91,-0.16,-0.42,0.89,0,00:00:02:12,,Fixation,tom7-2-recording.avi
339065734,SMP,1,120.00,105.00,4.36,122.00,98.00,4.56,788.83,668.96,763.48,753.99,840.31,796.29,-,30.16,0.24,-19.97,-29.38,1.00,-21.84,-0.12,-0.38,0.92,-0.15,-0.41,0.90,0,00:00:02:13,,Fixation,tom7-2-recording.avi
339099090,SMP,1,122.00,106.00,4.34,124.00,102.00,4.62,782.29,667.89,757.02,753.12,834.34,795.18,-,30.16,0.24,-19.96,-29.38,1.00,-21.84,-0.12,-0.38,0.92,-0.14,-0.41,0.90,0,00:00:02:14,,Fixation,tom7-2-recording.avi
339132354,SMP,1,123.00,107.00,4.40,124.00,102.00,4.58,774.04,666.26,745.91,753.08,830.42,796.65,-,30.16,0.23,-19.96,-29.38,1.00,-21.84,-0.11,-0.38,0.92,-0.14,-0.41,0.90,0,00:00:02:15,,Fixation,tom7-2-recording.avi
339165679,SMP,1,121.00,109.00,4.34,124.00,108.00,4.60,760.34,667.05,734.68,752.39,814.88,795.49,-,30.16,0.23,-19.96,-29.38,1.00,-21.85,-0.10,-0.38,0.92,-0.13,-0.41,0.90,0,00:00:02:15,,Fixation,tom7-2-recording.avi
339198852,SMP,1,123.00,106.00,4.42,124.00,102.00,4.64,745.54,664.48,719.35,757.36,802.57,788.98,-,30.16,0.23,-19.96,-29.38,1.00,-21.85,-0.09,-0.39,0.92,-0.12,-0.41,0.90,0,00:00:02:16,,Saccade,tom7-2-recording.avi
339232086,SMP,1,98.00,115.00,4.12,114.00,112.00,4.38,818.43,685.28,785.03,782.16,878.54,816.41,-,30.16,0.23,-19.96,-29.38,1.00,-21.85,-0.14,-0.40,0.90,-0.18,-0.43,0.89,0,00:00:02:17,,Saccade,tom7-2-recording.avi
339265594,SMP,1,109.00,120.00,4.48,120.00,118.00,4.50,943.40,712.38,903.74,782.86,993.88,858.53,-,30.15,0.21,-19.94,-29.37,1.00,-21.85,-0.23,-0.40,0.89,-0.27,-0.45,0.85,0,00:00:02:18,,Saccade,tom7-2-recording.avi
339298828,SMP,1,119.00,112.00,4.46,120.00,106.00,4.56,931.80,709.30,896.63,784.12,978.96,850.18,-,30.15,0.21,-19.94,-29.37,1.00,-21.85,-0.23,-0.40,0.89,-0.26,-0.44,0.86,0,00:00:02:19,,Fixation,tom7-2-recording.avi
339331970,SMP,1,119.00,113.00,4.34,124.00,112.00,4.56,914.12,709.11,880.57,787.58,962.04,847.61,-,30.15,0.21,-19.94,-29.37,1.00,-21.85,-0.22,-0.40,0.89,-0.24,-0.44,0.86,0,00:00:02:19,,Fixation,tom7-2-recording.avi
339365234,SMP,1,117.00,107.00,4.32,122.00,102.00,4.58,884.41,706.00,855.94,790.71,929.76,835.41,-,30.15,0.21,-19.94,-29.36,1.00,-21.86,-0.20,-0.41,0.89,-0.22,-0.44,0.87,0,00:00:02:20,,Fixation,tom7-2-recording.avi
339398681,SMP,1,126.00,119.00,4.48,126.00,120.00,4.62,851.44,698.14,821.68,785.32,902.54,829.40,-,30.15,0.21,-19.94,-29.36,1.00,-21.86,-0.17,-0.40,0.90,-0.20,-0.43,0.88,0,00:00:02:21,,Fixation,tom7-2-recording.avi
