## [BeGaze]
## Converted from:	E:\SMI-A\Quick Run\tom3-[f15fc6ba-a5e2-44bd-9430-e7fc34230481]\tom3-1-unified.smi
## Date:	01.01.0001 00:00:00
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	tom3-1-recording.avi
## Number of Samples:	1841
## Reversed:	none
## [Run]
## Subject:	tom3
## Description:	Run3
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
118774719,SMP,1,122.00,130.00,5.18,114.00,126.00,4.68,1126.25,655.43,1078.12,632.38,1103.57,750.64,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.37,-0.27,0.89,-0.35,-0.36,0.87,0,00:00:09:22,,Blink,tom3-1-recording.avi
118807891,SMP,1,119.00,129.00,5.24,110.00,128.00,4.72,1346.06,723.97,1246.73,642.04,1260.12,805.62,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.47,-0.26,0.84,-0.45,-0.38,0.81,0,00:00:09:23,,Blink,tom3-1-recording.avi
118841094,SMP,1,119.00,130.00,5.22,114.00,126.00,4.74,1230.48,687.98,1150.00,652.25,1206.21,783.29,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.42,-0.28,0.87,-0.42,-0.37,0.83,0,00:00:10:00,,Blink,tom3-1-recording.avi
118874511,SMP,1,116.00,130.00,5.02,116.00,126.00,4.76,1094.46,644.37,1044.22,660.52,1110.80,749.37,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.34,-0.29,0.89,-0.36,-0.36,0.86,0,00:00:10:01,,Blink,tom3-1-recording.avi
118907714,SMP,1,55.00,63.00,0.00,110.00,126.00,4.64,1116.45,608.33,1044.22,660.52,1228.76,803.30,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.34,-0.29,0.89,-0.43,-0.38,0.82,0,00:00:10:02,,Blink,tom3-1-recording.avi
118940979,SMP,1,113.00,128.00,5.28,106.00,130.00,4.68,1534.09,810.35,1370.38,657.24,1360.89,864.02,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.54,-0.26,0.80,-0.50,-0.40,0.77,0,00:00:10:02,,Blink,tom3-1-recording.avi
118974243,SMP,1,115.00,123.00,5.14,106.00,118.00,4.56,1375.35,747.10,1256.19,658.77,1294.09,826.28,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.48,-0.27,0.83,-0.47,-0.39,0.80,0,00:00:10:03,,Blink,tom3-1-recording.avi
119007476,SMP,1,102.00,114.00,3.60,112.00,126.00,4.72,1555.09,753.56,1372.52,469.33,1184.21,760.24,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.55,-0.13,0.83,-0.40,-0.36,0.84,0,00:00:10:04,,Blink,tom3-1-recording.avi
119040893,SMP,1,117.00,124.00,5.02,110.00,118.00,4.56,1243.51,699.86,1160.10,645.90,1201.63,789.78,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.42,-0.27,0.86,-0.41,-0.38,0.83,0,00:00:10:05,,Blink,tom3-1-recording.avi
119074096,SMP,1,119.00,128.00,5.02,114.00,126.00,4.64,1220.25,685.26,1144.13,636.69,1181.73,776.69,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.41,-0.27,0.87,-0.40,-0.37,0.84,0,00:00:10:05,,Blink,tom3-1-recording.avi
119107360,SMP,1,109.00,125.00,4.78,118.00,124.00,4.78,1100.04,631.02,1048.06,628.81,1102.80,732.51,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.35,-0.27,0.90,-0.35,-0.35,0.87,0,00:00:10:06,,-,tom3-1-recording.avi
119140594,SMP,1,126.00,124.00,5.02,122.00,118.00,4.66,996.01,602.05,950.42,632.99,1031.45,708.18,-,30.17,-0.64,-19.61,-29.23,-0.02,-21.97,-0.28,-0.28,0.92,-0.30,-0.33,0.89,0,00:00:10:07,,Fixation,tom3-1-recording.avi
119173950,SMP,1,116.00,122.00,4.88,126.00,120.00,4.80,915.58,570.98,882.29,615.86,954.27,674.89,-,30.17,-0.64,-19.61,-29.23,-0.01,-21.97,-0.22,-0.27,0.94,-0.24,-0.31,0.92,0,00:00:10:08,,Fixation,tom3-1-recording.avi
119207366,SMP,1,124.00,121.00,4.90,132.00,118.00,4.82,873.17,557.23,846.54,607.36,910.79,658.11,-,30.17,-0.64,-19.61,-29.23,-0.01,-21.97,-0.19,-0.26,0.94,-0.21,-0.30,0.93,0,00:00:10:08,,Fixation,tom3-1-recording.avi
119240722,SMP,1,136.00,120.00,4.86,132.00,118.00,4.80,817.59,536.41,794.91,600.17,859.81,633.39,-,30.17,-0.64,-19.61,-29.23,-0.01,-21.97,-0.15,-0.26,0.95,-0.17,-0.29,0.94,0,00:00:10:09,,Fixation,tom3-1-recording.avi
119273834,SMP,1,129.00,116.00,4.80,132.00,114.00,4.80,774.97,512.63,757.16,575.47,815.42,607.26,-,30.17,-0.64,-19.61,-29.23,-0.01,-21.97,-0.12,-0.24,0.96,-0.13,-0.27,0.95,0,00:00:10:10,,Fixation,tom3-1-recording.avi
119307189,SMP,1,137.00,117.00,4.94,132.00,114.00,4.82,740.58,501.37,719.54,572.31,788.72,596.40,-,30.17,-0.65,-19.61,-29.23,0.00,-21.97,-0.09,-0.24,0.97,-0.11,-0.26,0.96,0,00:00:10:11,,Fixation,tom3-1-recording.avi
119340362,SMP,1,137.00,116.00,4.84,134.00,112.00,4.82,717.10,501.60,697.60,576.50,765.68,593.92,-,30.17,-0.65,-19.61,-29.22,0.00,-21.97,-0.07,-0.24,0.97,-0.09,-0.26,0.96,0,00:00:10:11,,Fixation,tom3-1-recording.avi
119373687,SMP,1,130.00,115.00,4.78,134.00,112.00,4.84,703.04,502.40,684.88,576.87,751.24,594.01,-,30.17,-0.65,-19.60,-29.22,0.00,-21.97,-0.06,-0.24,0.97,-0.08,-0.26,0.96,0,00:00:10:12,,Fixation,tom3-1-recording.avi
119407012,SMP,1,137.00,116.00,4.86,134.00,112.00,4.82,690.21,501.63,669.55,581.05,742.19,593.05,-,30.17,-0.64,-19.60,-29.22,0.00,-21.97,-0.05,-0.25,0.97,-0.07,-0.26,0.96,0,00:00:10:13,,Fixation,tom3-1-recording.avi
119440093,SMP,1,138.00,116.00,4.84,134.00,112.00,4.82,683.58,504.62,664.01,583.24,734.83,595.58,-,30.17,-0.64,-19.60,-29.22,0.00,-21.97,-0.04,-0.25,0.97,-0.06,-0.26,0.96,0,00:00:10:14,,Fixation,tom3-1-recording.avi
119473388,SMP,1,136.00,114.00,4.80,132.00,110.00,4.80,676.94,499.44,655.07,581.03,731.14,590.97,-,30.17,-0.64,-19.60,-29.22,0.00,-21.97,-0.03,-0.25,0.97,-0.06,-0.26,0.96,0,00:00:10:15,,Fixation,tom3-1-recording.avi
119506713,SMP,1,138.00,115.00,4.84,134.00,112.00,4.80,674.92,503.26,653.80,583.52,728.41,594.87,-,30.17,-0.64,-19.60,-29.22,0.01,-21.97,-0.03,-0.25,0.97,-0.06,-0.26,0.96,0,00:00:10:15,,Fixation,tom3-1-recording.avi
119539978,SMP,1,136.00,115.00,4.78,134.00,112.00,4.80,678.18,503.10,655.67,583.66,732.89,595.74,-,30.17,-0.64,-19.60,-29.22,0.01,-21.97,-0.03,-0.25,0.97,-0.06,-0.26,0.96,0,00:00:10:16,,Fixation,tom3-1-recording.avi
119573333,SMP,1,136.00,113.00,4.76,134.00,110.00,4.80,678.58,504.99,654.97,584.83,734.37,598.95,-,30.16,-0.64,-19.60,-29.22,0.01,-21.97,-0.03,-0.25,0.97,-0.06,-0.26,0.96,0,00:00:10:17,,Fixation,tom3-1-recording.avi
119606475,SMP,1,136.00,114.00,4.78,134.00,110.00,4.76,679.36,504.29,654.50,582.23,736.31,600.15,-,30.16,-0.64,-19.60,-29.22,0.01,-21.96,-0.03,-0.25,0.97,-0.07,-0.26,0.96,0,00:00:10:18,,Fixation,tom3-1-recording.avi
119639739,SMP,1,134.00,112.00,4.74,132.00,110.00,4.72,681.06,506.13,657.28,582.77,736.73,601.67,-,30.16,-0.64,-19.60,-29.22,0.01,-21.96,-0.04,-0.25,0.97,-0.07,-0.26,0.96,0,00:00:10:19,,Fixation,tom3-1-recording.avi
119673217,SMP,1,134.00,111.00,4.60,132.00,110.00,4.66,682.65,505.41,660.61,579.06,736.33,600.85,-,30.16,-0.63,-19.60,-29.22,0.01,-21.96,-0.04,-0.25,0.97,-0.07,-0.26,0.96,0,00:00:10:20,,Fixation,tom3-1-recording.avi
119706359,SMP,1,134.00,109.00,4.64,132.00,106.00,4.64,682.09,502.49,655.45,579.62,740.68,600.00,-,30.16,-0.63,-19.59,-29.22,0.02,-21.96,-0.03,-0.25,0.97,-0.07,-0.26,0.96,0,00:00:10:20,,Fixation,tom3-1-recording.avi
119739593,SMP,1,133.00,108.00,4.58,132.00,106.00,4.60,683.18,502.59,658.36,573.93,739.57,600.79,-,30.16,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.24,0.97,-0.07,-0.26,0.96,0,00:00:10:21,,Fixation,tom3-1-recording.avi
119772888,SMP,1,132.00,107.00,4.56,130.00,104.00,4.74,687.96,494.15,662.00,569.78,745.47,591.78,-,30.16,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.24,0.97,-0.07,-0.26,0.96,0,00:00:10:22,,Fixation,tom3-1-recording.avi
119806091,SMP,1,131.00,107.00,4.52,130.00,106.00,4.58,686.90,499.58,663.36,570.27,741.71,597.19,-,30.16,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.24,0.97,-0.07,-0.26,0.96,0,00:00:10:23,,Fixation,tom3-1-recording.avi
119839477,SMP,1,131.00,107.00,4.50,130.00,104.00,4.50,693.95,500.12,667.30,567.63,751.27,600.34,-,30.16,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.24,0.97,-0.08,-0.26,0.96,0,00:00:11:00,,Fixation,tom3-1-recording.avi
119872833,SMP,1,131.00,107.00,4.50,130.00,104.00,4.60,692.41,496.80,666.42,563.87,749.14,596.82,-,30.15,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.23,0.97,-0.08,-0.26,0.96,0,00:00:11:01,,Fixation,tom3-1-recording.avi
119905975,SMP,1,130.00,106.00,4.52,128.00,104.00,4.56,685.16,497.33,659.10,561.95,742.38,597.88,-,30.15,-0.63,-19.59,-29.22,0.02,-21.96,-0.04,-0.23,0.97,-0.07,-0.26,0.96,0,00:00:11:01,,Fixation,tom3-1-recording.avi
119939300,SMP,1,129.00,106.00,4.44,126.00,104.00,4.58,678.78,490.52,649.88,561.20,739.68,591.38,-,30.15,-0.63,-19.58,-29.22,0.02,-21.96,-0.03,-0.23,0.97,-0.07,-0.26,0.96,0,00:00:11:02,,Saccade,tom3-1-recording.avi
119972503,SMP,1,129.00,105.00,4.54,126.00,102.00,4.54,665.17,490.17,637.55,560.34,725.68,590.53,-,30.15,-0.63,-19.58,-29.22,0.02,-21.96,-0.02,-0.23,0.97,-0.06,-0.25,0.97,0,00:00:11:03,,Saccade,tom3-1-recording.avi
120005889,SMP,1,128.00,106.00,4.48,126.00,104.00,4.46,663.73,495.89,637.17,563.16,723.15,596.25,-,30.15,-0.63,-19.58,-29.22,0.02,-21.96,-0.02,-0.23,0.97,-0.05,-0.26,0.96,0,00:00:11:04,,Blink,tom3-1-recording.avi
120039123,SMP,1,111.00,105.00,4.28,108.00,104.00,4.20,968.83,546.66,929.10,531.83,974.34,646.37,-,30.15,-0.63,-19.58,-29.22,0.02,-21.96,-0.26,-0.20,0.94,-0.26,-0.29,0.92,0,00:00:11:04,,Blink,tom3-1-recording.avi
120072448,SMP,1,118.00,110.00,4.58,114.00,108.00,4.34,1101.51,574.93,1049.38,539.38,1073.85,671.95,-,30.15,-0.63,-19.58,-29.22,0.03,-21.96,-0.35,-0.20,0.92,-0.33,-0.30,0.89,0,00:00:11:05,,Blink,tom3-1-recording.avi
120105590,SMP,1,109.00,108.00,4.28,114.00,108.00,4.36,1043.62,564.37,1002.20,553.86,1037.78,664.67,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.32,-0.21,0.92,-0.31,-0.30,0.90,0,00:00:11:06,,Blink,tom3-1-recording.avi
120138977,SMP,1,50.00,53.00,0.00,100.00,106.00,4.14,1101.83,607.74,0.00,0.00,1172.85,717.52,-,0.00,0.00,0.00,-29.21,0.02,-21.96,0.00,0.00,0.00,-0.40,-0.33,0.86,0,00:00:11:07,,Blink,tom3-1-recording.avi
120172302,SMP,1,96.00,110.00,4.38,92.00,114.00,4.14,1817.48,812.10,1478.24,513.10,1403.17,800.15,-,30.15,-0.63,-19.58,-29.21,0.02,-21.96,-0.60,-0.15,0.79,-0.53,-0.36,0.77,0,00:00:11:08,,Blink,tom3-1-recording.avi
120205596,SMP,1,47.00,57.00,0.00,94.00,114.00,4.24,1791.04,797.25,1478.24,513.10,1392.58,794.86,-,30.15,-0.63,-19.58,-29.21,0.02,-21.96,-0.60,-0.15,0.79,-0.52,-0.36,0.78,0,00:00:11:08,,Blink,tom3-1-recording.avi
120239074,SMP,1,104.00,112.00,4.54,100.00,112.00,4.24,1396.72,679.59,1270.71,574.07,1280.26,756.43,-,30.15,-0.63,-19.58,-29.21,0.02,-21.96,-0.49,-0.21,0.85,-0.46,-0.34,0.82,0,00:00:11:09,,Blink,tom3-1-recording.avi
120272003,SMP,1,51.00,55.00,0.00,102.00,110.00,4.36,1364.59,671.13,1270.71,574.07,1238.47,749.10,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.49,-0.21,0.85,-0.44,-0.34,0.83,0,00:00:11:10,,Blink,tom3-1-recording.avi
120305328,SMP,1,52.00,57.00,0.00,104.00,114.00,4.32,1373.80,703.76,1270.71,574.07,1219.61,770.06,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.49,-0.21,0.85,-0.43,-0.36,0.83,0,00:00:11:11,,Blink,tom3-1-recording.avi
120338592,SMP,1,101.00,113.00,4.00,110.00,112.00,4.28,1163.60,654.23,1120.09,614.97,1111.34,743.12,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.40,-0.25,0.88,-0.36,-0.35,0.87,0,00:00:11:11,,Blink,tom3-1-recording.avi
120371917,SMP,1,107.00,112.00,4.44,104.00,112.00,4.22,1250.96,643.07,1160.79,551.98,1167.44,725.41,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.43,-0.20,0.88,-0.39,-0.33,0.86,0,00:00:11:12,,Blink,tom3-1-recording.avi
120405090,SMP,1,50.00,55.00,0.00,100.00,110.00,4.08,1292.32,639.33,1160.79,551.98,1228.60,715.37,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.43,-0.20,0.88,-0.43,-0.32,0.84,0,00:00:11:13,,Blink,tom3-1-recording.avi
120438323,SMP,1,105.00,105.00,4.08,106.00,108.00,4.22,1241.73,602.57,1142.32,500.26,1150.85,684.34,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.41,-0.16,0.90,-0.39,-0.31,0.87,0,00:00:11:14,,Blink,tom3-1-recording.avi
120471618,SMP,1,104.00,104.00,3.98,112.00,106.00,4.26,1099.55,574.35,1041.08,521.82,1064.51,668.36,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.34,-0.19,0.92,-0.33,-0.30,0.90,0,00:00:11:15,,Blink,tom3-1-recording.avi
120505004,SMP,1,116.00,102.00,4.42,112.00,100.00,4.18,998.04,523.72,938.77,497.82,1006.10,621.09,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.27,-0.17,0.95,-0.28,-0.27,0.92,0,00:00:11:15,,Blink,tom3-1-recording.avi
120538208,SMP,1,116.00,100.00,4.26,120.00,102.00,4.34,909.92,481.07,876.23,479.18,926.53,585.00,-,30.15,-0.63,-19.58,-29.21,0.03,-21.96,-0.22,-0.16,0.96,-0.22,-0.24,0.94,0,00:00:11:16,,Blink,tom3-1-recording.avi
120571502,SMP,1,113.00,100.00,4.20,122.00,102.00,4.38,847.04,481.08,820.11,490.91,873.89,584.61,-,30.15,-0.63,-19.58,-29.21,0.03,-21.97,-0.17,-0.17,0.97,-0.18,-0.25,0.95,0,00:00:11:17,,Blink,tom3-1-recording.avi
120604736,SMP,1,121.00,93.00,4.20,122.00,94.00,4.36,794.60,426.67,774.45,444.37,825.42,532.69,-,30.15,-0.63,-19.58,-29.21,0.03,-21.97,-0.14,-0.13,0.98,-0.14,-0.20,0.97,0,00:00:11:18,,Saccade,tom3-1-recording.avi
120637969,SMP,1,120.00,87.00,4.10,122.00,88.00,4.26,730.94,366.44,733.79,389.31,749.52,471.74,-,30.15,-0.62,-19.58,-29.21,0.02,-21.97,-0.10,-0.08,0.99,-0.08,-0.15,0.99,0,00:00:11:19,,Saccade,tom3-1-recording.avi
120671386,SMP,1,127.00,90.00,4.34,126.00,90.00,4.36,688.62,377.33,678.52,411.00,728.25,483.62,-,30.15,-0.63,-19.58,-29.21,0.02,-21.97,-0.05,-0.10,0.99,-0.06,-0.16,0.98,0,00:00:11:20,,Saccade,tom3-1-recording.avi
120704620,SMP,1,126.00,93.00,4.30,124.00,92.00,4.30,656.52,400.80,658.93,431.15,688.12,502.26,-,30.15,-0.62,-19.58,-29.21,0.02,-21.97,-0.04,-0.12,0.99,-0.02,-0.18,0.98,0,00:00:11:21,,Fixation,tom3-1-recording.avi
120737854,SMP,1,126.00,94.00,4.42,124.00,94.00,4.38,678.02,395.93,662.40,421.59,724.29,502.69,-,30.15,-0.63,-19.58,-29.21,0.02,-21.97,-0.04,-0.11,0.99,-0.06,-0.18,0.98,0,00:00:11:21,,Fixation,tom3-1-recording.avi
120771209,SMP,1,127.00,97.00,4.42,124.00,96.00,4.44,672.41,418.74,661.40,442.16,714.69,523.42,-,30.15,-0.63,-19.58,-29.21,0.02,-21.97,-0.04,-0.13,0.99,-0.05,-0.20,0.98,0,00:00:11:22,,Fixation,tom3-1-recording.avi
120804382,SMP,1,130.00,101.00,4.60,128.00,100.00,4.52,657.66,446.81,641.77,474.18,706.84,549.91,-,30.15,-0.63,-19.58,-29.21,0.02,-21.97,-0.02,-0.16,0.99,-0.04,-0.22,0.97,0,00:00:11:23,,Fixation,tom3-1-recording.avi
120837707,SMP,1,130.00,95.00,4.42,128.00,94.00,4.48,667.27,422.20,657.82,448.37,708.83,526.08,-,30.15,-0.63,-19.58,-29.21,0.02,-21.97,-0.04,-0.13,0.99,-0.04,-0.20,0.98,0,00:00:12:00,,Fixation,tom3-1-recording.avi
120871185,SMP,1,130.00,99.00,4.56,128.00,98.00,4.54,656.28,433.43,641.80,461.84,704.39,537.17,-,30.15,-0.63,-19.58,-29.21,0.01,-21.97,-0.02,-0.15,0.99,-0.04,-0.21,0.98,0,00:00:12:01,,Saccade,tom3-1-recording.avi
120904235,SMP,1,120.00,103.00,4.42,114.00,102.00,4.44,501.66,462.78,500.13,510.58,555.08,559.41,-,30.15,-0.63,-19.58,-29.21,0.01,-21.97,0.10,-0.19,0.98,0.09,-0.23,0.97,0,00:00:12:01,,Saccade,tom3-1-recording.avi
120937469,SMP,1,115.00,103.00,4.50,100.00,100.00,4.32,458.15,481.00,477.16,524.47,500.63,568.66,-,30.15,-0.63,-19.58,-29.21,0.01,-21.97,0.12,-0.20,0.97,0.14,-0.23,0.96,0,00:00:12:02,,Saccade,tom3-1-recording.avi
120971008,SMP,1,122.00,105.00,4.54,114.00,104.00,4.52,473.99,474.13,477.23,522.89,526.29,568.23,-,30.14,-0.63,-19.58,-29.21,0.01,-21.97,0.12,-0.20,0.97,0.11,-0.23,0.97,0,00:00:12:03,,Fixation,tom3-1-recording.avi
121004119,SMP,1,120.00,104.00,4.56,110.00,102.00,4.46,476.64,474.71,480.94,521.13,528.19,568.94,-,30.14,-0.62,-19.58,-29.21,0.01,-21.96,0.12,-0.19,0.97,0.11,-0.24,0.97,0,00:00:12:04,,Fixation,tom3-1-recording.avi
121037353,SMP,1,123.00,104.00,4.56,116.00,102.00,4.52,487.57,469.67,486.83,517.54,541.85,565.81,-,30.14,-0.62,-19.58,-29.21,0.00,-21.96,0.11,-0.19,0.98,0.10,-0.23,0.97,0,00:00:12:04,,Fixation,tom3-1-recording.avi
121070617,SMP,1,129.00,105.00,4.54,126.00,104.00,4.56,501.85,467.40,492.94,518.33,561.08,565.91,-,30.14,-0.62,-19.58,-29.21,0.00,-21.96,0.11,-0.19,0.98,0.08,-0.23,0.97,0,00:00:12:05,,Fixation,tom3-1-recording.avi
121103851,SMP,1,121.00,103.00,4.50,114.00,102.00,4.50,508.90,467.64,502.97,517.14,564.95,565.26,-,30.14,-0.62,-19.58,-29.21,0.00,-21.96,0.10,-0.19,0.98,0.08,-0.23,0.97,0,00:00:12:06,,Fixation,tom3-1-recording.avi
121137207,SMP,1,121.00,102.00,4.48,114.00,100.00,4.48,517.42,465.77,509.73,515.92,573.99,563.88,-,30.14,-0.61,-19.58,-29.21,0.00,-21.96,0.09,-0.19,0.98,0.07,-0.23,0.97,0,00:00:12:07,,Fixation,tom3-1-recording.avi
121170501,SMP,1,118.00,101.00,4.48,106.00,98.00,4.40,528.24,461.38,518.99,513.80,584.69,559.65,-,30.14,-0.61,-19.58,-29.21,0.00,-21.96,0.08,-0.19,0.98,0.06,-0.23,0.97,0,00:00:12:07,,Fixation,tom3-1-recording.avi
121203735,SMP,1,121.00,102.00,4.46,112.00,100.00,4.38,534.55,466.20,527.01,512.13,589.74,564.91,-,30.14,-0.61,-19.58,-29.21,0.00,-21.96,0.08,-0.19,0.98,0.06,-0.23,0.97,0,00:00:12:08,,Saccade,tom3-1-recording.avi
121236968,SMP,1,128.00,103.00,4.54,126.00,100.00,4.44,548.01,468.69,533.47,508.84,609.16,569.54,-,30.14,-0.61,-19.58,-29.21,-0.01,-21.96,0.07,-0.19,0.98,0.04,-0.24,0.97,0,00:00:12:09,,Saccade,tom3-1-recording.avi
121270294,SMP,1,127.00,103.00,4.48,124.00,100.00,4.44,561.30,468.81,545.30,513.45,621.51,569.67,-,30.14,-0.61,-19.58,-29.21,-0.01,-21.96,0.06,-0.19,0.98,0.03,-0.24,0.97,0,00:00:12:10,,Fixation,tom3-1-recording.avi
121303710,SMP,1,128.00,103.00,4.54,126.00,100.00,4.42,569.58,474.95,554.83,515.69,628.06,575.54,-,30.14,-0.61,-19.58,-29.21,-0.01,-21.96,0.05,-0.19,0.98,0.03,-0.24,0.97,0,00:00:12:11,,Fixation,tom3-1-recording.avi
121336853,SMP,1,130.00,103.00,4.52,128.00,100.00,4.46,580.95,484.67,564.85,523.71,639.43,585.12,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.04,-0.20,0.98,0.02,-0.25,0.97,0,00:00:12:12,,Fixation,tom3-1-recording.avi
121370117,SMP,1,130.00,105.00,4.60,128.00,102.00,4.46,586.95,492.78,569.81,529.91,645.82,593.04,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.04,-0.20,0.98,0.01,-0.26,0.97,0,00:00:12:12,,Fixation,tom3-1-recording.avi
121403350,SMP,1,130.00,107.00,4.58,128.00,104.00,4.58,599.01,497.46,579.23,534.43,658.92,597.85,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.03,-0.21,0.98,0.00,-0.26,0.97,0,00:00:12:13,,Fixation,tom3-1-recording.avi
121436584,SMP,1,128.00,106.00,4.56,126.00,102.00,4.50,607.42,504.27,591.41,537.14,662.77,604.00,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.02,-0.21,0.98,0.00,-0.27,0.96,0,00:00:12:14,,Fixation,tom3-1-recording.avi
121470001,SMP,1,131.00,108.00,4.64,128.00,104.00,4.56,621.32,505.46,601.16,543.67,678.68,605.83,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.01,-0.22,0.98,-0.02,-0.27,0.96,0,00:00:12:15,,Fixation,tom3-1-recording.avi
121503326,SMP,1,133.00,107.00,4.64,130.00,102.00,4.68,634.91,501.91,612.16,545.10,693.11,602.91,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.00,-0.22,0.98,-0.03,-0.27,0.96,0,00:00:12:16,,Fixation,tom3-1-recording.avi
121536468,SMP,1,131.00,110.00,4.68,128.00,106.00,4.54,648.72,519.91,627.13,547.41,704.13,619.49,-,30.15,-0.61,-19.57,-29.21,-0.01,-21.96,-0.01,-0.22,0.98,-0.04,-0.28,0.96,0,00:00:12:16,,Saccade,tom3-1-recording.avi
121569763,SMP,1,132.00,108.00,4.72,128.00,102.00,4.66,672.41,512.58,647.56,545.11,728.07,613.28,-,30.15,-0.61,-19.57,-29.21,-0.01,-21.96,-0.03,-0.22,0.98,-0.06,-0.27,0.96,0,00:00:12:17,,Saccade,tom3-1-recording.avi
121603088,SMP,1,127.00,110.00,4.58,124.00,108.00,4.56,659.85,524.76,635.23,551.75,716.70,624.15,-,30.15,-0.61,-19.57,-29.21,-0.01,-21.96,-0.02,-0.22,0.97,-0.05,-0.28,0.96,0,00:00:12:18,,Saccade,tom3-1-recording.avi
121636383,SMP,1,118.00,113.00,4.48,110.00,108.00,4.50,424.28,556.53,421.57,628.53,481.35,642.48,-,30.14,-0.61,-19.57,-29.21,-0.01,-21.96,0.17,-0.28,0.94,0.15,-0.29,0.94,0,00:00:12:19,,Saccade,tom3-1-recording.avi
121669616,SMP,1,101.00,116.00,4.72,116.00,112.00,4.60,373.17,572.78,376.02,640.66,431.77,657.88,-,30.14,-0.61,-19.57,-29.20,-0.01,-21.96,0.20,-0.29,0.94,0.19,-0.30,0.93,0,00:00:12:20,,Fixation,tom3-1-recording.avi
121702941,SMP,1,124.00,114.00,4.62,116.00,110.00,4.60,438.05,562.06,429.81,621.17,500.42,655.85,-,30.14,-0.61,-19.57,-29.20,-0.01,-21.96,0.16,-0.28,0.95,0.14,-0.31,0.94,0,00:00:12:20,,Fixation,tom3-1-recording.avi
121736114,SMP,1,121.00,112.00,4.62,108.00,106.00,4.44,521.14,560.73,507.84,604.99,582.23,657.57,-,30.14,-0.60,-19.57,-29.21,-0.01,-21.96,0.09,-0.27,0.96,0.07,-0.31,0.95,0,00:00:12:21,,Fixation,tom3-1-recording.avi
121769409,SMP,1,104.00,110.00,4.52,82.00,108.00,4.52,415.40,507.01,403.75,576.69,480.76,601.42,-,30.14,-0.60,-19.57,-29.21,-0.01,-21.96,0.18,-0.24,0.95,0.15,-0.26,0.95,0,00:00:12:22,,Saccade,tom3-1-recording.avi
