## [BeGaze]
## Converted from:	D:\Recorded Data\Experiment Data\EyeTrackMocapTest1\T-[82df3710-777d-459f-badf-b2f5e417ba82]\T-1-recording.idf
## Date:	23.12.2015 15:53:50
## Version:	BeGaze 3.5.101
## IDF Version:	10
## Sample Rate:	30
## Separator Type:	Trial
## Trial Count:	1
## Uses Plane File:	False
## Stimulus:	t-1-recording.avi
## Number of Samples:	602
## Reversed:	none
## [Run]
## Subject:	T
## Description:	Run1
## [Calibration]
## Calibration Area:	1280	960
## [Geometry]
## Stimulus Dimension [mm]:	1280	960
## Head Distance [mm]:	1450
## [Hardware Setup]
## System ID:	
## Operating System :	
## IView X Version:	
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	False
## Gaze Cursor Filter:	False
## Saccade Length [px]:	0
## Filter Depth [ms]:	0
## Format:	LEFT, RIGHT, DIAMETER, POR, AOI, EYEPOSITION, GAZEVECTOR, TRIGGER, FRAMECOUNTER
##
Time,Type,Trial,L Dia X [px],L Dia Y [px],L Pupil Diameter [mm],R Dia X [px],R Dia Y [px],R Pupil Diameter [mm],B POR X [px],B POR Y [px],L POR X [px],L POR Y [px],R POR X [px],R POR Y [px],B AOI Hit,L EPOS X,L EPOS Y,L EPOS Z,R EPOS X,R EPOS Y,R EPOS Z,L GVEC X,L GVEC Y,L GVEC Z,R GVEC X,R GVEC Y,R GVEC Z,Trigger,Frame,Aux1,B Event Info,Stimulus
657651506,SMP,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0,00:00:00:08,,Blink,t-1-recording.avi
657685031,SMP,1,54.00,45.50,4.22,0.00,0.00,0.00,707.64,391.38,384.55,377.83,1047.59,394.08,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.19,-0.15,0.97,-0.29,-0.02,0.96,0,00:00:00:08,,Blink,t-1-recording.avi
657718604,SMP,1,52.00,48.50,4.02,0.00,0.00,0.00,209.69,589.78,169.73,485.77,217.38,576.85,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.35,-0.21,0.91,0.35,-0.26,0.90,0,00:00:00:09,,Blink,t-1-recording.avi
657751958,SMP,1,48.00,51.00,3.98,0.00,0.00,0.00,37.63,660.54,12.68,579.94,9.29,613.78,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.45,-0.26,0.86,0.47,-0.29,0.83,0,00:00:00:10,,Blink,t-1-recording.avi
657785335,SMP,1,60.50,71.50,3.98,23.00,33.00,4.34,11.80,693.24,-27.71,600.50,-5.46,651.73,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.47,-0.27,0.84,0.47,-0.33,0.82,0,00:00:00:11,,Blink,t-1-recording.avi
657817893,SMP,1,53.50,54.00,4.18,0.00,0.00,0.00,92.86,642.81,76.48,571.66,65.01,587.95,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.41,-0.26,0.87,0.44,-0.27,0.86,0,00:00:00:12,,Blink,t-1-recording.avi
657851281,SMP,1,85.50,91.00,4.32,57.00,72.00,2.38,170.36,626.75,153.98,554.99,153.93,572.48,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.36,-0.27,0.89,0.39,-0.26,0.89,0,00:00:00:12,,Blink,t-1-recording.avi
657884857,SMP,1,58.50,55.00,4.26,0.00,0.00,0.00,250.79,640.91,209.11,536.75,269.98,611.03,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.32,-0.26,0.91,0.31,-0.30,0.90,0,00:00:00:13,,Blink,t-1-recording.avi
657918155,SMP,1,61.00,57.00,4.42,0.00,0.00,0.00,283.58,619.64,263.85,537.23,286.46,570.84,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.29,-0.27,0.92,0.30,-0.26,0.92,0,00:00:00:14,,Blink,t-1-recording.avi
657950959,SMP,1,106.00,113.00,4.48,88.00,112.00,4.84,343.96,643.40,303.14,540.86,376.55,605.95,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.26,-0.28,0.92,0.23,-0.29,0.93,0,00:00:00:15,,Blink,t-1-recording.avi
657984276,SMP,1,116.00,113.00,4.52,106.00,112.00,4.80,382.26,647.52,338.47,537.76,423.06,613.67,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.23,-0.29,0.93,0.20,-0.30,0.93,0,00:00:00:15,,Blink,t-1-recording.avi
658018247,SMP,1,103.50,89.00,4.52,79.00,64.00,2.96,429.23,721.64,363.32,544.42,498.13,725.65,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.30,0.93,0.14,-0.41,0.90,0,00:00:00:16,,Blink,t-1-recording.avi
658050835,SMP,1,62.00,60.00,4.42,0.00,0.00,0.00,344.59,738.60,305.37,596.84,378.82,704.88,-,31.05,-0.18,-18.41,-27.95,-0.09,-24.16,0.26,-0.33,0.91,0.23,-0.39,0.89,0,00:00:00:17,,Blink,t-1-recording.avi
658084086,SMP,1,117.00,104.00,4.40,108.00,89.00,4.16,368.67,686.78,328.09,593.52,408.53,626.05,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.24,-0.34,0.91,0.21,-0.31,0.93,0,00:00:00:18,,Blink,t-1-recording.avi
658117412,SMP,1,118.00,105.00,4.40,109.00,90.00,4.28,388.49,698.19,344.22,596.42,434.98,641.01,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.23,-0.34,0.91,0.19,-0.33,0.93,0,00:00:00:19,,Saccade,t-1-recording.avi
658150871,SMP,1,112.50,101.00,4.46,94.00,92.00,4.10,493.90,643.70,450.61,536.05,550.29,603.12,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.15,-0.31,0.94,0.10,-0.28,0.95,0,00:00:00:20,,Saccade,t-1-recording.avi
658184449,SMP,1,115.00,111.00,4.44,100.00,111.00,4.66,486.02,683.83,454.94,547.18,529.98,654.12,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.14,-0.32,0.94,0.11,-0.34,0.93,0,00:00:00:21,,Fixation,t-1-recording.avi
658217288,SMP,1,118.50,114.50,4.46,105.00,115.00,4.76,489.96,694.16,461.97,552.84,531.87,664.41,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.14,-0.32,0.94,0.11,-0.35,0.93,0,00:00:00:21,,Fixation,t-1-recording.avi
658250699,SMP,1,121.50,117.00,4.62,109.00,116.00,4.76,491.77,728.15,467.45,596.15,533.62,678.03,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.14,-0.36,0.92,0.11,-0.36,0.93,0,00:00:00:22,,Fixation,t-1-recording.avi
658283701,SMP,1,122.00,117.00,4.64,110.00,113.00,4.74,485.58,744.35,460.68,615.45,528.50,686.44,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.14,-0.38,0.91,0.11,-0.37,0.92,0,00:00:00:23,,Fixation,t-1-recording.avi
658317668,SMP,1,65.00,60.50,4.54,0.00,0.00,0.00,462.38,739.55,410.22,615.30,528.51,686.41,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.18,-0.37,0.91,0.11,-0.37,0.92,0,00:00:01:00,,Blink,t-1-recording.avi
658350399,SMP,1,65.50,61.50,4.60,0.00,0.00,0.00,459.84,747.48,405.81,629.74,528.51,686.39,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.18,-0.38,0.91,0.11,-0.37,0.92,0,00:00:01:00,,Blink,t-1-recording.avi
658384128,SMP,1,99.00,98.50,4.64,66.00,73.00,2.86,479.09,687.23,404.55,630.75,571.14,594.32,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.18,-0.38,0.91,0.08,-0.27,0.96,0,00:00:01:01,,Blink,t-1-recording.avi
658417515,SMP,1,126.50,111.00,4.64,120.00,97.00,4.82,427.32,733.44,407.49,622.88,457.31,664.95,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.18,-0.38,0.91,0.17,-0.35,0.92,0,00:00:01:02,,Blink,t-1-recording.avi
658450613,SMP,1,126.00,121.50,4.66,118.00,118.00,4.82,426.59,737.54,409.57,619.81,453.38,673.51,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.18,-0.37,0.91,0.17,-0.36,0.92,0,00:00:01:03,,Blink,t-1-recording.avi
658483598,SMP,1,65.50,61.50,4.62,0.00,0.00,0.00,408.75,723.58,369.48,601.97,453.39,673.51,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.35,0.91,0.17,-0.36,0.92,0,00:00:01:04,,Blink,t-1-recording.avi
658517200,SMP,1,125.00,121.50,4.76,117.00,118.00,4.82,375.42,724.75,369.28,605.34,382.74,667.18,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.35,0.91,0.22,-0.35,0.91,0,00:00:01:04,,Blink,t-1-recording.avi
658550199,SMP,1,107.00,123.50,5.02,119.00,119.00,4.94,370.87,721.91,353.01,608.50,389.38,662.71,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:01:05,,Blink,t-1-recording.avi
658583269,SMP,1,126.50,123.50,4.82,119.00,120.00,4.96,375.84,723.63,365.46,609.15,387.76,662.93,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.36,0.91,0.22,-0.35,0.91,0,00:00:01:06,,Blink,t-1-recording.avi
658616482,SMP,1,125.50,122.50,4.80,118.00,119.00,4.98,375.57,721.76,364.19,613.61,388.84,656.27,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.36,0.91,0.22,-0.34,0.91,0,00:00:01:07,,Fixation,t-1-recording.avi
658649891,SMP,1,128.00,124.00,4.80,121.00,120.00,4.98,380.96,717.50,368.02,607.63,396.14,654.96,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.36,0.91,0.22,-0.34,0.91,0,00:00:01:07,,Fixation,t-1-recording.avi
658683185,SMP,1,127.50,124.00,4.80,119.00,120.00,5.00,381.86,717.17,368.62,607.21,397.46,654.84,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.36,0.91,0.21,-0.34,0.92,0,00:00:01:08,,Saccade,t-1-recording.avi
658717948,SMP,1,127.00,123.00,4.62,120.00,119.00,5.00,379.72,699.37,359.67,588.06,400.32,645.63,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.22,-0.34,0.92,0.21,-0.33,0.92,0,00:00:01:09,,Saccade,t-1-recording.avi
658749566,SMP,1,128.50,123.50,4.80,120.00,119.00,5.02,378.72,704.96,364.97,602.40,394.14,640.34,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.35,0.91,0.22,-0.33,0.92,0,00:00:01:10,,Fixation,t-1-recording.avi
658782843,SMP,1,130.00,124.50,4.88,122.00,120.00,5.06,379.89,700.17,367.32,599.73,394.16,634.90,-,31.04,-0.18,-18.41,-27.95,-0.09,-24.16,0.21,-0.35,0.91,0.22,-0.32,0.92,0,00:00:01:11,,Fixation,t-1-recording.avi
658816300,SMP,1,123.50,123.50,4.86,115.00,119.00,5.02,372.07,695.36,362.12,594.99,382.27,631.50,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.22,-0.34,0.91,0.23,-0.32,0.92,0,00:00:01:11,,Saccade,t-1-recording.avi
658849852,SMP,1,128.00,125.00,4.94,119.00,120.00,5.02,365.46,705.64,355.13,601.61,375.43,642.17,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.22,-0.35,0.91,0.23,-0.33,0.92,0,00:00:01:12,,Saccade,t-1-recording.avi
658882698,SMP,1,126.00,124.00,4.82,115.00,119.00,4.90,358.66,708.45,347.94,598.68,367.66,649.66,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.34,0.91,0.24,-0.34,0.91,0,00:00:01:13,,Saccade,t-1-recording.avi
658916176,SMP,1,129.50,125.50,4.82,121.00,121.00,5.08,358.68,709.26,344.38,599.66,371.30,650.80,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.34,0.91,0.23,-0.34,0.91,0,00:00:01:14,,Saccade,t-1-recording.avi
658949931,SMP,1,130.50,126.50,4.96,123.00,122.00,5.16,364.31,715.52,348.67,614.89,380.31,646.97,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.36,0.91,0.23,-0.33,0.91,0,00:00:01:15,,Saccade,t-1-recording.avi
658982738,SMP,1,129.50,126.00,4.78,122.00,121.00,5.10,361.00,710.65,340.73,598.64,379.74,654.99,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.34,0.91,0.23,-0.34,0.91,0,00:00:01:16,,Fixation,t-1-recording.avi
659016187,SMP,1,130.50,126.50,4.76,122.00,122.00,5.06,366.09,713.98,347.59,597.49,383.68,660.55,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.34,0.91,0.22,-0.35,0.91,0,00:00:01:17,,Fixation,t-1-recording.avi
659049223,SMP,1,130.00,127.50,4.76,121.00,122.00,5.08,366.05,716.19,343.64,602.77,387.92,660.13,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:01:17,,Fixation,t-1-recording.avi
659082322,SMP,1,129.50,127.50,4.56,121.00,123.00,5.08,363.53,708.20,333.28,592.22,391.96,658.82,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.24,-0.34,0.91,0.22,-0.35,0.91,0,00:00:01:18,,Saccade,t-1-recording.avi
659115563,SMP,1,133.00,128.00,4.94,125.00,124.00,5.16,375.75,720.83,358.43,609.70,394.57,659.56,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.16,0.22,-0.36,0.91,0.22,-0.35,0.91,0,00:00:01:19,,Saccade,t-1-recording.avi
659148980,SMP,1,131.00,127.50,4.96,121.00,122.00,5.08,377.17,716.32,358.42,604.02,397.20,657.79,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.22,-0.35,0.91,0.21,-0.34,0.91,0,00:00:01:20,,Saccade,t-1-recording.avi
659182262,SMP,1,130.50,128.00,4.72,122.00,123.00,5.16,410.51,697.73,425.00,566.22,399.97,653.33,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.17,-0.33,0.93,0.21,-0.34,0.92,0,00:00:01:20,,Saccade,t-1-recording.avi
659215480,SMP,1,130.50,128.00,5.00,120.00,123.00,5.04,373.62,720.16,357.14,605.52,390.95,662.17,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:01:21,,Fixation,t-1-recording.avi
659248697,SMP,1,131.00,128.50,4.98,120.00,123.00,5.04,370.09,717.45,353.15,600.28,386.92,662.90,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:01:22,,Fixation,t-1-recording.avi
659282338,SMP,1,133.00,129.00,5.04,124.00,123.00,5.18,370.29,720.49,348.68,611.59,392.70,658.58,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.23,-0.36,0.91,0.22,-0.34,0.91,0,00:00:01:22,,Fixation,t-1-recording.avi
659315454,SMP,1,132.50,130.00,5.00,123.00,125.00,5.16,368.70,718.61,347.50,606.46,390.05,660.21,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:00,,Fixation,t-1-recording.avi
659348663,SMP,1,132.00,129.00,5.04,121.00,124.00,5.12,371.84,714.12,353.30,604.25,390.92,654.44,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.22,-0.35,0.91,0.22,-0.34,0.91,0,00:00:02:00,,Fixation,t-1-recording.avi
659382737,SMP,1,133.00,128.00,4.88,124.00,123.00,5.14,370.82,707.89,343.29,593.54,397.80,656.18,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.23,-0.34,0.91,0.21,-0.34,0.91,0,00:00:02:01,,Fixation,t-1-recording.avi
659415170,SMP,1,132.00,129.50,5.06,121.00,124.00,5.08,374.52,720.09,357.26,606.72,392.86,661.11,-,31.04,-0.17,-18.41,-27.95,-0.09,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:02,,Fixation,t-1-recording.avi
659448341,SMP,1,134.00,129.50,5.04,125.00,124.00,5.10,374.86,717.99,356.54,605.82,394.25,658.84,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:03,,Fixation,t-1-recording.avi
659481748,SMP,1,133.50,130.00,5.06,125.00,125.00,5.20,374.61,719.28,352.27,607.48,398.05,660.25,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.21,-0.35,0.91,0,00:00:02:03,,Fixation,t-1-recording.avi
659515207,SMP,1,132.50,129.50,4.62,125.00,125.00,5.20,407.97,722.90,429.22,600.34,392.96,660.95,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.17,-0.36,0.92,0.22,-0.35,0.91,0,00:00:02:04,,Saccade,t-1-recording.avi
659548228,SMP,1,133.50,130.50,5.00,125.00,126.00,5.22,368.56,721.10,346.57,608.85,390.83,662.15,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:05,,Saccade,t-1-recording.avi
659581419,SMP,1,131.00,129.50,4.74,124.00,125.00,5.20,362.02,712.06,330.75,594.31,391.35,663.30,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.24,-0.34,0.91,0.22,-0.35,0.91,0,00:00:02:06,,Saccade,t-1-recording.avi
659614685,SMP,1,134.00,130.50,5.08,125.00,126.00,5.18,368.91,724.72,348.72,610.31,389.52,666.08,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:07,,Fixation,t-1-recording.avi
659648448,SMP,1,134.00,130.00,5.06,125.00,125.00,5.18,368.94,722.69,349.90,607.66,388.21,665.03,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:07,,Fixation,t-1-recording.avi
659681494,SMP,1,134.00,130.50,5.00,125.00,126.00,5.18,366.50,719.09,346.93,599.61,385.29,666.81,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.34,0.91,0.22,-0.35,0.91,0,00:00:02:08,,Fixation,t-1-recording.avi
659715351,SMP,1,132.50,129.50,5.02,123.00,124.00,5.06,365.91,723.92,348.69,604.01,382.59,669.98,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.36,0.91,0,00:00:02:09,,Fixation,t-1-recording.avi
659747891,SMP,1,134.00,130.00,5.04,126.00,125.00,5.18,366.95,724.26,348.95,607.34,384.85,667.65,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:10,,Fixation,t-1-recording.avi
659781052,SMP,1,132.50,130.00,5.06,123.00,125.00,5.10,368.76,722.20,351.36,605.60,386.23,665.76,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:11,,Fixation,t-1-recording.avi
659815176,SMP,1,133.50,131.00,5.04,125.00,126.00,5.20,368.56,718.93,350.45,601.14,386.37,664.79,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:12,,Fixation,t-1-recording.avi
659847917,SMP,1,133.50,130.00,5.08,124.00,124.00,5.12,368.76,722.09,351.22,606.79,386.48,664.56,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:12,,Fixation,t-1-recording.avi
659881109,SMP,1,134.50,130.50,5.10,126.00,126.00,5.22,369.09,720.73,348.70,607.20,389.72,662.67,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:13,,Fixation,t-1-recording.avi
659914296,SMP,1,135.00,131.00,5.08,127.00,127.00,5.22,367.41,724.35,351.46,606.49,383.28,668.09,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:14,,Fixation,t-1-recording.avi
659947598,SMP,1,133.50,130.50,5.08,124.00,125.00,5.18,367.26,720.96,346.00,603.18,388.12,666.88,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:15,,Fixation,t-1-recording.avi
659980885,SMP,1,133.00,130.50,5.10,123.00,126.00,5.20,368.40,718.40,348.35,602.93,388.26,662.81,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:15,,Fixation,t-1-recording.avi
660014146,SMP,1,134.00,130.50,5.08,125.00,126.00,5.18,368.38,717.97,347.70,601.80,388.77,663.27,-,31.04,-0.17,-18.41,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:16,,Fixation,t-1-recording.avi
660047419,SMP,1,133.00,130.50,5.08,122.00,126.00,5.12,365.26,722.70,347.80,600.42,381.78,671.35,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.23,-0.35,0.91,0.23,-0.36,0.91,0,00:00:02:17,,Fixation,t-1-recording.avi
660080532,SMP,1,134.50,130.00,5.20,125.00,125.00,5.18,369.56,721.64,351.86,606.85,387.57,663.80,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:18,,Fixation,t-1-recording.avi
660114953,SMP,1,135.00,130.50,5.18,126.00,125.00,5.20,371.10,717.67,353.06,603.54,389.45,660.53,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:19,,Fixation,t-1-recording.avi
660147313,SMP,1,136.50,131.00,5.20,129.00,126.00,5.20,370.71,719.39,354.36,605.74,387.50,660.93,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:20,,Fixation,t-1-recording.avi
660180892,SMP,1,135.50,130.00,5.18,127.00,125.00,5.20,370.19,718.56,352.28,605.43,388.42,660.27,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.22,-0.35,0.91,0.22,-0.35,0.91,0,00:00:02:20,,Fixation,t-1-recording.avi
660213726,SMP,1,133.50,130.00,5.08,123.00,125.00,5.16,370.22,712.82,350.57,596.61,389.51,659.51,-,31.04,-0.17,-18.40,-27.95,-0.10,-24.15,0.22,-0.34,0.91,0.22,-0.35,0.91,0,00:00:02:20,,Fixation,t-1-recording.avi
