Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
Norman,WindowWashingAGaze1,1,28,37,WindowPane_0,"0 0 0",0.5605441,0.1690912,True
Norman,WindowWashingAGaze2,38,42,94,WindowWashingEnv_0,"0 0 0",0.9704385,0.1330669,True
Norman,WindowWashingAGaze2-Ahead,95,21,116,null,"-0.6994855 5.675341 5.063396",0.9308442,0,True
Norman,WindowWashingAGaze3,117,37,155,WindowPane_1,"0 0 0",0.4322576,0,True
Norman,WindowWashingAGaze4,156,41,198,WindowWashingEnv_1,"0 0 0",1,0.1705637,True
Norman,WindowWashingAGaze5,199,33,233,WindowWashingEnv_1,"0 0 0",0.7844134,0,True
Norman,WindowWashingAGaze6,234,36,271,WindowPane_0,"0 0 0",1,0.3424479,True
Norman,WindowWashingAGaze7,272,35,308,WindowWashingEnv_0,"0 0 0",0.2910653,0.1972736,True
Norman,WindowWashingAGaze8,309,32,342,WindowPane_0,"0 0 0",0.8553401,0,True
Norman,WindowWashingAGaze9,343,45,389,WindowWashingEnv_0,"0 0 0",0.9660379,0,True
Norman,WindowWashingAGaze10,390,58,466,WindowWashingEnv_2,"0 0 0",0.9992869,0,True
Norman,WindowWashingAGaze11,467,28,496,WindowPane_2,"0 0 0",1,0.2130531,True
Norman,WindowWashingAGaze12,497,48,546,WindowWashingEnv_3,"0 0 0",0.9545327,0,True
Norman,WindowWashingAGaze13,547,40,601,WindowWashingEnv_4,"0 0 0",0.997512,0,True
Norman,WindowWashingAGaze13-Ahead,602,38,640,null,"-0.7751548 3.180603 5.490177",0.8016402,0,True
Norman,WindowWashingAGaze14,641,38,700,WindowWashingEnv_1,"0 0 0",0.8227035,0,True
