0,0
0.1,18
0.215,5
0.275,13
0.325,15
0.4,19
0.455,20
0.54,7
0.605,4
0.69,15
0.775,19
0.845,1
0.91,19
1.035,0
1.285,7
1.355,4
1.395,13
1.47,2
1.495,13
1.55,6
1.64,7
1.705,18
1.81,13
1.87,2
2.01,21
2.145,0
