0,0
0.1,2
0.19,21
0.27,18
0.345,13
0.395,2
0.43,21
0.52,13
0.6,2
0.71,19
0.755,12
0.845,6
0.925,13
0.995,6
1.055,19
1.13,21
1.19,1
1.33,19
1.37,6
1.42,15
1.525,1
1.585,19
1.71,0
2.46,0
2.56,19
2.605,7
2.645,6
2.69,7
2.755,14
2.84,2
2.94,20
3.01,21
3.075,1
3.215,19
3.255,6
3.305,15
3.405,1
3.47,19
3.595,0
