0,0
0.1,2
0.19,18
0.255,19
0.32,4
0.4,18
0.44,1
0.48,13
0.545,12
0.63,1
0.76,19
0.87,19
0.975,3
1.095,20
1.165,1
1.215,14
1.275,6
1.33,19
1.41,2
1.55,15
1.625,20
1.705,13
1.765,6
1.855,21
1.98,0
2.73,0
2.83,21
2.87,1
2.92,19
2.955,2
3.045,21
3.125,19
3.235,8
3.31,14
3.385,19
3.455,6
3.51,19
3.56,15
3.635,19
3.69,1
3.75,18
3.825,2
4.025,19
4.16,0
