0,0
0.1,8
0.24,20
0.345,4
0.545,0
0.795,19
0.865,4
0.95,20
0.995,15
1.07,19
1.125,20
1.21,7
1.275,4
1.36,15
1.445,19
1.515,1
1.575,19
1.705,0
2.455,0
2.555,7
2.62,1
2.69,19
2.745,15
2.8,6
2.89,3
2.915,13
2.975,18
3.085,4
3.205,18
3.26,13
3.305,6
3.35,19
3.41,21
3.48,7
3.58,18
3.63,6
3.815,0
