0,0
0.1,6
0.18,19
0.245,0
0.27,15
0.41,6
0.48,21
0.555,15
0.62,6
0.725,7
0.835,21
0.9,8
1.025,19
1.12,14
1.165,2
1.26,20
1.315,15
1.435,1
1.5,21
1.57,19
1.605,6
1.65,14
1.735,6
1.79,16
1.895,1
1.95,15
2.035,18
2.125,7
2.325,19
2.4,15
2.55,0
