0,0
0.1,20
0.185,7
0.32,14
0.465,0
0.715,19
0.815,1
0.925,20
0.98,20
1.015,15
1.1,18
1.17,1
1.205,13
1.25,16
1.395,4
1.475,13
1.545,6
1.63,20
1.76,0
