vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,34.60511,3.936636,13.37615,13.37615,45.57019,14.6336,0,1521.197,0,0,0,1925.837,2587.734,0,0.4148372,0,0,0,0.5069598,0.5173773,0,0.1985461,0.004204726,0.05980019,0.05977819,0.3583262,0.4492074,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.3112902,0.2463621
0,36.42977,4.279575,14.19375,14.19375,22.80042,71.61227,0,466.9977,0,50.35762,50.35762,394.9144,2254.076,0,0.1273523,0,0.03902831,0.03901346,0.1039578,0.4506675,0,0.1904874,0.006205081,0.06575727,0.06573278,0.3028804,0.4236708,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1861161,0.2373616
0,50.5396,4.747762,14.68165,14.68165,24.03376,45.13529,0,650.765,0,155.2126,155.2126,1634.12,1832.723,0,0.1774664,0,0.1202933,0.1202476,0.4301679,0.3664246,0,0.2087918,0.008194107,0.08064532,0.08061437,0.3381358,0.4151028,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2553437,0.243297
0,58.53505,5.439245,9.859471,9.859471,41.89775,89.50445,0,230.7677,0,241.5067,241.5067,2004.24,3055.994,0,0.06293134,0,0.1871733,0.187102,0.5275987,0.6109986,0,0.2192155,0.009682139,0.1123754,0.1123332,0.3298849,0.4175943,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.3580067,0.2459541
0,55.24117,5.035762,6.167525,6.167525,32.02552,29.02558,0,451.818,50.35762,79.62239,79.62239,952.1487,998.3048,0,0.1232127,0.06734336,0.06170918,0.0616857,0.2506449,0.1995956,0,0.2397304,0.01039448,0.1443185,0.1442518,0.2711571,0.3456477,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1514834,0.2393996
0,44.25266,3.560822,6.920994,6.920994,10.54976,43.36831,0,1426.119,0,71.21642,71.21642,472.3967,1629.847,0,0.3889089,0,0.05519437,0.05517336,0.1243543,0.3258626,0,0.2724602,0.009682139,0.1784087,0.1773575,0.2389443,0.314779,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1830461,0.2333863
0,35.2105,2.373881,6.2807,6.2807,18.19547,42.74662,0,1419.435,0,233.4987,233.4987,412.1952,2031.886,0,0.3870862,0,0.1809669,0.180898,0.1085068,0.4062442,0,0.2892774,0.008194107,0.2189375,0.2171498,0.2304866,0.2832026,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2380922,0.229867
0,39.95272,1.678587,9.495527,9.495527,20.55844,47.37402,0,1374.967,0,574.166,574.166,665.2175,581.8438,0,0.3749595,0,0.4449918,0.4448225,0.1751128,0.1163306,0,0.287092,0.006205082,0.2688196,0.2640284,0.2093737,0.2375256,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2307311,0.219346
0,34.9696,1.18694,26.08576,26.08576,34.76758,55.13905,0,1296.656,0,783.3826,757.0427,1239.153,1099.256,0,0.3536038,0,0.6071395,0.5865023,0.3261963,0.2197791,0,0.2768423,0.004204726,0.295702,0.283145,0.1897289,0.2140628,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.3328739,0.2028987
0,55.84992,2.055841,4.893881,3.936636,36.68029,27.35126,0,1062.3,0,289.2826,271.1841,1118.693,560.7594,0,0.2896938,0,0.2242007,0.210094,0.2944863,0.1121151,0,0.2490803,0,0.2292084,0.2178577,0.1726718,0.1914589,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1848667,0.1849125
0,77.70773,2.907398,10.00134,7.962241,33.57188,37.64698,0,497.2421,0,170.771,178.0411,498.5155,713.9439,0,0.1356001,0,0.1323515,0.1379334,0.1312299,0.142742,0,0.2013738,0,0.1963991,0.1921936,0.1479168,0.1707355,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1223135,0.1624425
0,90.17101,3.560822,14.7773,13.37615,29.0013,53.78087,0,106.8246,0,112.6031,87.22195,278.1091,1504.855,0,0.02913155,0,0.08726996,0.06757329,0.07320982,0.3008725,0,0.1714599,0.004204726,0.1642991,0.1581228,0.1227296,0.1527713,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1327631,0.1396778
0,88.49123,4.111682,15.92449,15.83577,19.71896,42.81248,0,460.1599,0,178.0411,61.67524,236.1982,820.5378,0,0.1254876,0,0.1379859,0.04778153,0.06217714,0.1640538,0,0.1509332,0.01278333,0.1500256,0.1294119,0.09781249,0.1363936,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.101387,0.1202072
0,78.88641,4.597001,14.48847,15.38452,12.78375,27.40272,0,447.5887,0,71.21642,142.4329,198.2582,146.8164,0,0.1220594,0,0.05519437,0.1103467,0.05218975,0.02935367,0,0.1489373,0.02091311,0.1439476,0.1303882,0.07232416,0.117767,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.0553312,0.1123817
0,65.27191,4.747762,14.34187,12.5614,15.01375,23.85726,0,579.6605,0,79.62239,198.2582,71.21642,425.8126,0,0.1580759,0,0.06170918,0.1535962,0.01874711,0.08513463,0,0.1701184,0.0269609,0.1720103,0.1587915,0.05576672,0.1173377,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.07635762,0.1215783
0,46.35186,5.035762,12.89348,7.600129,14.96676,18.84212,0,891.6313,50.35762,178.0411,123.3505,128.3873,465.6382,0,0.2431517,0.06734336,0.1379859,0.09556307,0.03379684,0.09309714,0,0.1979377,0.03171475,0.210215,0.1754015,0.04848273,0.1077263,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.09948581,0.1287055
0,24.17986,4.597001,7.022036,3.560822,10.81355,30.6774,0,222.3733,79.62239,497.2421,170.771,266.4675,207.6298,0,0.06064216,0.1064792,0.3853741,0.1323011,0.07014527,0.04151236,0,0.2211851,0.03633785,0.2906437,0.2004457,0.04725802,0.1004716,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1124405,0.1385765
0,20.79691,4.893881,10.14123,5.035762,3.936636,36.68029,0,1207.015,35.60821,1113.581,688.6313,230.7677,634.9865,0,0.3291583,0.04761894,0.8630508,0.533502,0.06074759,0.1269557,0,0.2915847,0.04139896,0.4618085,0.2841921,0.0504157,0.1059923,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2752777,0.1592975
0,50.80373,5.567245,27.78564,27.78564,6.052233,44.18893,0,2082.736,0,651.7385,651.7385,219.5038,1141.692,0,0.5679711,0,0.5051123,0.5049201,0.05778247,0.2282636,0,0.3913253,0.04941797,0.3941619,0.3286292,0.05883911,0.1190037,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2770882,0.1867228
0,33.23446,5.814797,11.92861,11.92861,11.38474,30.07446,0,665.2175,0,151.0729,151.0729,50.35762,146.8164,0,0.1814077,0,0.117085,0.1170404,0.01325621,0.02935367,0,0.3743738,0.05649118,0.3004076,0.2679927,0.06483933,0.1304254,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.06203751,0.1941345
0,22.67651,5.035762,9.345982,9.345982,12.10447,31.73829,0,1467.313,35.60821,128.3873,128.3873,204.5536,737.5302,0,0.4001426,0.04761894,0.09950309,0.09946522,0.05384697,0.1474577,0,0.4717815,0.06897813,0.3100218,0.2892759,0.07990863,0.1539992,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1306314,0.2194551
0,36.37171,3.560822,10.41536,10.41536,8.961206,49.92254,0,2310.47,71.21642,466.9977,466.9977,407.5549,709.4901,0,0.6300752,0.09523788,0.361934,0.3617963,0.1072853,0.1418515,0,0.5503534,0.0815933,0.3512391,0.3413693,0.1000951,0.17591,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2390848,0.239314
0,43.49805,0,25.51238,25.51238,14.34187,63.43285,0,3666.975,106.8246,1079.468,1079.468,595.8402,742.6698,0,1,0.1428568,0.8366127,0.8362944,0.1568498,0.1484853,0,0.6407722,0.09520406,0.442721,0.4424727,0.1266323,0.207795,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.4216617,0.2567232
0,82.66283,2.373881,10.74821,10.74821,29.72104,56.77562,0,2348.574,61.67524,213.6493,213.6493,195.0343,1367.569,0,0.6404663,0.08247843,0.1655831,0.1655201,0.05134108,0.2734243,0,0.5285348,0.1052178,0.2576453,0.2575788,0.1513955,0.233953,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2157763,0.2503708
0,32.22287,2.907398,9.039472,9.039472,29.8157,93.96634,0,2073.889,142.4329,614.694,614.694,825.1606,1683.048,0,0.5655585,0.1904758,0.476402,0.4762207,0.2172164,0.3364994,0,0.4714148,0.1111502,0.3030798,0.3029593,0.1866579,0.2618325,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.3568878,0.260302
0,56.99852,5.035762,17.64516,17.64516,19.02813,44.71191,0,885.2089,100.7152,163.1774,163.1774,982.9452,1182.607,0,0.2414003,0.1346867,0.1264662,0.1264181,0.2587518,0.2364439,0,0.327641,0.1111365,0.2297755,0.2297138,0.210015,0.2730053,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2014579,0.2547086
0,28.61003,8.137257,22.20566,22.20566,19.64739,76.03062,0,466.9977,61.67524,174.4439,174.4439,1030.799,2494.416,0,0.1273523,0.08247843,0.1351981,0.1351466,0.2713489,0.4987197,0,0.2450637,0.1065171,0.2037655,0.2037082,0.2279508,0.2968667,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.2707679,0.2467492
0,14.48847,10.14123,17.72482,17.72482,17.07712,10.14123,0,345.2346,50.35762,185.0257,185.0257,1000.208,1075.939,0,0.09414698,0.06734336,0.1433992,0.1433446,0.2632962,0.2151173,0,0.1997741,0.09860083,0.1760022,0.1759406,0.2411437,0.290034,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1777143,0.2256325
0,21.82167,11.26031,16.70175,16.70175,17.96169,32.76484,0,345.2346,50.35762,185.0257,185.0257,1000.208,1075.939,0,0.09414698,0.06734336,0.1433992,0.1433446,0.2632962,0.2151173,0,0.1599853,0.09449073,0.168613,0.1685535,0.2592636,0.2852337,0.3341562,0.3341562,0.3431843,0.4024597,0.4515602,0.6745546,1,0,0,0,0,0,0,0,0,0.1777143,0.219788
