vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,56.56429,9.715529,9.117065,9.117065,30.56238,30.53932,0,198.2582,61.67524,71.21642,71.21642,133.2337,137.91,0,0.1488569,0.02323006,0.0740738,0.07402305,0.2185897,0.2262618,0,0.1323505,0.02351423,0.07834215,0.07629523,0.1803674,0.1853202,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1539523,0.1321685
0,63.18805,11.44645,11.80991,11.80991,35.07018,35.07018,0,133.2337,79.62239,87.22195,87.22195,146.8164,146.8164,0,0.100035,0.02998988,0.09072151,0.09065935,0.2408741,0.2408741,0,0.1174062,0.02596476,0.08738338,0.08537392,0.1755922,0.1788816,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1630357,0.1302176
0,67.56292,13.79101,14.72956,14.7773,39.95272,39.95272,0,71.21642,87.22195,100.7152,100.7152,50.35762,50.35762,0,0.05347097,0.03285226,0.1047562,0.1046844,0.08261912,0.08261912,0,0.109626,0.03062033,0.09181072,0.08933774,0.1662361,0.1678808,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.08001052,0.126323
0,69.68784,16.53218,18.03995,18.07896,41.3051,41.3051,0,50.35762,100.7152,112.6031,106.8246,94.21048,94.21048,0,0.03780969,0.03793453,0.117121,0.1110346,0.1545662,0.1545662,0,0.1087481,0.03918727,0.09248435,0.08994772,0.1587393,0.1589259,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1186289,0.1227442
0,69.56643,19.82584,21.78937,21.78937,38.88044,38.88044,0,94.21048,128.3873,123.3505,123.3505,87.22195,94.21048,0,0.07073545,0.04835723,0.1282996,0.1282117,0.1431005,0.1545662,0,0.113435,0.04512775,0.08921546,0.08707096,0.1510356,0.1500017,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1247141,0.1186542
0,67.22844,23.31973,25.84158,25.84158,36.50703,36.48774,0,155.2126,0,61.67524,61.67524,87.22195,79.62239,0,0.1165373,0,0.0641498,0.06410585,0.1431005,0.1306323,0,0.137102,0.05492203,0.08346557,0.08027407,0.1441859,0.1428636,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.09995418,0.1171017
0,62.74053,24.15071,27.73489,27.73489,34.09241,34.11306,0,284.8658,167.0173,71.21642,61.67524,87.22195,79.62239,0,0.213884,0.0629073,0.0740738,0.06410585,0.1431005,0.1306323,0,0.1698076,0.06433821,0.07598618,0.07240643,0.1392247,0.1380585,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1184549,0.1167027
0,62.88632,21.19947,27.22218,27.19629,31.71608,31.71608,0,287.0827,361.3841,50.35762,50.35762,87.22195,87.22195,0,0.2155485,0.1361158,0.05237809,0.0523422,0.1431005,0.1431005,0,0.1883458,0.07107414,0.06800488,0.06426688,0.1422935,0.1415523,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1259855,0.1190014
0,65.20712,18.99107,26.56739,26.56739,29.29132,29.29132,0,204.5536,155.2126,50.35762,50.35762,87.22195,87.22195,0,0.1535837,0.05846103,0.05237809,0.0523422,0.1431005,0.1431005,0,0.1965353,0.07236255,0.06222984,0.05812531,0.1420163,0.1418573,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.1109601,0.1188172
0,58.99059,15.79123,25.65006,25.65006,26.80496,26.80496,0,493.4023,318.4897,50.35762,35.60821,79.62239,87.22195,0,0.3704581,0.1199596,0.05237809,0.03701152,0.1306323,0.1431005,0,0.2048194,0.07191687,0.05851297,0.05427925,0.1429759,0.1422225,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745195,1,0,0,0,0,0,0,0,0,0.13617,0.1178944
