vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,58.30594,25.12285,21.62712,21.65967,15.8802,15.8802,0,324.4064,366.6092,87.22195,79.62239,238.8672,238.8672,0,0.5191146,0.4426427,0.1694346,0.1543032,0.1319637,0.1319893,0,0.485802,0.2429045,0.3292235,0.3246906,0.1124676,0.1118147,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2149309,0.2243787
0,52.05024,14.72956,21.29892,21.29892,14.58538,14.58538,0,449.0029,249.2576,112.6031,106.8246,295.7841,293.633,0,0.7184936,0.3009528,0.2187391,0.2070195,0.1634078,0.1622508,0,0.5294228,0.1996155,0.3221337,0.317937,0.1187599,0.1183384,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2506817,0.2255992
0,40.99697,10.27921,18.23415,18.19547,18.00086,17.96169,0,343.3933,61.67524,195.0343,198.2582,181.567,185.0257,0,0.5494974,0.07446648,0.3788673,0.3842119,0.1003078,0.1022384,0,0.5627723,0.1674342,0.3181178,0.3158567,0.1208844,0.1204978,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2213791,0.2267639
0,32.70028,10.00134,12.44874,12.44874,17.96169,17.96169,0,295.7841,71.21642,293.633,293.633,278.1091,275.8201,0,0.4733133,0.08598648,0.570402,0.5690423,0.1536431,0.1524081,0,0.6030679,0.1581693,0.3113556,0.3103359,0.120338,0.1200502,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.291154,0.2247534
0,26.19356,9.715529,6.71435,6.71435,13.73984,13.79101,0,332.1314,79.62239,170.771,170.771,210.6611,207.6298,0,0.5314761,0.09613582,0.3317343,0.3309435,0.116381,0.1147286,0,0.6518497,0.1435744,0.2597205,0.2600216,0.1200307,0.1196583,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2155894,0.2188415
0,22.80042,9.642754,7.600129,7.600129,12.5614,12.5614,0,464.2747,94.21048,87.22195,87.22195,167.0173,167.0173,0,0.7429316,0.1137494,0.1694346,0.1690307,0.09226979,0.09228765,0,0.7016128,0.1369308,0.2064286,0.2092427,0.1159684,0.1154558,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1850978,0.208669
0,17.72482,10.07153,6.608606,6.608606,11.92861,11.92861,0,624.9225,106.8246,61.67524,61.67524,163.1774,163.1774,0,1,0.1289797,0.1198083,0.1195227,0.09014837,0.09016582,0,0.737184,0.1473659,0.1552361,0.1595469,0.1106295,0.110253,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.2001051,0.1950603
0,22.95438,11.13449,6.501142,6.501142,10.94306,10.94306,0,536.4924,123.3505,35.60821,50.35762,191.7561,191.7561,0,0.8584943,0.148933,0.06917137,0.09758991,0.1059369,0.1059574,0,0.7197178,0.1668442,0.1090958,0.1155054,0.1121918,0.111675,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1857429,0.1852596
0,36.98628,13.27041,6.608606,6.608606,11.44645,11.44645,0,451.818,137.91,0,0,284.8658,282.6315,0,0.7229983,0.1665121,0,0,0.1573759,0.1561718,0,0.7012395,0.1820559,0.07714966,0.08117842,0.1174989,0.1170708,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1769553,0.1782395
0,50.30208,16.44674,6.391871,6.391871,17.80413,17.76452,0,375.156,236.1982,0,0,170.771,167.0173,0,0.600324,0.285185,0,0,0.09434353,0.09228765,0,0.6628085,0.2009367,0.07817166,0.08163099,0.1321765,0.1318745,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745199,1,0,0,0,0,0,0,0,0,0.1435777,0.1863515
