vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L,vBones#Bone_Eye_R,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Fingers_L,vBones#Bone_Thumb_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_Fingers_R,vBones#Bone_Thumb_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,vBones#Bone_Toes_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L,aBones#Bone_Eye_R,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Fingers_L,aBones#Bone_Thumb_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_Fingers_R,aBones#Bone_Thumb_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,aBones#Bone_Toes_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L,p0Bones#Bone_Eye_R,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Fingers_L,p0Bones#Bone_Thumb_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_Fingers_R,p0Bones#Bone_Thumb_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,p0Bones#Bone_Toes_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L,pBones#Bone_Eye_R,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Fingers_L,pBones#Bone_Thumb_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_Fingers_R,pBones#Bone_Thumb_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,pBones#Bone_Toes_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L,wBones#Bone_Eye_R,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Fingers_L,wBones#Bone_Thumb_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_Fingers_R,wBones#Bone_Thumb_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,wBones#Bone_Toes_R,p0,p
0,18.19547,23.19858,14.3909,14.43976,28.38757,28.38757,54.39301,62.88632,6.391871,27.78564,10.87849,54.67719,0,0,4.747762,20.24772,2.055841,14.3909,0,0,4.111682,5.934703,10.54976,0,7.873274,6.501142,13.53321,0,1.439496,123.3505,87.22195,163.1774,159.2448,492.1158,492.1158,61.67524,326.3548,100.7152,531.7447,207.6298,872.9487,0,0,100.7152,71.21642,100.7152,106.8246,0,0,128.3873,87.22195,137.91,0,87.22195,210.6611,275.8201,0,0.1830221,0.1970656,0.1053115,0.3162275,0.3086064,0.2718725,0.2719251,0.000937385,0.002402424,0.06809994,0.00751408,0.004888293,0.01354354,0,0,0.07320013,0.0007519387,0.0018973,0.001195224,0,0,0.0473991,0.03894386,0.03435959,0,0.09311531,0.1610142,0.06064016,0,0.1435049,0.2041465,0.1125745,0.2278784,0.2215141,0.2588856,0.2589493,0.001080729,0.002158458,0.0561867,0.00572515,0.004253963,0.01211907,0,0,0.04511621,0.001943908,0.002039981,0.002043761,0,0,0.04243703,0.03284805,0.03029277,0,0.1297158,0.1601821,0.04901034,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1124339,0.09981119
0,21.62712,20.3864,9.715529,9.787766,21.75701,21.75701,54.84443,61.4472,2.907398,11.44645,3.936636,26.69963,0,0,2.907398,18.50259,5.567245,14.34187,0,0,6.391871,2.907398,13.37615,0,9.194004,0,16.86961,0,0.9370924,87.22195,151.0729,137.91,133.2337,390.0687,388.44,50.35762,328.2917,79.62239,399.7014,287.0827,1275.955,0,0,79.62239,241.5067,50.35762,142.4329,0,0,163.1774,146.8164,100.7152,0,167.0173,204.5536,188.421,0,0.1191449,0.1393464,0.1824049,0.267261,0.2581986,0.2154959,0.2146377,0.0007653716,0.002416682,0.05383773,0.005648178,0.006758877,0.01979606,0,0,0.05786979,0.002549949,0.0009486501,0.001593633,0,0,0.0602432,0.06555228,0.0250927,0,0.1783023,0.1563462,0.04142511,0,0.1193394,0.1473722,0.1788383,0.2389819,0.2356682,0.2194826,0.2194616,0.000966331,0.002230131,0.05157459,0.005248166,0.004430043,0.0135273,0,0,0.04839348,0.001984476,0.001045146,0.00175084,0,0,0.04214325,0.04416385,0.02450093,0,0.1256075,0.1559998,0.04018413,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1044338,0.09525423
0,23.82771,15.52127,6.2807,6.2807,23.25923,23.25923,54.28931,58.10019,2.055841,7.692255,5.567245,19.06511,0,0,3.936636,12.22031,7.506873,10.00134,0,0,11.26031,1.18694,15.83577,0,11.69001,7.316793,19.82584,0,0.5690883,50.35762,213.6493,112.6031,112.6031,297.9198,297.9198,61.67524,291.4659,61.67524,266.4675,146.8164,857.5619,0,0,61.67524,230.7677,0,181.567,0,0,50.35762,106.8246,50.35762,0,71.21642,198.2582,106.8246,0,0.07235569,0.08045168,0.2579595,0.2182177,0.2182177,0.1645877,0.1646195,0.000937385,0.002145593,0.04170252,0.00376545,0.003456545,0.01330482,0,0,0.04482574,0.002436561,0,0.002031491,0,0,0.01859145,0.04769629,0.01254635,0,0.07602833,0.1515344,0.02348583,0,0.08717427,0.1101992,0.2498445,0.2281249,0.2265608,0.1731631,0.173529,0.001071448,0.002104087,0.03878188,0.003857333,0.003197298,0.01151197,0,0,0.04168636,0.002052829,0.00060419,0.001705828,0,0,0.03430483,0.042679,0.01554747,0,0.1142175,0.1357154,0.02797197,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.07797428,0.0844367
0,24.67015,8.64106,4.279575,4.279575,27.377,27.377,52.69586,53.08212,3.140349,14.29267,10.68247,10.74821,0,0,5.567245,6.920994,7.783291,9.194004,0,0,12.89348,5.30816,17.44441,0,12.83873,14.04408,21.69217,0,0.4062183,50.35762,278.1091,94.21048,100.7152,225.2062,228.0039,87.22195,249.2576,35.60821,137.91,0,178.0411,0,0,35.60821,185.0257,0,170.771,0,0,79.62239,61.67524,35.60821,0,128.3873,191.7561,50.35762,0,0.05164789,0.08045168,0.3357881,0.182574,0.1951798,0.1244166,0.1259866,0.001325662,0.001834881,0.02407696,0.001948805,0,0.002762254,0,0,0.02588015,0.001953595,0,0.001910698,0,0,0.02939567,0.02753747,0.008871607,0,0.1370621,0.1465646,0.01107133,0,0.06189059,0.1082521,0.2892514,0.1999045,0.2000899,0.1427134,0.1435341,0.001363489,0.001870793,0.02327485,0.002488612,0.001650839,0.00753161,0,0,0.02501797,0.001890921,0.000749418,0.001928844,0,0,0.02899638,0.03059497,0.009927397,0,0.1066049,0.1257384,0.02068213,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.07444429,0.07480118
0,24.15071,3.140349,4.441125,4.279575,30.51624,30.53932,50.02122,48.6939,4.597001,18.15672,9.345982,10.74821,0,0,6.608606,5.692367,6.501142,14.14404,0,0,10.61632,7.873274,17.88308,0,11.56887,20.55844,21.56188,0,0.3373655,71.21642,275.8201,94.21048,87.22195,204.5536,207.6298,112.6031,216.5963,0,50.35762,0,324.4064,0,0,0,133.2337,87.22195,94.21048,0,0,71.21642,35.60821,0,0,71.21642,0,71.21642,0,0.04289372,0.1137758,0.3330243,0.182574,0.1690307,0.1130069,0.1147286,0.001711423,0.00159445,0,0.0007116031,0,0.005033068,0,0,0,0.001406749,0.00164311,0.001054089,0,0,0.02629228,0.01589876,0,0,0.07602833,0,0.01565722,0,0.05362352,0.1425533,0.2815836,0.1879351,0.1848213,0.1291569,0.130092,0.001765758,0.001653527,0.00998405,0.001947509,0.0007792556,0.004687792,0,0,0.01073178,0.001450785,0.001478122,0.002150346,0,0,0.02448785,0.01848514,0.008761592,0,0.09223709,0.137871,0.02330703,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.05581721,0.07145664
0,22.23736,10.41536,5.692367,5.692367,31.89327,31.89327,46.27581,44.41156,5.814797,18.00086,7.873274,9.642754,0,0,7.121644,7.783291,3.753435,12.5614,0,0,8.64106,8.961206,17.20042,1.18694,10.54976,20.10808,19.10202,0,0.4123535,128.3873,191.7561,94.21048,94.21048,254.2936,254.2936,146.8164,195.0343,0,137.91,50.35762,195.0343,0,0,0,87.22195,133.2337,345.2346,0,0,61.67524,0,50.35762,0,61.67524,304.2368,151.0729,0,0.05242794,0.2051124,0.2315257,0.182574,0.182574,0.1404861,0.1405133,0.002231423,0.001435723,0,0.001948805,0.001185585,0.003025898,0,0,0,0.0009209331,0.002509892,0.003862712,0,0,0.02276978,0,0.01254635,0,0.06584247,0.2325368,0.03321398,0,0.06004567,0.1946061,0.2269334,0.1905191,0.1849254,0.1234438,0.1240172,0.002233552,0.001522765,0.002675218,0.002250896,0.0007518068,0.003109227,0,0,0.005751145,0.001440884,0.002418484,0.002923255,0,0,0.02289599,0.01407591,0.01334107,0,0.101042,0.215094,0.03468821,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.07786093,0.07892321
0,18.00086,16.36086,7.316793,7.412442,31.73829,31.73829,41.4073,39.7583,6.501142,13.68847,6.501142,6.501142,0,0,7.022036,9.715529,0,10.41536,0,0,6.920994,8.802588,15.29267,1.18694,8.802588,9.93066,14.34187,0,0.5774842,181.567,118.0991,100.7152,94.21048,233.4987,233.4987,178.0411,191.7561,0,271.1841,50.35762,142.4329,0,0,0,61.67524,178.0411,233.4987,0,0,50.35762,35.60821,94.21048,0,112.6031,433.1929,230.7677,0,0.07342317,0.2900727,0.1425924,0.1951798,0.182574,0.1289979,0.1290228,0.002705998,0.001411591,0,0.003832101,0.001185585,0.002209803,0,0,0,0.0006511981,0.003353985,0.002612537,0,0,0.01859145,0.01589876,0.02347207,0,0.1202114,0.3311017,0.0507352,0,0.07686309,0.2336679,0.1542722,0.2054664,0.1983997,0.11268,0.1128907,0.002721881,0.00150889,0,0.002687518,0.0009766867,0.002498958,0,0,0.01150229,0.001939159,0.003368719,0.003775925,0,0,0.02037562,0.02082519,0.01931458,0,0.1323101,0.2912892,0.04686777,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.09307343,0.08956825
0,13.32338,20.14308,9.421051,9.421051,31.76048,31.76048,35.42988,34.27786,6.818455,6.391871,4.747762,7.962241,0,0,6.391871,10.48278,6.71435,4.893881,0,0,5.439245,7.316793,12.10447,0,6.501142,4.279575,8.050224,0,0.7774352,155.2126,50.35762,118.0991,112.6031,146.8164,146.8164,213.6493,210.6611,0,238.8672,35.60821,106.8246,0,0,35.60821,391.6906,225.2062,489.5324,0,0,50.35762,79.62239,106.8246,0,170.771,561.8889,312.4609,0,0.09884558,0.2479687,0.06080163,0.2288686,0.2182177,0.08110967,0.08112537,0.003247197,0.001550758,0,0.003375431,0.0008383352,0.001657352,0,0,0.02588015,0.004135666,0.004242493,0.005477211,0,0,0.01859145,0.03555072,0.02661483,0,0.1823096,0.4294676,0.06869579,0,0.1002249,0.2399985,0.100745,0.2126611,0.2062689,0.09800306,0.09802201,0.00322583,0.001614534,0,0.002545006,0.001069835,0.00188869,0,0,0.02300458,0.002773994,0.003573624,0.004834105,0,0,0.01905571,0.03016084,0.02366582,0,0.1605413,0.3101911,0.05130439,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1045006,0.09397494
0,9.642754,21.56188,11.98752,11.92861,30.792,30.792,28.36274,27.70948,6.71435,6.391871,3.140349,10.68247,0,0,5.173754,14.87233,14.2433,15.8802,0,0,3.936636,4.597001,8.392939,0,7.219878,23.1682,8.308585,0,0.991461,133.2337,35.60821,133.2337,137.91,128.3873,128.3873,244.1177,241.5067,0,94.21048,50.35762,94.21048,0,0,71.21642,376.8421,271.1841,573.0607,0,0,50.35762,118.0991,100.7152,0,241.5067,398.1122,228.0039,0,0.1260575,0.2128552,0.04299324,0.2581986,0.267261,0.07092836,0.07094209,0.003710278,0.001777825,0,0.001331287,0.001185585,0.001461647,0,0,0.0517603,0.003978889,0.005108638,0.00641178,0,0,0.01859145,0.05273023,0.0250927,0,0.2578247,0.3042884,0.05012757,0,0.1266713,0.2275173,0.09411166,0.2305723,0.2264224,0.09478897,0.09480731,0.003480387,0.001689336,0,0.001731465,0.001138024,0.002494657,0,0,0.02875572,0.00335086,0.003663795,0.00548089,0,0,0.01905571,0.03336287,0.02471067,0,0.178244,0.255039,0.04496565,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1063537,0.09442674
0,7.022036,20.62686,15.33867,15.33867,27.58208,27.58208,20.14308,19.86134,6.167525,8.223367,0,13.27041,0,0,3.936636,25.31836,23.38006,34.46232,0,0,2.65408,0,4.893881,0,13.53321,36.48774,13.84199,0,1.212005,128.3873,100.7152,71.21642,61.67524,178.0411,178.0411,278.1091,280.3795,0,35.60821,50.35762,106.8246,0,0,35.60821,225.2062,0,461.5356,0,0,50.35762,61.67524,94.21048,0,71.21642,0,94.21048,0,0.1540981,0.2051124,0.1216033,0.138013,0.1195227,0.09835993,0.09837896,0.004226904,0.002063982,0,0.0005031793,0.001185585,0.001657352,0,0,0.02588015,0.00237784,0,0.005163963,0,0,0.01859145,0.02753747,0.02347207,0,0.07602833,0,0.02071255,0,0.1515946,0.2158087,0.1367455,0.2439219,0.2408921,0.1035925,0.1036125,0.003218507,0.00152859,0.00378333,0.0009176829,0.00123582,0.003315611,0,0,0.02300458,0.003452831,0.003584751,0.005366267,0,0,0.02037562,0.02484706,0.02377756,0,0.1675054,0.2000071,0.03516403,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.0555575,0.09322335
0,5.439245,17.24132,13.58516,13.63692,21.52918,21.52918,10.81355,10.48278,5.173754,9.117065,0,15.74656,0,0,3.357175,19.43108,23.47027,23.25923,0,0,1.18694,1.678587,1.18694,1.18694,15.1073,36.11906,14.14404,0,1.435849,133.2337,174.4439,191.7561,195.0343,275.8201,275.8201,167.0173,167.0173,0,0,61.67524,594.7753,0,0,0,430.256,308.3763,553.9344,0,0,61.67524,0,94.21048,0,181.567,251.7882,112.6031,0,0.1825583,0.2128552,0.210623,0.3716113,0.3779642,0.1523786,0.1524081,0.002538451,0.001229479,0,0,0.001452039,0.00922776,0,0,0,0.004542859,0.005809274,0.006197783,0,0,0.02276978,0,0.02347207,0,0.193835,0.1924488,0.02475624,0,0.1697999,0.2217157,0.2109271,0.2737185,0.2733335,0.1092429,0.1086782,0.002378115,0.001066025,0.00756666,0.0005855989,0.001363221,0.006172728,0,0,0.01150229,0.00334589,0.004608644,0.004754011,0,0,0.02289599,0.01197835,0.02220792,0,0.1759743,0.2441798,0.03210083,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1175899,0.1035839
0,5.567245,11.50782,7.022036,7.022036,12.5052,12.5052,5.173754,4.747762,3.753435,8.722198,2.373881,8.476453,0,0,2.65408,9.270305,13.05635,14.82489,0,0,2.055841,0,1.18694,0,9.270305,27.65859,12.67306,0,1.462762,142.4329,246.701,151.0729,155.2126,198.2582,198.2582,35.60821,0,50.35762,50.35762,61.67524,118.0991,0,0,0,261.6659,328.2917,188.421,0,0,71.21642,0,79.62239,0,181.567,493.4023,163.1774,0,0.1859801,0.2275517,0.297866,0.2927698,0.3007923,0.109529,0.1095502,0.0005411994,0,0.03404997,0.0007116031,0.001452039,0.001832272,0,0,0,0.0027628,0.006184444,0.002108178,0,0,0.02629228,0,0.01983752,0,0.193835,0.3771214,0.0358752,0,0.1741489,0.24363,0.2669504,0.2616995,0.261364,0.09382943,0.09267601,0.001334423,0.000502549,0.01134999,0.0008590807,0.001507543,0.007541774,0,0,0.002875573,0.002884883,0.00557671,0.00392595,0,0,0.02495211,0.003059718,0.02058364,0,0.1851425,0.3560857,0.03860107,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1199498,0.1114667
0,8.308585,3.560822,1.678587,2.055841,6.71435,6.71435,3.936636,3.753435,2.055841,6.818455,4.441125,6.920994,0,0,1.678587,7.219878,2.055841,8.64106,0,0,3.936636,0,4.597001,0,3.753435,11.19758,10.07153,0,1.370975,174.4439,318.4897,118.0991,112.6031,71.21642,61.67524,35.60821,0,0,106.8246,61.67524,1252.385,0,0,0,210.6611,348.888,289.2826,0,0,79.62239,0,71.21642,0,191.7561,734.9468,233.4987,0,0.1743101,0.2786928,0.3845434,0.2288686,0.2182177,0.03934396,0.03407947,0.0005411994,0,0,0.001509538,0.001452039,0.01943037,0,0,0,0.002224265,0.006572444,0.003236684,0,0,0.02939567,0,0.01774321,0,0.2047126,0.5617407,0.05133564,0,0.163281,0.2575905,0.2711124,0.2133092,0.2122475,0.06414291,0.06239795,0.0005827164,0.0001366088,0.00756666,0.001433636,0.001917253,0.01072035,0,0,0,0.002402638,0.00592065,0.003651699,0,0,0.02469189,0,0.01931056,0,0.2041473,0.4479331,0.04649034,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1221174,0.1107233
0,12.5052,7.600129,1.678587,1.678587,5.934703,6.052233,2.907398,2.907398,0,3.357175,6.608606,35.90388,0,0,1.18694,11.75012,9.421051,7.600129,0,0,5.692367,0,7.219878,0,4.597001,13.27041,9.642754,0,1.113429,201.4305,163.1774,71.21642,71.21642,61.67524,61.67524,0,0,0,146.8164,94.21048,219.5038,0,0,0,167.0173,364.8758,444.7468,0,0,61.67524,0,79.62239,0,198.2582,739.2473,304.2368,0,0.1415649,0.3218068,0.1970198,0.138013,0.138013,0.03407288,0.03407947,0,0,0,0.002074662,0.002218027,0.003405536,0,0,0,0.001763453,0.006873626,0.00497612,0,0,0.02276978,0,0.01983752,0,0.211654,0.5650277,0.06688768,0,0.1393144,0.249133,0.2140135,0.129394,0.1279185,0.03664216,0.03766388,0.0001803998,0,0.00378333,0.001840466,0.002267751,0.01001075,0,0,0,0.002312741,0.005212282,0.003474421,0,0,0.01996503,0,0.01867402,0,0.1903318,0.4149492,0.04740376,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.1083784,0.09116745
0,18.15672,12.78375,4.747762,4.747762,5.934703,5.814797,1.678587,1.678587,0,1.678587,3.140349,30.81487,0,0,0,16.53218,21.69217,20.89828,0,0,7.219878,0,9.93066,0,10.48278,37.96374,15.61178,0,0.8569111,106.8246,71.21642,0,0,35.60821,35.60821,0,0,0,198.2582,174.4439,1191.685,0,0,0,128.3873,87.22195,249.2576,0,0,35.60821,0,71.21642,0,204.5536,352.5035,155.2126,0,0.1089504,0.1706638,0.08598648,0,0,0.01967198,0.01967579,0,0,0,0.002801585,0.004106987,0.01848864,0,0,0,0.001355577,0.00164311,0.002788857,0,0,0.01314614,0,0.01774321,0,0.2183748,0.2694284,0.03412412,0,0.1091765,0.2054551,0.1491737,0.06694271,0.06575928,0.0206864,0.02229082,6.013327E-05,0,0,0.002226486,0.002448029,0.01017422,0,0,0,0.002672524,0.004001961,0.003062502,0,0,0.01416887,0,0.01794449,0,0.1760076,0.3058306,0.03989439,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.05591117,0.06728547
0,21.88614,10.81355,5.814797,5.934703,6.167525,6.2807,1.18694,0,0,8.476453,2.65408,16.86961,0,0,0,20.31718,24.58434,28.53607,0,0,8.392939,0,12.39203,0,17.03582,49.75293,19.68321,0,0.6027346,94.21048,79.62239,0,0,0,35.60821,0,0,0,71.21642,50.35762,142.4329,0,0,0,530.551,195.0343,195.0343,0,0,0,0,71.21642,0,35.60821,0,87.22195,0,0.07663358,0.1505113,0.09613582,0,0,0,0.01967579,0,0,0,0.001006359,0.001185585,0.002209803,0,0,0,0.005601824,0.003674106,0.002182171,0,0,0,0,0.01774321,0,0.03801417,0,0.0191761,0,0.07761173,0.1600836,0.1134284,0.05416622,0.05235619,0.01252898,0.0147176,0,0,0,0.003161728,0.002403908,0.01499491,0,0,0,0.00412659,0.0034788,0.00245289,0,0,0.01163889,0,0.01718354,0,0.1566404,0.2358791,0.03442526,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.0193647,0.05368349
0,22.73855,8.223367,5.814797,5.814797,6.71435,6.71435,0,0,0,7.316793,4.111682,19.79028,0,0,0,6.052233,17.96169,26.08576,0,0,8.722198,1.678587,14.72956,0,17.60519,50.13375,17.40398,0,0.354167,71.21642,94.21048,50.35762,50.35762,35.60821,0,0,0,0,280.3795,61.67524,350.7004,0,0,0,287.0827,181.567,146.8164,0,0,35.60821,0,61.67524,0,210.6611,330.2171,151.0729,0,0.04502991,0.1137758,0.1137494,0.09758991,0.09758991,0.01967198,0,0,0,0,0.003962039,0.001452039,0.005441012,0,0,0,0.003031163,0.003420407,0.001642679,0,0,0.01314614,0,0.01536608,0,0.2248949,0.2523943,0.03321398,0,0.05165356,0.1185519,0.1169206,0.08560076,0.08034432,0.008743104,0.006558597,0,0,0,0.004568505,0.00235081,0.02979732,0,0,0,0.005967194,0.003210996,0.002386409,0,0,0.01721963,0,0.01615846,0,0.1713828,0.284918,0.03793183,0,1.083471,1.083471,0.4281605,0.2345555,2.381794,0.4825363,1.212464,0.2355198,0.2359147,0.06507698,0.7738472,0.8350288,0.6738147,0.2815987,0.2102147,0.06507736,0.7738488,0.8482259,0.6609392,0.2805817,0.2079925,1.445778,1.432617,0.4378318,0.3410683,1.446721,1.431686,0.4378317,0.3410683,0.060232,0.0587673
