vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,1.18694,5.934703,2.65408,2.65408,3.140349,3.140349,0,112.6031,167.0173,0,0,50.35762,50.35762,0,0.056777,0.0857767,0,0,0.048853,0.048853,0,0.05739922,0.06636798,0.01105596,0.02675776,0.04146511,0.04024518,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.0406722,0.03958107
0,2.373881,9.495527,2.055841,1.678587,3.140349,2.907398,0,71.21642,71.21642,0,35.60821,50.35762,50.35762,0,0.03590893,0.0365753,0,0.07053448,0.048853,0.048853,0,0.03727238,0.06159713,0,0.0235115,0.03097881,0.03097881,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.04299373,0.0299904
0,5.035762,10.07153,0,1.18694,3.357175,3.357175,0,35.60821,137.91,0,0,0,0,0,0.01795446,0.07082777,0,0,0,0,0,0.02309441,0.05276236,0,0.01567433,0.01628433,0.01628433,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.009554469,0.01879874
0,6.167525,6.818455,0,0,3.560822,3.560822,0,0,100.7152,0,0,0,0,0,0,0.05172529,0,0,0,0,0,0.01644358,0.03704519,0,0.007837165,0.005428111,0.005428111,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.005566516,0.009666651
0,5.814797,4.893881,1.678587,1.678587,3.560822,3.357175,0,50.35762,0,0,0,0,0,0,0.02539145,0,0,0,0,0,0,0.0161013,0.01936426,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.002732548,0.003816694
0,4.441125,4.279575,2.055841,2.055841,3.357175,3.357175,0,50.35762,0,0,0,0,0,0,0.02539145,0,0,0,0,0,0,0.01410636,0.005747254,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.002732548,0.002136584
0,2.65408,3.753435,2.373881,2.373881,3.140349,3.140349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008463816,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.0009108495
0,2.65408,3.140349,2.907398,2.65408,2.65408,2.65408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002821272,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.0003036165
0,2.373881,2.373881,3.140349,3.140349,2.373881,2.65408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0
0,2.373881,1.678587,3.357175,3.357175,2.373881,2.373881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0
0,2.055841,0,3.357175,3.357175,2.373881,2.373881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0
0,2.373881,0,3.357175,3.140349,2.055841,1.678587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0
0,2.907398,0,3.140349,2.907398,2.055841,2.055841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00199494,0,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.0002146893
0,3.753435,1.18694,2.373881,2.65408,2.055841,2.055841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01196964,0,0,0,0.003838254,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0,0.002089813
0,4.597001,2.373881,2.055841,2.373881,2.65408,2.65408,0,35.60821,0,0,0,0,0,0,0.01795446,0,0,0,0,0,0,0.03898913,0,0,0,0.02440707,0.01673056,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.001932203,0.01447429
0,5.692367,3.140349,1.678587,1.678587,3.560822,3.753435,0,142.4329,0,0,0,35.60821,0,0,0.07181786,0,0,0,0.03454429,0,0,0.07810247,0,0,0,0.07184367,0.06032891,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.01494391,0.04209162
0,1.18694,4.441125,0,0,4.597001,4.597001,0,304.2368,0,0,0,155.2126,155.2126,0,0.1534031,0,0,0,0.1505751,0.1505751,0,0.1163177,0,0,0,0.1333162,0.1256397,0.3475437,0.3475437,0.3475437,0.4083007,0.4515449,0.6745199,1,0,0,0,0,0,0,0,0,0.09458419,0.07926717
