vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,38.97092,17.52498,8.137257,8.137257,22.45801,22.45801,0,146.8164,50.35762,0,0,79.62239,79.62239,0,0.05568055,0.02167474,0,0,0.06279465,0.06279465,0,0.04598141,0.01646761,0,0,0.06586913,0.06556263,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.04088471,0.04079458
0,33.92671,16.05665,7.412442,7.412442,19.57555,19.57555,0,146.8164,61.67524,0,0,118.0991,112.6031,0,0.05568055,0.02654603,0,0,0.09313951,0.08880505,0,0.04945509,0.0215898,0,0,0.07358928,0.0717274,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.05580104,0.04517277
0,29.09829,14.14404,6.608606,6.71435,15.70176,15.70176,0,137.91,61.67524,0,0,146.8164,142.4329,0,0.05230278,0.02654603,0,0,0.1157876,0.1123305,0,0.05008172,0.02553682,0,0,0.07586352,0.07441334,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.06745259,0.04689155
0,24.52696,11.75012,5.934703,5.934703,10.87849,10.87849,0,128.3873,87.22195,0,0,174.4439,174.4439,0,0.04869124,0.03754176,0,0,0.1375762,0.1375762,0,0.04872975,0.02832918,0,0,0.07111549,0.07018091,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.08061545,0.04460694
0,20.2129,8.882252,5.173754,5.173754,5.173754,5.173754,0,123.3505,94.21048,0,0,106.8246,112.6031,0,0.04678102,0.04054974,0,0,0.08424786,0.08880505,0,0.04626958,0.0297421,0,0,0.05992599,0.05985354,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.05449319,0.03911904
0,16.14415,5.692367,4.441125,4.597001,1.678587,2.055841,0,112.6031,79.62239,0,0,0,0,0,0.04270504,0.03427078,0,0,0,0,0,0.04361363,0.0290452,0,0,0.04497417,0.04504903,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.008283899,0.03142996
0,12.33505,2.907398,3.753435,3.753435,0,0,0,106.8246,50.35762,0,0,0,0,0,0.04051355,0.02167474,0,0,0,0,0,0.04063842,0.02623019,0,0,0.02979592,0.03013413,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.006692511,0.02297112
0,8.882252,1.678587,3.140349,3.140349,0,0,0,100.7152,50.35762,0,0,0,0,0,0.03819655,0.02167474,0,0,0,0,0,0.03781484,0.02259501,0,0,0.01611671,0.01652517,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.006443162,0.01512048
0,5.692367,1.678587,2.055841,2.055841,1.18694,0,0,94.21048,50.35762,0,0,0,0,0,0.03572959,0.02167474,0,0,0,0,0,0.03497718,0.01799983,0,0,0.005234976,0.005509992,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.006177677,0.008527045
0,3.140349,2.907398,1.18694,1.678587,0,0,0,87.22195,50.35762,0,0,0,0,0,0.03307918,0.02167474,0,0,0,0,0,0.03225355,0.01329538,0,0,0,0,0.3475437,0.3475437,0.3475437,0.4083007,0.4515448,0.6745198,1,0,0,0,0,0,0,0,0,0.005892447,0.004901314
