vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L 1,vBones#Bone_Eye_R 1,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L 1,aBones#Bone_Eye_R 1,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L 1,p0Bones#Bone_Eye_R 1,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L 1,pBones#Bone_Eye_R 1,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L 1,wBones#Bone_Eye_R 1,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,13.27041,17.07712,20.42093,20.45539,37.40294,37.3841,0,27.09249,2.65408,39.98797,13.63692,26.16665,6.391871,14.58538,4.279575,15.96866,42.14919,61.57318,44.14109,25.03859,37.68438,15.1073,31.91535,4.115364,61.67524,79.62239,50.35762,50.35762,159.2448,155.2126,804.1487,1328.057,0,278.1091,133.2337,618.8057,0,345.2346,195.0343,324.4064,440.4496,295.7841,646.8564,79.62239,106.8246,50.35762,494.6856,0.3541155,0.05658337,0.04319285,0.08497175,0.08497175,0.3108346,0.3029641,0.00886244,0.01544933,0,0.006555464,0.005958855,0.01539471,0,0.007507112,0.008087998,0.008164222,0.1057174,0.06958034,0.1189952,0.02531426,0.02277635,0.01812891,0.09700505,0.3062977,0.1291154,0.08458923,0.08032177,0.09264337,0.292594,0.2905166,0.03358939,0.03636621,0,0.008277387,0.007825261,0.01082121,0.009385714,0.007145221,0.008214274,0.008170692,0.09205402,0.06960008,0.1059757,0.06130891,0.04922258,0.03448143,0.09358694,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.2012356,0.1969868
0,11.19758,17.20042,19.64739,19.68321,32.39729,32.39729,26.80496,17.20042,2.65408,38.95284,18.15672,18.03995,6.608606,15.56659,10.94306,16.65952,44.20488,71.44485,52.86936,22.23736,40.59985,17.15942,45.30664,2.467504,137.91,185.0257,79.62239,79.62239,174.4439,178.0411,293.633,493.4023,0,591.5689,155.2126,370.0516,50.35762,191.7561,312.4609,332.1314,404.4319,357.8583,772.7903,354.2974,123.3505,0,300.0403,0.2123218,0.1265243,0.1003711,0.1343521,0.1343521,0.3405023,0.3475237,0.003236098,0.005739765,0,0.0139442,0.006941856,0.00920618,0.01794551,0.004169729,0.01295764,0.008358636,0.09707236,0.08418268,0.1421619,0.1126414,0.02629986,0,0.0588362,0.2683963,0.144495,0.08217489,0.1338064,0.1392695,0.2867366,0.2871228,0.01263559,0.01853471,0,0.009861222,0.007049146,0.01011205,0.01220558,0.006152634,0.01383566,0.008897383,0.09499579,0.0816463,0.1015345,0.09561267,0.0473064,0.03028808,0.07444862,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.2286691,0.1977976
0,8.392939,11.50782,18.46448,18.50259,26.96218,26.96218,19.28553,29.5785,3.140349,51.36909,23.47027,23.22893,6.167525,16.91132,21.4308,9.117065,49.44045,83.36719,68.52575,10.34751,37.3841,15.96866,45.98567,2.490633,259.2318,137.91,118.0991,112.6031,137.91,133.2337,578.5658,1954.268,0,310.4253,181.567,230.7677,35.60821,191.7561,430.256,437.5614,398.1122,418.3021,410.6542,428.78,335.9274,133.2337,261.6659,0.2143119,0.2378298,0.07481221,0.1992764,0.1900026,0.2691907,0.2600629,0.006376314,0.02273406,0,0.007317207,0.008120551,0.00574106,0.01268939,0.004169729,0.01784256,0.01101195,0.09555551,0.09840149,0.07554363,0.1363215,0.07162392,0.04796458,0.05131121,0.2671673,0.1750656,0.07599856,0.1805613,0.1781815,0.2442018,0.2475605,0.008823742,0.01547969,0,0.01118632,0.006030725,0.008789951,0.01244748,0.005421581,0.02077992,0.008695054,0.09738512,0.08047556,0.08469515,0.1180202,0.05761861,0.04426553,0.05968005,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.188813,0.1794023
0,10.68247,7.506873,15.56659,15.61178,22.89292,22.89292,0,35.9431,2.907398,51.13543,29.6736,23.38006,6.608606,14.2433,35.82532,10.54976,56.42714,97.32513,76.79582,3.936636,28.95268,11.44645,43.70808,3.391118,219.5038,142.4329,137.91,142.4329,71.21642,79.62239,850.1368,1713.289,0,564.1409,112.6031,447.5887,35.60821,363.1341,743.523,291.4659,419.8149,388.44,181.567,503.5767,422.8244,230.7677,306.3136,0.2917962,0.2013817,0.07726571,0.2327047,0.2403364,0.1390094,0.1554173,0.00936927,0.01993075,0,0.01329768,0.005036152,0.01113515,0.01268939,0.007896337,0.03083362,0.00733522,0.1007646,0.09137671,0.03340092,0.1601016,0.09015146,0.0830771,0.06006636,0.3147833,0.1818238,0.07139926,0.2019153,0.2004292,0.1816642,0.1900239,0.01143289,0.0139453,0,0.01269552,0.004254601,0.009186948,0.01385742,0.005799491,0.02784312,0.008825026,0.09475123,0.07347836,0.07202541,0.1198282,0.06598394,0.05713897,0.05565168,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.1353763,0.1498661
0,15.74656,10.27921,11.6296,11.69001,20.69505,20.72906,28.33789,22.07841,2.907398,37.30865,33.57188,21.33197,7.600129,24.17986,60.67423,17.36346,64.77355,110.3008,75.82651,20.69505,20.62686,3.560822,38.0564,4.639529,163.1774,112.6031,123.3505,118.0991,61.67524,71.21642,2378.351,371.7608,0,750.3133,0,233.4987,35.60821,213.6493,912.0182,225.2062,368.3344,35.60821,356.0823,259.2318,225.2062,195.0343,246.701,0.3992184,0.1497055,0.06108391,0.2081374,0.1992764,0.1203857,0.1390094,0.02621156,0.004324705,0,0.01768605,0,0.005809004,0.01268939,0.004645796,0.03782106,0.005667685,0.0884082,0.008376485,0.06550463,0.08241728,0.04801678,0.07021296,0.04837667,0.3957549,0.1626915,0.05657528,0.1959264,0.1936382,0.1336945,0.1425344,0.01370869,0.01012774,0,0.01225785,0.002021428,0.01011088,0.01526735,0.006159108,0.03227937,0.01143544,0.09092036,0.07492504,0.08565085,0.1004679,0.06204642,0.05603218,0.05383616,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.1188553,0.1236886
0,18.15672,13.27041,8.722198,8.722198,18.99107,18.99107,51.0803,29.04983,2.907398,20.0027,34.76758,17.48475,9.039472,30.95173,91.08826,17.15942,69.30264,111.672,64.59931,29.45918,16.18773,2.373881,30.07446,6.023193,142.4329,71.21642,100.7152,100.7152,50.35762,50.35762,578.5658,503.5767,0,441.8866,0,682.1565,50.35762,308.3763,815.1114,623.9072,356.0823,380.1919,672.7985,151.0729,271.1841,79.62239,318.4897,0.5182788,0.1306737,0.03863285,0.1699435,0.1699435,0.09829453,0.09829453,0.006376314,0.005858123,0,0.01041595,0,0.01697076,0.01794551,0.00670563,0.03380237,0.01570166,0.08546743,0.08943643,0.1237675,0.04803043,0.05781985,0.02866432,0.06245403,0.4600847,0.1346164,0.03932944,0.1719647,0.1690547,0.09680595,0.1104904,0.01848327,0.01130594,0,0.01048614,0.0008098208,0.01102725,0.01900407,0.007442253,0.03267652,0.01712389,0.08893092,0.1159301,0.1217352,0.09331831,0.05672953,0.04133683,0.0512773,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.09866028,0.1056717
0,21.52918,15.65683,7.022036,7.121644,17.72482,17.76452,70.29175,45.89367,2.65408,18.50259,36.04096,26.27411,10.87849,23.50027,118.2659,26.46112,67.69833,98.99739,43.23816,24.46946,11.80991,5.439245,24.35403,6.155657,123.3505,35.60821,79.62239,79.62239,50.35762,50.35762,623.9072,332.1314,0,106.8246,0,466.9977,71.21642,373.4623,721.8916,1145.573,354.2974,804.1487,1002.74,328.2917,219.5038,61.67524,219.5038,0.529677,0.1131667,0.01931643,0.1343521,0.1343521,0.09829453,0.09829453,0.006876017,0.003863696,0,0.002518023,0,0.01161802,0.02537878,0.008120922,0.02993658,0.02883022,0.08503902,0.1891682,0.1844633,0.1043734,0.04680096,0.02220328,0.04304346,0.4768232,0.1128194,0.02181099,0.141821,0.1372588,0.06798427,0.08549906,0.02828439,0.01759596,0,0.008660587,0.0007507451,0.009331075,0.02415072,0.009637656,0.02787268,0.02160977,0.09151734,0.1911501,0.1471347,0.09997081,0.05185718,0.02560103,0.04486071,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.09974561,0.0913331
0,24.98226,17.20042,6.608606,6.608606,16.91132,16.91132,52.72259,39.40235,2.373881,20.42093,37.4782,39.45594,13.11019,32.614,142.3342,60.18462,63.58814,72.18057,17.48475,13.48106,10.87849,7.783291,20.59268,5.070927,100.7152,0,71.21642,61.67524,0,35.60821,6503.649,4115.141,0,399.7014,50.35762,94.21048,79.62239,617.7803,634.9865,1219.036,401.2844,1226.812,1038.153,509.8326,268.8362,50.35762,159.2448,0.436339,0.09240025,0,0.1201682,0.1040687,0,0.06950472,0.07167605,0.04787156,0,0.009421583,0.002252235,0.002343778,0.02837434,0.01343361,0.02633265,0.03067905,0.09631691,0.2885956,0.1909779,0.1620905,0.05731924,0.01812891,0.031227,0.4473598,0.09550963,0.01073135,0.1076773,0.1023108,0.03276484,0.05593309,0.03826981,0.02568096,0,0.008676221,0.00150149,0.006510454,0.02995172,0.01453352,0.02410184,0.022072,0.1021502,0.2837794,0.1552126,0.104031,0.05090282,0.01416196,0.04185592,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.08248613,0.07418065
0,28.23829,17.80413,6.818455,6.71435,16.44674,16.48952,164.2343,97.90252,2.65408,23.82771,39.06119,40.35621,15.8802,49.51164,163.4903,98.99739,56.92432,31.26872,31.95947,3.357175,9.93066,9.495527,16.57474,4.577999,87.22195,0,50.35762,50.35762,0,0,4683.391,3007.684,0,552.7888,50.35762,188.421,100.7152,802.5704,71.21642,380.1919,485.6317,1651.103,412.1952,264.0777,225.2062,0,198.2582,0.3939239,0.08002096,0,0.08497175,0.08497175,0,0,0.05161516,0.03498848,0,0.01303009,0.002252235,0.004687556,0.03589102,0.01745186,0.002953319,0.009568157,0.1165621,0.3884058,0.0758271,0.08395792,0.04801678,0,0.03887731,0.399716,0.07943377,0.01015626,0.06995597,0.06637831,0.01864436,0.02636711,0.03753538,0.02443811,0.002695301,0.009029586,0.002001987,0.00405554,0.03804652,0.02124049,0.02438661,0.01993513,0.1175407,0.3475685,0.1572062,0.08300743,0.04592033,0.006495677,0.04167579,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.04161292,0.05574729
0,31.15588,17.40398,7.022036,7.022036,16.40386,16.44674,8.392939,2.373881,2.055841,33.82273,40.7557,34.19556,19.17563,51.39651,161.2029,110.5496,48.57803,23.76851,42.96031,12.27781,14.82489,10.81355,11.26031,4.087765,71.21642,35.60821,0,0,0,0,548.1821,339.6809,0,352.5035,50.35762,79.62239,123.3505,1501.481,924.4462,560.7594,590.4962,1885.917,976.4741,79.62239,181.567,0,289.2826,0.3517407,0.06533684,0.01931643,0,0,0,0,0.006041459,0.003951518,0,0.008309055,0.002252235,0.001980853,0.04395734,0.03264965,0.03833644,0.01411244,0.1417318,0.4436437,0.1796314,0.02531426,0.03871236,0,0.05672668,0.3519438,0.06969839,0.01690899,0.03223463,0.03712181,0.02316824,0.01864436,0.02678958,0.01633931,0.007591306,0.007908484,0.002752732,0.003035164,0.04861908,0.0281364,0.03494718,0.02180007,0.1284617,0.3487559,0.1924276,0.04866327,0.03753544,0.002014323,0.04269854,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.03879007,0.04843718
0,33.63477,16.10046,7.022036,6.920994,16.74387,16.74387,10.07153,13.48106,3.560822,40.40854,42.59804,32.04751,22.98505,70.53187,130.3931,94.32552,41.37325,86.62455,48.31631,9.495527,20.2129,11.69001,8.722198,3.600768,50.35762,61.67524,0,0,35.60821,0,1874.791,641.9372,61.67524,178.0411,50.35762,87.22195,181.567,1771.508,1238.129,1283.387,612.6277,1314.623,1422.558,50.35762,142.4329,0,201.4305,0.3098359,0.04620013,0.03345703,0,0,0.06950472,0,0.02066188,0.007467675,0.02425771,0.004196705,0.002252235,0.002169916,0.06470346,0.03852137,0.05134476,0.03229855,0.1470439,0.3092521,0.2616927,0.01601014,0.03036847,0,0.03949939,0.3101549,0.07383983,0.0318086,0.01888261,0.03223463,0.04953535,0.03276484,0.0162255,0.00823316,0.01468801,0.005860064,0.004709448,0.003439425,0.05943248,0.0313295,0.04898449,0.02843646,0.1242489,0.2791503,0.2292712,0.02029076,0.02694089,0,0.03900132,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.0345888,0.05284508
0,35.66767,13.84199,6.71435,6.608606,17.44441,17.40398,72.45334,34.92929,5.567245,43.27074,44.53827,33.96821,29.0013,118.093,89.10213,56.11417,36.79533,130.4525,77.44439,7.600129,24.8125,12.04614,10.74821,3.119371,94.21048,50.35762,0,35.60821,35.60821,50.35762,612.6277,207.6298,50.35762,100.7152,151.0729,213.6493,213.6493,1374.967,1557.442,1567.586,447.5887,526.954,1777.225,0,35.60821,0,133.2337,0.2684131,0.08643252,0.02731755,0,0.06008409,0.06950472,0.09829453,0.006751707,0.002415364,0.01980633,0.002374015,0.006756707,0.005315189,0.07613637,0.0298986,0.06458654,0.03945088,0.1074309,0.1239608,0.326937,0,0.007592116,0,0.02612639,0.2688878,0.08887074,0.04785839,0.0304458,0.05047383,0.07137858,0.06798427,0.009555316,0.004366952,0.01859483,0.005033289,0.008028028,0.004953432,0.06516579,0.02951074,0.064668,0.0363931,0.1045024,0.2069711,0.2665138,0.006370505,0.01785288,0,0.0334658,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.08467484,0.07043579
0,34.9696,15.29267,5.692367,5.692367,18.46448,18.46448,54.81873,37.13833,7.219878,40.87651,39.58073,40.25134,36.0605,160.2954,37.19519,29.83932,35.72687,148.0225,57.79627,6.391871,24.98226,11.86941,10.21045,2.645697,155.2126,170.771,50.35762,50.35762,50.35762,50.35762,620.8514,341.5421,50.35762,244.1177,343.3933,207.6298,181.567,1096.946,1881.542,1682.295,259.2318,259.2318,1029.568,0,50.35762,0,142.4329,0.2276548,0.1423984,0.09263834,0.08497175,0.08497175,0.09829453,0.09829453,0.006842339,0.003973171,0.01980633,0.005754233,0.0153582,0.005165435,0.06470346,0.02385305,0.07802685,0.04233773,0.06222122,0.06098176,0.1893986,0,0.01073687,0,0.02793028,0.2284638,0.09987269,0.06527252,0.06480232,0.07815434,0.09961955,0.1045287,0.007955107,0.004323229,0.02079553,0.005449805,0.01158639,0.006781527,0.06342844,0.02459878,0.07565492,0.04209435,0.08478544,0.1926445,0.2580993,0.00303678,0.01718487,0.001424341,0.0304755,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.08329655,0.0913745
0,32.80781,20.69505,4.441125,4.441125,19.89677,19.89677,47.43346,26.05874,8.802588,32.76484,28.03801,36.8336,42.09902,193.9988,25.51238,65.30428,36.27475,139.3828,70.26168,6.2807,23.56014,11.38474,12.83873,2.185176,106.8246,142.4329,61.67524,61.67524,50.35762,61.67524,425.8126,449.0029,50.35762,422.8244,324.4064,481.6994,155.2126,850.8823,2198.542,1819.879,241.5067,1303.97,1826.486,0,79.62239,0,159.2448,0.1880282,0.09800527,0.07726571,0.1040687,0.1040687,0.09829453,0.1203857,0.004692837,0.005223264,0.01980633,0.009966629,0.01450902,0.01198377,0.05531178,0.0185024,0.09117274,0.04580025,0.05796682,0.3067462,0.3359989,0,0.01697649,0,0.031227,0.1895239,0.0864902,0.07068542,0.1034026,0.1110229,0.1232859,0.1346754,0.006324893,0.004765312,0.02170709,0.006279876,0.01264417,0.00838477,0.05708085,0.0193243,0.07962847,0.04468364,0.08233139,0.2346415,0.253828,0.004694456,0.02238895,0.004863005,0.02913312,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.1053368,0.1110479
0,31.69387,25.48475,2.907398,2.907398,21.46365,21.49644,39.29493,40.94539,10.14123,19.10202,17.28213,24.8125,47.15045,218.972,98.81932,121.2835,35.19049,95.8885,85.66775,6.818455,25.12285,10.27921,17.56513,1.748937,61.67524,123.3505,71.21642,71.21642,100.7152,106.8246,682.1565,364.8758,61.67524,123.3505,300.0403,352.5035,137.91,667.1208,2024.384,1948.42,410.6542,1616.174,908.5359,35.60821,201.4305,35.60821,185.0257,0.1504911,0.05658337,0.06691407,0.1201682,0.1201682,0.1965891,0.2085142,0.007517976,0.004244612,0.02425771,0.002907562,0.01341925,0.008769616,0.04914581,0.01450652,0.08395045,0.0490352,0.09856586,0.3801893,0.1671336,0.01132088,0.0429475,0.01281907,0.0362825,0.1534412,0.05646211,0.06871618,0.1365396,0.137118,0.1437533,0.1514459,0.01291677,0.00959289,0.02502969,0.005980056,0.01072797,0.007947271,0.05051516,0.01625061,0.06989892,0.05467626,0.08835906,0.2469964,0.2226514,0.01300277,0.03067287,0.01207012,0.02803756,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.1578688,0.1214028
0,31.17848,29.62609,5.173754,5.173754,22.98505,22.98505,51.84683,52.85603,11.6296,14.91962,7.121644,17.84365,51.28674,235.8773,166.3023,185.5957,32.54914,41.9985,77.23489,8.223367,30.33102,8.802588,23.61986,1.358855,0,106.8246,123.3505,128.3873,79.62239,71.21642,669.0188,719.2521,71.21642,293.633,133.2337,254.2936,123.3505,542.3688,1316.55,1690.941,575.269,787.4186,1285.361,61.67524,167.0173,50.35762,71.21642,0.1169257,0,0.05794929,0.2081374,0.2166363,0.1554173,0.1390094,0.007373187,0.008367082,0.02801039,0.006921385,0.005958855,0.006326341,0.04395734,0.01179379,0.05459685,0.04255531,0.138077,0.1852326,0.2364541,0.01960834,0.03561019,0.01812891,0.01396514,0.123023,0.03235478,0.06135124,0.1563245,0.156537,0.1359798,0.1405243,0.0258253,0.01808516,0.0300833,0.005754771,0.006580453,0.007501142,0.04521812,0.02798814,0.05261751,0.06812962,0.09106743,0.1921207,0.2119175,0.02961599,0.03110004,0.02310931,0.02368258,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.1164152,0.1135251
0,30.95173,33.08576,9.345982,9.270305,24.06305,24.03376,39.42022,31.42603,13.42871,23.38006,2.373881,13.79101,54.56112,244.0216,210.1849,238.4515,38.22263,15.74656,48.52,10.48278,35.82532,6.71435,25.26266,1.068422,0,100.7152,94.21048,87.22195,50.35762,61.67524,5691.245,3648.947,94.21048,236.1982,0,137.91,123.3505,841.1404,185.0257,5003.92,188.421,159.2448,914.1013,137.91,146.8164,94.21048,128.3873,0.09193473,0,0.05463511,0.1589676,0.1471754,0.09829453,0.1203857,0.06272262,0.04244831,0.03705426,0.005567559,0,0.003430939,0.04395734,0.01829056,0.007672949,0.1259319,0.0452251,0.03746078,0.1681574,0.04384558,0.0313031,0.03391607,0.02517602,0.102605,0.037157,0.05852021,0.139298,0.1372559,0.1155124,0.1205549,0.03904336,0.02555814,0.03422536,0.004940069,0.002815217,0.00747976,0.04647946,0.05367788,0.03967315,0.09210266,0.07865711,0.10565,0.1724059,0.04931349,0.02626793,0.03011985,0.02042479,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.09221829,0.09728616
0,31.04263,35.9627,12.5052,12.5052,24.41181,24.41181,150.3979,90.58414,15.56659,30.7233,3.140349,13.73984,57.08497,216.3261,216.4043,235.5304,40.47821,10.41536,38.27788,5.692367,38.44315,10.07153,22.95438,0.9709817,87.22195,106.8246,71.21642,71.21642,35.60821,35.60821,5910.056,3357.344,112.6031,174.4439,0,488.2357,94.21048,6089.473,852.3712,3566.87,249.2576,133.2337,1039.984,306.3136,35.60821,167.0173,87.22195,0.08355024,0.08002096,0.05794929,0.1201682,0.1201682,0.06950472,0.06950472,0.06513412,0.03905609,0.04428831,0.004111914,0,0.01214638,0.03357298,0.1324153,0.03534751,0.08976617,0.05982719,0.03134194,0.1913146,0.09738594,0.007592116,0.06012679,0.01710373,0.09638417,0.05798205,0.05693232,0.09850857,0.0968324,0.09749948,0.1026548,0.03967526,0.02500954,0.03749495,0.004157065,0.000662095,0.008945565,0.05257785,0.08008765,0.04224917,0.09858884,0.06631547,0.0470188,0.1408652,0.06343944,0.0231144,0.03409765,0.02153316,1.083471,1.083471,0.4281607,0.2345561,2.381797,0.4825364,22.27411,0.1600207,0.1609356,0.06507737,0.7738478,0.8350298,0.6738148,0.06507735,0.7738492,0.848226,0.6609396,1.445779,1.432618,0.4378318,0.3410682,1.446724,1.431687,0.4378317,0,0,0,0,0,0,0,0,0.06696927,0.082741
