vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#Bone_Eye_L,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#srfBind_Rt_Eye,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_FootA,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_FootA,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#Bone_Eye_L,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#srfBind_Rt_Eye,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_FootA,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_FootA,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#Bone_Eye_L,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#srfBind_Rt_Eye,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_FootA,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#Bone_Eye_L,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#srfBind_Rt_Eye,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_FootA,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_FootA,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#Bone_Eye_L,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#srfBind_Rt_Eye,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_FootA,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_FootA,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,22.52065,9.642754,15.56659,15.52127,51.98252,116.253,0,176.3869,0,196.7226,0,90.63079,52.74931,45.70911,0,34.31894,14.09415,85.05703,116.6342,108.3221,122.1345,43.54661,0,46.36705,5.142615,244.1177,87.22195,195.0343,191.7561,1042.419,579.6605,0,901.5308,0,971.2662,0,942.108,287.0827,1472.058,0,2728.933,1720.674,809.6486,885.9248,2259.414,2603.368,174.4439,238.8672,1062.3,0.1862181,0.0805016,0.1043515,0.08079059,0.07942402,0.1682756,0.117686,0,0.3319752,0,0.2864736,0,0.1422804,0.07909854,0.3797592,0,0.08450922,0.3297741,0.02071301,0.1780046,0.3418582,0.2442568,0.02333448,0.04730425,0.1200011,0.2417001,0.07681404,0.1110229,0.09223484,0.09177696,0.1095689,0.1151474,0,0.4324862,0,0.3842035,0,0.1228185,0.07342335,0.24409,0,0.05707939,0.2506254,0.09723064,0.2109728,0.3579453,0.1450934,0.04494142,0.1017354,0.110521,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1329238,0.1352542
0,21.03267,7.692255,11.44645,11.44645,23.50027,108.3807,0,167.0422,0,189.2246,0,113.9948,43.15663,3.357175,0,56.83762,56.77562,112.0687,94.65358,183.6412,35.37018,42.64762,8.722198,81.53876,8.185833,71.21642,100.7152,195.0343,198.2582,588.3451,1056.915,0,1632.956,0,1794.62,0,787.4186,393.3058,1256.932,0,1614.997,1177.234,8778.106,1339.938,2158.379,1837.905,356.0823,781.7623,1606.337,0.2964154,0.02348472,0.1204947,0.08079059,0.08211713,0.09497534,0.2145809,0,0.6013114,0,0.5293207,0,0.1189187,0.1083657,0.3242615,0,0.05001301,0.2256215,0.2245678,0.2692273,0.3265712,0.1724384,0.04763133,0.1548169,0.1814575,0.223249,0.0737135,0.1154224,0.07989426,0.07871829,0.09881872,0.1559991,0,0.5552266,0,0.4955865,0,0.126897,0.069496,0.2444007,0,0.06070063,0.2738793,0.1454316,0.2405514,0.3091099,0.1548093,0.04701594,0.1099909,0.1245608,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1591307,0.1398516
0,18.87947,5.173754,8.722198,8.802588,12.44874,111.8548,0,120.6895,0,137.8835,0,132.1696,30.02758,38.53466,0,109.0805,95.21757,180.5372,73.60129,255.5849,26.32768,54.04221,34.78783,29.91005,5.734161,300.0403,142.4329,210.6611,210.6611,151.0729,268.8362,0,2377.551,0,2696.679,0,553.9344,0,50.35762,0,896.5948,1334.724,9847.013,1526.606,1865.298,1180.46,534.1238,832.0467,956.1354,0.2076385,0.09894295,0.1704053,0.08726382,0.08725432,0.02438739,0.05458067,0,0.8754975,0,0.7953818,0,0.08365709,0,0.01299118,0,0.02776562,0.2558051,0.2519133,0.3067335,0.2822269,0.1107548,0.07144704,0.164775,0.1080084,0.2115675,0.1100784,0.1128386,0.07768989,0.07564635,0.08660752,0.1900022,0,0.5927323,0,0.5335376,0,0.1282157,0.09050862,0.1933828,0,0.0614203,0.2563732,0.1599898,0.2575597,0.287348,0.1374532,0.05154476,0.1094154,0.1145304,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1268488,0.1436767
0,17.44441,4.279575,9.569424,9.569424,7.873274,103.4449,0,50.45589,0,57.12197,0,124.8502,29.41132,40.11109,0,132.2176,139.2817,147.6984,79.52679,317.77,63.72093,66.86068,62.5381,5.934703,2.64083,563.016,35.60821,137.91,112.6031,742.6698,1839.974,0,1412.719,0,1612.64,0,1492.163,465.6382,1016.555,0,3716.784,1810.098,1483.641,1168.042,1114.719,1312.692,489.5324,213.6493,631.9841,0.09562653,0.1856633,0.04260131,0.05712757,0.04663939,0.1198877,0.3735619,0,0.5202127,0,0.475646,0,0.2253516,0.1282951,0.2622492,0,0.1151009,0.3469124,0.03795556,0.2346891,0.1686614,0.1231612,0.06548228,0.0423102,0.07139114,0.2195039,0.1460789,0.08854799,0.06902941,0.06749085,0.08907974,0.2379939,0,0.4842133,0,0.4377327,0,0.1385125,0.1588348,0.2183815,0,0.0673508,0.2446867,0.136142,0.2773881,0.309301,0.1286462,0.04973301,0.09437066,0.0909888,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1565566,0.1533602
0,28.31303,5.035762,8.802588,7.316793,20.2129,78.66283,0,27.32549,0,29.43526,0,165.1286,44.96328,6.052233,0,251.1801,199.3597,98.21863,102.7753,280.618,97.61425,73.77337,69.70805,18.34968,8.585558,591.5689,61.67524,195.0343,198.2582,670.9114,1242.729,0,361.3841,0,404.4319,0,477.7347,951.4825,576.37,0,1767.926,339.6809,5410.257,1055.114,2690.795,739.2473,0,246.701,717.4871,0.3108898,0.195079,0.07378764,0.08079059,0.08211713,0.1083039,0.252306,0,0.1330743,0,0.1192866,0,0.07214915,0.2621575,0.148691,0,0.05474888,0.06510119,0.138409,0.2119989,0.4071278,0.06935868,0,0.04885561,0.08104986,0.2425482,0.1557444,0.06638507,0.06066518,0.06213162,0.113483,0.2538872,0,0.3153486,0,0.2831393,0,0.1354449,0.2397592,0.2603723,0,0.06058895,0.2536955,0.1066464,0.2790177,0.3781213,0.1445752,0.04271921,0.09021023,0.06763458,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1482455,0.1627371
0,44.90057,4.597001,7.873274,3.936636,38.13037,58.17289,0,25.4571,0,27.78564,0,180.8219,76.67648,25.40169,0,198.6904,188.3997,82.10701,70.54186,190.9154,82.16705,73.66825,61.49305,32.44075,9.808767,443.3191,50.35762,79.62239,112.6031,506.0883,950.149,0,485.6317,0,522.1194,0,927.1852,1495.134,2058.546,0,1479.361,1534.063,4151.196,2417.483,3783.407,2724.98,453.219,708.5959,399.7014,0.3551832,0.1461913,0.06024736,0.03298262,0.04663939,0.0816968,0.1929047,0,0.1788266,0,0.1539984,0,0.1400267,0.4119472,0.5310605,0,0.04581266,0.2940093,0.1061989,0.4857332,0.5724444,0.2556669,0.06062481,0.1403273,0.04515168,0.27336,0.1482256,0.04121319,0.05259534,0.05584198,0.1300483,0.2599601,0,0.2022104,0,0.1760665,0,0.1376845,0.2910711,0.3053496,0,0.05095616,0.2894454,0.08233396,0.2959858,0.4191079,0.1781107,0.05396141,0.1087928,0.05683631,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2012523,0.1736854
0,56.13927,5.035762,7.783291,6.501142,34.09241,46.0163,0,12.39203,0,13.84199,0,172.4679,126.5207,94.04128,0,227.2498,239.4046,56.25209,33.94747,64.7953,78.48352,66.10838,37.87085,40.56513,3.894055,163.1774,0,87.22195,94.21048,1665.63,1677.388,0,449.0029,0,460.1599,0,1245.786,1055.715,1153.844,0,1015.931,2871.36,170.771,634.9865,2757.823,2394.822,454.6156,683.0853,216.5963,0.1410068,0.05381027,0,0.03613064,0.03902131,0.2688793,0.340553,0,0.1653386,0,0.1357235,0,0.1881429,0.290876,0.2976669,0,0.03146121,0.5503076,0.004368785,0.1275847,0.4172694,0.2246903,0.06081164,0.1352753,0.02446748,0.2821087,0.1451112,0.02158693,0.06145905,0.06157659,0.1444126,0.2439321,0,0.1653814,0,0.1384965,0,0.1401702,0.2560672,0.2542471,0,0.0377492,0.3466369,0.06567156,0.254954,0.3763793,0.2227049,0.0788764,0.1394007,0.05000405,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1774308,0.171629
0,61.29799,5.692367,5.035762,9.270305,22.58312,75.30444,0,8.961206,0,9.039472,0,160.5107,91.31228,132.5156,0,231.5459,335.0897,50.38604,41.52621,27.11848,146.7796,56.40216,15.1073,41.47529,10.91584,642.9241,0,201.4305,178.0411,316.4929,993.2114,0,451.818,0,464.2747,0,484.3245,542.3688,0,0,1086.493,757.8796,3865.809,1457.341,1567.586,1329.489,872.2222,745.2263,828.9933,0.395271,0.2120142,0,0.08344017,0.07374336,0.0510908,0.2016474,0,0.1663752,0,0.1369372,0,0.07314435,0.1494363,0,0,0.03364637,0.1452506,0.09889787,0.2928165,0.2371819,0.1247371,0.1166728,0.1475814,0.09364599,0.3069755,0.1535856,0.01142763,0.07597071,0.07337737,0.118506,0.2014789,0.01790224,0.1608971,0.01196014,0.1330236,0,0.152534,0.1814154,0.1870031,0,0.03548443,0.4084992,0.05428248,0.240232,0.2855445,0.2481967,0.1390113,0.2234073,0.06872673,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1515024,0.1731077
0,58.97865,6.391871,9.194004,13.42871,27.06648,103.3972,0,21.52918,0,21.26582,0,146.0867,73.19818,131.8173,0,220.3519,309.8326,78.46556,18.27274,79.37605,105.5218,45.04155,9.642754,21.88614,8.399703,706.8043,0,316.4929,275.8201,738.3892,651.7385,0,458.7801,0,468.3533,0,1315.105,170.771,714.8314,0,1023.392,2740.294,1146.679,710.3831,721.8916,5330.3,1292.248,1131.652,159.2448,0.3041598,0.2330797,0,0.1311034,0.1142427,0.1191967,0.1323197,0,0.1689389,0,0.1381402,0,0.1986116,0.04705173,0.1844111,0,0.03169226,0.5251883,0.02933515,0.1427338,0.109225,0.5001067,0.1728575,0.2241076,0.01798885,0.3173626,0.1679886,0.01893392,0.08555241,0.08542453,0.1072142,0.1675489,0.06067659,0.1460625,0.04060164,0.1203447,0,0.1709132,0.1258089,0.1614895,0,0.03721418,0.5181185,0.03784319,0.2145675,0.2056901,0.2576042,0.2022888,0.3047242,0.1027835,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1586139,0.1804934
0,64.27132,7.121644,19.6115,20.89828,13.79101,121.208,0,36.35234,0,36.27475,0,125.649,67.44813,107.9638,0,200.217,218.4822,116.6946,40.85928,103.4585,74.3062,66.51208,47.43346,26.80496,9.153348,79.62239,35.60821,159.2448,207.6298,343.3933,343.3933,404.4319,275.8201,402.8612,287.0827,0,1588.078,350.7004,728.0132,0,1495.134,4151.96,713.0554,1280.419,1539.426,1644.562,2789.37,3579.292,1837.215,0.3314499,0.02625672,0.04260131,0.06596524,0.0859988,0.05543328,0.06971768,0.1611202,0.1015666,0.1076413,0.08467465,0,0.239837,0.09662682,0.1878117,0,0.04630111,0.7957397,0.01824189,0.2572685,0.2329212,0.1542983,0.3731199,0.7088277,0.2075382,0.347183,0.1979572,0.03313436,0.08053612,0.08885421,0.08796331,0.1692109,0.1117914,0.1478473,0.07483699,0.1236009,0,0.1996739,0.1277255,0.1891384,0,0.04388239,0.6002496,0.02921124,0.2474889,0.1857408,0.2062206,0.2728246,0.3729431,0.1437551,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.23012,0.2022468
0,63.54381,8.137257,24.55567,25.92323,11.56887,129.1716,13.48106,45.19767,13.42871,45.47735,0,138.4394,55.74892,83.68768,0,157.591,80.07413,92.91077,68.05121,52.11786,69.11943,72.71538,166.7466,84.62525,9.647271,856.082,71.21642,100.7152,163.1774,776.8813,1121.523,561.8889,289.2826,561.8889,304.2368,0,849.3909,755.366,879.4606,0,1565.967,3418.731,544.7015,1369.422,1097.524,376.8421,1955.89,1121.523,2162.194,0.3493353,0.2823063,0.08520263,0.04172008,0.06758691,0.1254104,0.227698,0.2238489,0.106524,0.1501322,0.08973423,0,0.1282779,0.2081224,0.2268819,0,0.04849465,0.6552134,0.01393494,0.2751514,0.1660597,0.0353566,0.2616295,0.2221016,0.2442491,0.3882732,0.283255,0.04733479,0.07669382,0.08955099,0.09733175,0.2064427,0.135292,0.2038914,0.09054241,0.1737058,0,0.2635001,0.1547024,0.2749641,0,0.05198285,0.5872386,0.01966008,0.2776773,0.1789906,0.1601428,0.2991939,0.3262103,0.2091869,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2079234,0.2207451
0,61.45866,9.421051,24.41181,24.09231,29.86291,109.7052,32.28839,40.85928,32.22287,41.27097,0,113.5551,30.58542,54.3671,0,107.099,33.88515,74.70332,57.77189,15.52127,56.99852,97.70803,204.1458,104.5087,11.82066,1395.108,0,236.1982,251.7882,526.954,1931.097,188.421,838.1201,188.421,900.8274,0,2321.694,725.396,1225.778,0,2002.657,2655.692,888.7827,1627.511,1223.708,2104.238,2619.635,959.4449,469.705,0.4280355,0.4600584,0,0.09784228,0.1042889,0.08506511,0.3920623,0.07506438,0.3086252,0.05034458,0.2656978,0,0.3506302,0.1998649,0.3162244,0,0.06201801,0.5089739,0.02273747,0.3270079,0.1851518,0.1974267,0.3504153,0.1900044,0.05305953,0.4344178,0.3761088,0.05079994,0.08732607,0.09798762,0.1211092,0.2586932,0.1338704,0.3213711,0.08946567,0.2775152,0,0.3500402,0.15997,0.3420787,0,0.06229254,0.4493132,0.02198459,0.314035,0.1622905,0.1242675,0.3037875,0.2844137,0.2724068,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2452839,0.2356753
0,92.37848,8.961206,20.2129,19.75465,34.03036,86.19244,38.55294,37.00532,38.49808,38.71703,0,53.18818,6.391871,13.48106,0,78.40269,122.4053,45.07281,67.68793,25.26266,67.54206,128.3014,172.2062,118.9075,17.21373,1506.119,71.21642,256.7745,261.6659,616.7532,586.186,185.0257,1428.784,181.567,1543.539,0,4020.042,464.2747,2331.776,0,2390.582,964.7168,931.9594,1803.43,1106.155,1403.264,2152.496,1251.372,5406.622,0.6233226,0.4966661,0.08520263,0.1063658,0.1083802,0.09956121,0.1190108,0.07371176,0.5261283,0.04851325,0.4552647,0,0.6071206,0.1279194,0.601548,0,0.07403123,0.1848918,0.02384205,0.3623545,0.1673656,0.1316589,0.2879285,0.2478163,0.610751,0.4296122,0.4025615,0.06095924,0.09754009,0.1028952,0.1720439,0.3043664,0.147839,0.4599505,0.0988145,0.4000598,0,0.4079556,0.1358014,0.3611793,0,0.07046187,0.2755632,0.02730952,0.3599062,0.1201232,0.1256444,0.2582183,0.266488,0.3425096,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2535143,0.2392696
0,67.89576,6.391871,11.98752,11.92861,35.82532,70.65163,32.33199,66.41669,32.28839,72.57963,0,83.29955,9.039472,64.22747,0,21.95041,154.5707,13.99383,59.54921,11.56887,44.83777,69.6575,130.5065,71.81857,9.634928,1275.458,61.67524,314.4833,316.4929,2040.604,1915.604,560.7594,1628.29,558.4937,1782.924,0,2568.058,259.2318,1106.155,0,2687.494,213.6493,1401.455,1557.849,35.60821,402.8612,1574.446,1722.147,3319.165,0.3488883,0.4206022,0.07378764,0.1302709,0.1310891,0.3294106,0.3889169,0.223399,0.5995933,0.1492251,0.5258709,0,0.387837,0.07142491,0.2853641,0,0.08322594,0.04094674,0.03585303,0.313011,0.005387662,0.0377978,0.2106057,0.3410467,0.3749445,0.4045934,0.3759384,0.0569181,0.1032651,0.1052039,0.2253136,0.3781641,0.1854524,0.5799367,0.124067,0.517491,0,0.3925275,0.1054275,0.3033256,0,0.07191864,0.194188,0.03261469,0.3978078,0.06896222,0.1396352,0.2238453,0.3019318,0.3266506,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2322307,0.2412599
0,75.0702,4.279575,7.783291,7.783291,34.72703,68.47433,13.58516,116.0711,13.68847,127.5579,0,128.1805,17.88308,27.35126,0,81.94382,147.3737,60.73226,79.20724,10.14123,52.6022,88.99136,73.11152,155.3846,2.57821,271.1841,50.35762,146.8164,151.0729,1829.607,2918.885,724.5215,1733.157,728.0132,1904.983,0,1622.439,318.4897,61.67524,0,2359.885,888.7827,1686.435,2970.775,210.6611,2451.6,571.9533,1872.083,1328.534,0.09335902,0.08942719,0.06024736,0.06081694,0.06257331,0.2953497,0.5926087,0.2886396,0.6382089,0.1945193,0.5618722,0,0.2450263,0.08775195,0.01591088,0,0.07308059,0.1703387,0.04314359,0.5969034,0.03187385,0.2300174,0.07650731,0.3707393,0.1500759,0.3935315,0.3046227,0.04594667,0.09504211,0.0961253,0.2448789,0.4284268,0.2114813,0.6224173,0.1416209,0.5633511,0,0.3260455,0.09556784,0.2736911,0,0.06782402,0.2299194,0.03292869,0.4249196,0.04057411,0.1550243,0.1811787,0.3043034,0.291485,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2299308,0.2365958
0,66.55443,2.65408,6.167525,6.052233,32.26657,30.86056,10.54976,165.1628,10.54976,182.6715,0,77.28959,28.48665,25.42941,0,59.05027,117.7464,4.441125,71.07909,3.140349,121.0043,71.28691,10.81355,139.701,20.25024,1484.068,0,256.7745,259.2318,1020.29,2075.722,499.7856,2127.312,495.9655,2643.967,0,2081.213,375.156,1250.865,0,1335.199,2115.357,1143.911,1969.457,137.91,2371.944,2268.935,1348.898,2127.312,0.733277,0.4893946,0,0.1063658,0.107372,0.1647033,0.421425,0.1991078,0.7833507,0.132518,0.7798345,0,0.314312,0.103365,0.3226962,0,0.04134824,0.4054165,0.02926435,0.3957134,0.02086633,0.2225438,0.3035039,0.2671301,0.2403086,0.4169592,0.319443,0.02158693,0.08851173,0.08906487,0.2249543,0.427738,0.1858787,0.5802624,0.1243391,0.5452507,0,0.2525435,0.09664511,0.2929785,0,0.05694732,0.3216298,0.02656033,0.4390435,0.04225429,0.1621549,0.1922092,0.2517655,0.2403206,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2624732,0.23136
0,48.03849,1.678587,4.279575,4.279575,7.783291,85.61016,27.22218,223.3229,27.19629,255.0381,0,141.873,41.04848,67.16554,0,70.37188,47.22509,33.61382,17.88308,7.692255,42.86182,34.84853,34.27786,90.97992,13.09149,475.0732,0,225.2062,222.3733,1425.23,1666.391,297.9198,1072.989,295.7841,1077.705,0,1244.259,433.1929,2317.32,0,2195.657,2507.851,502.3162,1262.971,328.2917,563.016,634.9865,819.7648,2937.939,0.4740532,0.1566628,0,0.09328895,0.09210543,0.2300719,0.3383203,0.1186872,0.3951119,0.07903116,0.3178676,0,0.1879122,0.1193556,0.5978186,0,0.0679948,0.4806396,0.01285061,0.2537625,0.04967182,0.05282406,0.08493893,0.1623427,0.3318799,0.354372,0.3168043,0.006694152,0.07016294,0.07018624,0.1866605,0.3696107,0.1286783,0.4761181,0.0859893,0.4403878,0,0.1774973,0.09163586,0.3173949,0,0.04788291,0.3706217,0.01855777,0.4667524,0.07081635,0.1501479,0.1973909,0.1727146,0.2164761,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.1966477,0.2123438
0,35.90388,2.055841,10.00134,10.00134,50.98367,120.245,37.1573,253.2904,37.10038,284.5733,0,112.7394,55.54638,144.4179,0,37.36525,36.35234,50.38604,42.86182,2.907398,24.09231,39.11526,61.58462,9.642754,1.907978,1498.099,0,94.21048,94.21048,930.5978,1648.028,94.21048,559.6277,94.21048,957.4605,0,504.8341,268.8362,604.2923,0,746.0766,1750.628,133.2337,3732.278,986.1649,2006.768,2137.125,289.2826,912.7131,0.06908938,0.4940216,0,0.03902556,0.03902131,0.1502245,0.334592,0.03753218,0.2060745,0.02517229,0.2824017,0,0.07624178,0.07407116,0.1558944,0,0.0231044,0.3355147,0.00340848,0.7499084,0.1492106,0.1882818,0.2858724,0.05728829,0.1031033,0.2517973,0.3290026,0,0.04883565,0.04868268,0.1362305,0.3025162,0.08348414,0.4038452,0.05568971,0.3752183,0,0.1098793,0.07181551,0.2467082,0,0.03612021,0.3345291,0.01499874,0.4893907,0.09581659,0.1396416,0.2232637,0.1007957,0.1646617,0.6795313,0.6795313,0.4291649,0.2701965,2.381798,0.4825296,2.359691,1.192093E-06,0,0.0003963116,0,0.06507788,0.7664354,0.8350286,0,0.06507783,0.7664343,0.8482242,0,1.416394,1.280006,0.4274614,1.416405,1.280006,1.294026,0,0,0,0,0,0,0,0,0.2094328,0.1855831
