vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,8.050224,11.38474,20.96558,20.96558,0,145.1965,0,201.4305,0,87.22195,87.22195,0,844.9006,0,0.08148661,0,0.03596667,0.03596667,0,0.1514702,0,0.09949452,0.01005033,0.05400217,0.05400217,0,0.1520341,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.06532274,0.07336286
0,14.2433,11.26031,20.79691,20.79691,0,165.9927,0,87.22195,0,50.35762,50.35762,0,238.8672,0,0.03528473,0,0.02076537,0.02076537,0,0.0428231,0,0.09143391,0.007304657,0.0462988,0.0462988,0,0.1534803,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02256723,0.07112272
0,14.04408,10.94306,22.0145,22.0145,0,164.5387,0,210.6611,0,79.62239,79.62239,0,738.3892,0,0.08522073,0,0.03283293,0.03283293,0,0.1323753,0,0.08386963,0.003184114,0.04001705,0.04001705,0,0.1558876,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.05892086,0.0685325
0,11.26031,10.61632,24.41181,24.41181,0,140.4003,0,163.1774,0,128.3873,128.3873,0,1415.41,0,0.0660117,0,0.05294152,0.05294152,0,0.2537486,0,0.06838821,0,0.0390509,0.0390509,0,0.1547495,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.1001355,0.06517927
0,14.3909,10.21045,27.86159,27.86159,0,94.31059,0,178.0411,0,61.67524,61.67524,0,1377.271,0,0.07202466,0,0.02543228,0.02543228,0,0.2469112,0,0.05763296,0,0.03836399,0.03836399,0,0.1435973,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.09130133,0.06022862
0,19.10202,9.715529,26.30091,26.30091,0,50.09158,0,142.4329,0,118.0991,118.0991,0,864.9231,0,0.05761972,0,0.0486991,0.0486991,0,0.1550597,0,0.05205987,0,0.03908205,0.03908205,0,0.1245635,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.06734651,0.05455742
0,23.31973,9.194004,22.55191,22.55191,0,23.97507,0,100.7152,0,106.8246,106.8246,0,439.0079,0,0.0407433,0,0.04405,0.04405,0,0.07870348,0,0.04896759,0.001844289,0.03974743,0.03974743,0,0.1047005,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.04053111,0.04901052
0,26.62037,8.392939,19.06511,19.06511,0,13.00229,0,79.62239,0,100.7152,100.7152,0,185.0257,0,0.03221041,0,0.04153074,0.04153074,0,0.03317063,0,0.04396389,0.002721095,0.03893586,0.03893586,0,0.07909203,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0247675,0.04064715
0,28.92833,7.600129,15.83577,15.83577,0,11.07105,0,71.21642,0,87.22195,87.22195,0,106.8246,0,0.02880986,0,0.03596667,0.03596667,0,0.01915107,0,0.04635746,0.003592554,0.03632919,0.03632919,0,0.05308787,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01855773,0.03189819
0,30.26126,6.920994,12.83873,12.83873,0,10.87849,0,79.62239,0,87.22195,87.22195,0,100.7152,0,0.03221041,0,0.03596667,0.03596667,0,0.0180558,0,0.04869435,0.004244263,0.03456941,0.03486305,0,0.03418498,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01857052,0.02554087
0,30.74622,5.934703,10.07153,10.07153,0,12.5614,0,112.6031,35.60821,79.62239,79.62239,0,71.21642,0,0.04555239,0.02933556,0.03283293,0.03283293,0,0.01276738,0,0.04924465,0.00449989,0.03161666,0.03175629,0,0.02372366,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02061703,0.02147624
0,30.6774,4.893881,7.506873,7.506873,0,15.0606,0,112.6031,0,71.21642,71.21642,0,100.7152,0,0.04555239,0,0.02936666,0.02936666,0,0.0180558,0,0.05286551,0.006849846,0.02884919,0.02928183,0,0.01861773,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01820301,0.0198109
0,27.17038,3.753435,5.035762,5.035762,0,17.96169,0,314.4833,0,50.35762,50.35762,0,128.3873,0,0.1272209,0,0.02076537,0.02076537,0,0.02301672,0,0.0588595,0.007436717,0.02773963,0.02827712,0,0.01734736,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02597158,0.01977377
0,19.17563,2.373881,2.907398,3.140349,0,21.52918,0,170.771,0,50.35762,61.67524,0,142.4329,0,0.06908362,0,0.02076537,0.02543228,0,0.02553476,0,0.06369977,0.007796024,0.02679624,0.02740812,0,0.01773971,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02135468,0.0202307
0,16.53218,1.18694,1.18694,1.18694,0,24.69868,0,0,0,61.67524,50.35762,0,87.22195,0,0,0,0.02543228,0.02076537,0,0.01563678,0,0.06491242,0.007839322,0.02563579,0.02627248,0,0.01991303,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01099508,0.02077626
0,17.15942,0,1.18694,1.678587,0,26.75235,0,151.0729,50.35762,50.35762,61.67524,0,0,0,0.06111495,0.04148675,0.02076537,0.02543228,0,0,0,0.06472379,0.006373085,0.02369075,0.02430365,0,0.02171898,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01700003,0.02060412
0,20.4898,2.055841,2.055841,2.055841,0,27.09249,0,249.2576,0,100.7152,100.7152,0,100.7152,0,0.1008345,0,0.04153074,0.04153074,0,0.0180558,0,0.06656357,0.005993464,0.02122397,0.02176163,0,0.02289723,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02720545,0.02043192
0,24.89753,2.907398,4.441125,4.441125,0,25.89605,0,233.4987,0,61.67524,61.67524,0,178.0411,0,0.09445947,0,0.02543228,0.02543228,0,0.03191845,0,0.06540399,0.00507297,0.01918615,0.01961904,0,0.02431854,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02657675,0.02010225
0,25.03859,3.140349,6.920994,6.920994,0,23.01567,0,100.7152,0,35.60821,35.60821,0,295.7841,0,0.0407433,0,0.01468333,0.01468333,0,0.05302693,0,0.06507865,0.003842205,0.01752121,0.0176609,0,0.02567492,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0246989,0.01989397
0,25.31836,2.907398,8.64106,8.64106,0,15.79123,0,87.22195,0,0,0,0,142.4329,0,0.03528473,0,0,0,0,0.02553476,0,0.0665796,0.002604015,0.01548963,0.01578322,0,0.02643639,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01164284,0.01964552
0,24.35403,2.907398,9.569424,9.569424,0,13.11019,0,222.3733,0,0,0,0,79.62239,0,0.08995877,0,0,0,0,0.01427436,0,0.06363026,0,0.01430523,0.01430523,0,0.02572989,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01382909,0.01846668
0,23.41017,2.907398,10.00134,10.00134,0,13.21722,0,225.2062,0,35.60821,35.60821,0,142.4329,0,0.09110481,0,0.01468333,0.01468333,0,0.02553476,0,0.05866631,0,0.01299013,0.01299013,0,0.02342976,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02137245,0.01687764
0,24.17986,2.907398,9.93066,9.93066,0,16.48952,0,100.7152,0,61.67524,61.67524,0,167.0173,0,0.0407433,0,0.02543228,0.02543228,0,0.02994216,0,0.05491655,0,0.01224421,0.01224421,0,0.02096499,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02036142,0.01552837
0,21.23267,2.907398,9.859471,9.859471,0,17.84365,0,100.7152,0,35.60821,35.60821,0,112.6031,0,0.0407433,0,0.01468333,0.01468333,0,0.020187,0,0.05380192,0,0.01166442,0.01166442,0,0.01901752,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0144551,0.01465045
0,17.96169,2.907398,9.039472,9.039472,0,19.10202,0,100.7152,0,35.60821,35.60821,0,0,0,0.0407433,0,0.01468333,0.01468333,0,0,0,0.05750756,0,0.01098865,0.01098865,0,0.02045283,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.008158144,0.01531417
0,14.58538,2.907398,8.392939,8.392939,0,19.06511,0,112.6031,0,35.60821,35.60821,0,50.35762,0,0.04555239,0,0.01468333,0.01468333,0,0.0090279,0,0.05923872,0,0.00946618,0.00946618,0,0.02310426,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01147548,0.01591622
0,11.38474,3.140349,7.783291,7.783291,0,17.28213,0,137.91,0,0,0,0,128.3873,0,0.05579006,0,0,0,0,0.02301672,0,0.05991224,0,0.006891283,0.006891283,0,0.02534613,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01299467,0.01599611
0,9.039472,2.907398,7.219878,7.219878,0,13.99383,0,128.3873,0,0,0,0,201.4305,0,0.05193773,0,0,0,0,0.03611161,0,0.06403971,0,0.004088357,0.004088357,0,0.02728568,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01667785,0.01628394
0,7.412442,2.65408,6.608606,6.608606,0,10.14123,0,316.4929,0,0,0,0,275.8201,0,0.1280339,0,0,0,0,0.04944786,0,0.06977636,0,0.003594653,0.003594653,0,0.02938599,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0287694,0.01737401
0,3.357175,2.65408,5.814797,5.814797,0,5.30816,0,219.5038,0,0,0,0,222.3733,0,0.08879796,0,0,0,0,0.03986613,0,0.0690501,0,0.004451951,0.004158849,0,0.03190912,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02169097,0.0182888
0,10.61632,2.373881,4.893881,4.893881,0,8.722198,0,79.62239,0,0,0,0,155.2126,0,0.03221041,0,0,0,0,0.02782586,0,0.0642039,0,0.006212541,0.005397515,0,0.03213684,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01203707,0.01827801
0,12.83873,2.055841,3.936636,3.753435,0,12.78375,0,146.8164,0,0,0,0,123.3505,0,0.05939305,0,0,0,0,0.02211375,0,0.05804178,0,0.008051797,0.006916224,0,0.03074437,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01308855,0.0176286
0,11.07105,1.678587,2.907398,2.65408,0,15.15385,0,254.2936,0,50.35762,50.35762,0,146.8164,0,0.1028718,0,0.02076537,0.02076537,0,0.02632063,0,0.05201656,0,0.009417052,0.007994223,0,0.02767177,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02446424,0.01633429
0,11.07105,1.678587,2.055841,2.055841,0,16.44674,0,35.60821,0,61.67524,50.35762,0,204.5536,0,0.01440493,0,0.02543228,0.02076537,0,0.03667151,0,0.04351125,0,0.009919987,0.008320832,0,0.02419271,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0190579,0.01451459
0,11.44645,1.18694,0,1.18694,0,18.34968,0,0,0,50.35762,35.60821,0,123.3505,0,0,0,0.02076537,0.01468333,0,0.02211375,0,0.0448404,0,0.009417053,0.007806354,0,0.02181273,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01157292,0.01379761
0,10.54976,0,2.055841,1.678587,0,19.68321,0,61.67524,0,0,0,0,106.8246,0,0.02495007,0,0,0,0,0.01915107,0,0.04805268,0,0.008051796,0.006600384,0,0.02043434,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.008574381,0.01335146
0,9.117065,0,3.357175,3.357175,0,20.93196,0,106.8246,0,0,0,0,35.60821,0,0.04321479,0,0,0,0,0.006383689,0,0.05278995,0,0.007519786,0.006342091,0,0.02007624,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.00649558,0.01362191
0,8.050224,0,3.936636,3.936636,0,21.88614,0,142.4329,0,0,0,0,71.21642,0,0.05761972,0,0,0,0,0.01276738,0,0.06015285,0,0.005455707,0.004598296,0,0.0197034,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.009988288,0.01376204
0,7.121644,0,4.597001,4.597001,0,22.33219,0,341.5421,0,0,0,0,118.0991,0,0.1381673,0,0,0,0,0.0211723,0,0.06823826,0,0.006616898,0.006234317,0,0.02034982,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02100558,0.01513104
0,6.608606,1.18694,5.035762,4.893881,0,22.8313,0,128.3873,0,0,0,0,133.2337,0,0.05193773,0,0,0,0,0.02388558,0,0.07396433,0,0.008934003,0.008934003,0,0.02356316,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01286417,0.01746333
0,10.34751,1.678587,5.173754,5.035762,0,22.89292,0,188.421,0,50.35762,50.35762,0,167.0173,0,0.07622374,0,0.02076537,0.02076537,0,0.02994216,0,0.07907269,0,0.01262095,0.01262095,0,0.02695283,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02281636,0.0200179
0,7.506873,2.055841,5.567245,5.567245,0,23.31973,0,304.2368,0,0,0,0,118.0991,0,0.1230758,0,0,0,0,0.0211723,0,0.07957089,0,0.01490162,0.01490162,0,0.03135255,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01943258,0.02203405
0,10.81355,1.678587,5.173754,5.173754,0,22.70755,0,94.21048,0,106.8246,106.8246,0,195.0343,0,0.03811186,0,0.04405,0.04405,0,0.03496492,0,0.07509414,0,0.01612234,0.01612234,0,0.03344866,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.0266134,0.02257139
0,10.27921,1.678587,3.936636,3.936636,0,21.36496,0,151.0729,0,71.21642,71.21642,0,291.4659,0,0.06111495,0,0.02936666,0.02936666,0,0.05225277,0,0.06495428,0,0.01713615,0.01713615,0,0.03428666,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.03049221,0.02203007
0,9.039472,1.678587,4.893881,4.893881,0,21.98248,0,264.0777,0,50.35762,50.35762,0,222.3733,0,0.1068299,0,0.02076537,0.02076537,0,0.03986613,0,0.05751421,0,0.01607697,0.01607697,0,0.03551117,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02910206,0.02132568
0,12.27781,1.678587,5.814797,5.814797,0,18.19547,0,146.8164,0,0,0,0,256.7745,0,0.05939305,0,0,0,0,0.04603345,0,0.04761039,0,0.01323353,0.01323353,0,0.03396646,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02054985,0.01908318
0,16.31775,2.055841,5.934703,5.934703,0,17.60519,0,50.35762,0,0,0,0,94.21048,0,0.02037165,0,0,0,0,0.01688966,0,0.03688417,0,0.01104446,0.01104446,0,0.03248449,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.007391763,0.01693771
0,15.8802,2.055841,5.173754,5.173754,0,19.28553,0,0,0,50.35762,50.35762,0,118.0991,0,0,0,0.02076537,0.02076537,0,0.0211723,0,0.03273338,0,0.006962957,0.006962957,0,0.02957612,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01213592,0.01451298
0,15.43024,2.055841,4.111682,4.111682,0,20.69505,0,0,0,0,0,0,264.0777,0,0,0,0,0,0,0.04734273,0,0.03533043,0,0.004313407,0.004313407,0,0.0261627,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01476768,0.01303091
0,14.91962,2.055841,4.279575,4.279575,0,24.20898,0,50.35762,0,0,0,0,61.67524,0,0.02037165,0,0,0,0,0.01105687,0,0.03884988,0,0.00254493,0.00254493,0,0.0243047,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.005572336,0.01234618
0,14.48847,2.055841,4.441125,4.441125,0,26.24729,0,87.22195,0,0,0,0,123.3505,0,0.03528473,0,0,0,0,0.02211375,0,0.04596562,0,0.001927646,0.001927646,0,0.02366309,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01057572,0.01271657
0,14.48847,2.373881,4.747762,4.747762,0,26.00462,0,123.3505,0,0,0,0,87.22195,0,0.04990014,0,0,0,0,0.01563678,0,0.05573406,0,0.001306543,0.001306543,0,0.0250978,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01007873,0.01400775
0,10.94306,2.373881,4.893881,4.747762,0,24.41181,0,356.0823,0,0,0,0,106.8246,0,0.1440494,0,0,0,0,0.01915107,0,0.06546275,0,0,0,0,0.02618073,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.02098818,0.01494643
0,1.18694,2.055841,4.893881,5.035762,0,20.96558,0,228.0039,0,0,0,0,159.2448,0,0.09223658,0,0,0,0,0.02854873,0,0.06888276,0,0,0,0,0.02602096,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01851912,0.01529361
0,8.64106,2.055841,4.893881,4.893881,0,15.47582,0,123.3505,0,0,0,0,228.0039,0,0.04990014,0,0,0,0,0.04087557,0,0.06770904,0,0,0,0,0.02715578,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01795149,0.01554517
0,12.16253,2.055841,4.893881,4.893881,0,7.962241,0,151.0729,0,0,0,0,207.6298,0,0.06111495,0,0,0,0,0.03722299,0,0.06350851,0,0,0,0,0.02673559,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01798107,0.01496847
0,12.89348,2.055841,4.747762,4.747762,0,2.055841,0,170.771,0,0,0,0,146.8164,0,0.06908362,0,0,0,0,0.02632063,0,0.05727637,0,0,0,0,0.02588199,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01541086,0.01404761
0,13.53321,2.055841,4.597001,4.597001,0,5.173754,0,79.62239,0,0,0,0,112.6031,0,0.03221041,0,0,0,0,0.020187,0,0.04752423,0,0.0009242387,0.0009242387,0,0.02400534,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.00965427,0.01269155
0,11.26031,1.678587,4.279575,4.441125,0,8.882252,0,79.62239,0,0,0,0,94.21048,0,0.03221041,0,0,0,0,0.01688966,0,0.04258389,0,0.001363585,0.001363585,0,0.02344459,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.008625725,0.01211745
0,8.961206,1.678587,4.111682,4.111682,0,11.80991,0,87.22195,0,0,0,0,87.22195,0,0.03528473,0,0,0,0,0.01563678,0,0.04095108,0,0.001800218,0.001800218,0,0.02236215,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.008555353,0.01172563
0,7.022036,1.678587,3.753435,3.753435,0,14.29267,0,87.22195,0,0,0,0,100.7152,0,0.03528473,0,0,0,0,0.0180558,0,0.04025377,0,0.002126726,0.002126726,0,0.02194204,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.00930992,0.01160854
0,5.814797,1.678587,4.111682,4.111682,0,16.48952,0,94.21048,0,35.60821,35.60821,0,79.62239,0,0.03811186,0,0.01468333,0.01468333,0,0.01427436,0,0.04177401,0,0.002249872,0.003174736,0,0.02351027,0.3341463,0.3341463,0.3431738,0.4024452,0.451546,0.6745229,1,0,0,0,0,0,0,0,0,0.01233649,0.01241976
