vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,vBones#Bone_Eye_L,vBones#Bone_Eye_R,vBones#Bone_Shoulder_L,vBones#Bone_UpperArm_L,vBones#Bone_Forearm_L,vBones#Bone_Hand_L,vBones#Bone_Fingers_L,vBones#Bone_Thumb_L,vBones#Bone_Shoulder_R,vBones#Bone_UpperArm_R,vBones#Bone_Forearm_R,vBones#Bone_Hand_R,vBones#Bone_Fingers_R,vBones#Bone_Thumb_R,vBones#Bone_UpperLeg_L,vBones#Bone_LowerLeg_L,vBones#Bone_Foot_L,vBones#Bone_Toes_L,vBones#Bone_UpperLeg_R,vBones#Bone_LowerLeg_R,vBones#Bone_Foot_R,vBones#Bone_Toes_R,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,aBones#Bone_Eye_L,aBones#Bone_Eye_R,aBones#Bone_Shoulder_L,aBones#Bone_UpperArm_L,aBones#Bone_Forearm_L,aBones#Bone_Hand_L,aBones#Bone_Fingers_L,aBones#Bone_Thumb_L,aBones#Bone_Shoulder_R,aBones#Bone_UpperArm_R,aBones#Bone_Forearm_R,aBones#Bone_Hand_R,aBones#Bone_Fingers_R,aBones#Bone_Thumb_R,aBones#Bone_UpperLeg_L,aBones#Bone_LowerLeg_L,aBones#Bone_Foot_L,aBones#Bone_Toes_L,aBones#Bone_UpperLeg_R,aBones#Bone_LowerLeg_R,aBones#Bone_Foot_R,aBones#Bone_Toes_R,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,p0Bones#Bone_Eye_L,p0Bones#Bone_Eye_R,p0Bones#Bone_Shoulder_L,p0Bones#Bone_UpperArm_L,p0Bones#Bone_Forearm_L,p0Bones#Bone_Hand_L,p0Bones#Bone_Fingers_L,p0Bones#Bone_Thumb_L,p0Bones#Bone_Shoulder_R,p0Bones#Bone_UpperArm_R,p0Bones#Bone_Forearm_R,p0Bones#Bone_Hand_R,p0Bones#Bone_Fingers_R,p0Bones#Bone_Thumb_R,p0Bones#Bone_UpperLeg_L,p0Bones#Bone_LowerLeg_L,p0Bones#Bone_Foot_L,p0Bones#Bone_Toes_L,p0Bones#Bone_UpperLeg_R,p0Bones#Bone_LowerLeg_R,p0Bones#Bone_Foot_R,p0Bones#Bone_Toes_R,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,pBones#Bone_Eye_L,pBones#Bone_Eye_R,pBones#Bone_Shoulder_L,pBones#Bone_UpperArm_L,pBones#Bone_Forearm_L,pBones#Bone_Hand_L,pBones#Bone_Fingers_L,pBones#Bone_Thumb_L,pBones#Bone_Shoulder_R,pBones#Bone_UpperArm_R,pBones#Bone_Forearm_R,pBones#Bone_Hand_R,pBones#Bone_Fingers_R,pBones#Bone_Thumb_R,pBones#Bone_UpperLeg_L,pBones#Bone_LowerLeg_L,pBones#Bone_Foot_L,pBones#Bone_Toes_L,pBones#Bone_UpperLeg_R,pBones#Bone_LowerLeg_R,pBones#Bone_Foot_R,pBones#Bone_Toes_R,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,wBones#Bone_Eye_L,wBones#Bone_Eye_R,wBones#Bone_Shoulder_L,wBones#Bone_UpperArm_L,wBones#Bone_Forearm_L,wBones#Bone_Hand_L,wBones#Bone_Fingers_L,wBones#Bone_Thumb_L,wBones#Bone_Shoulder_R,wBones#Bone_UpperArm_R,wBones#Bone_Forearm_R,wBones#Bone_Hand_R,wBones#Bone_Fingers_R,wBones#Bone_Thumb_R,wBones#Bone_UpperLeg_L,wBones#Bone_LowerLeg_L,wBones#Bone_Foot_L,wBones#Bone_Toes_L,wBones#Bone_UpperLeg_R,wBones#Bone_LowerLeg_R,wBones#Bone_Foot_R,wBones#Bone_Toes_R,p0,p
0,66.64963,25.4571,14.29267,14.29267,0,1.18694,80.87076,23.97507,3.753435,16.27452,9.859471,23.44024,0,0,6.2807,34.27786,11.13449,13.73984,0,0,112.6018,55.47023,95.85176,10.94306,56.0388,5.692367,24.7841,0,3.007723,35.60821,112.6031,0,0,79.62239,71.21642,167.0173,100.7152,0,61.67524,71.21642,347.0661,0,0,0,151.0729,191.7561,225.2062,0,0,308.3763,2142.754,454.6156,222.3733,249.2576,412.1952,181.567,0,0.2000277,0.008855587,0.03018794,0,0,0.1856952,0.1660908,0.04288644,0.02783548,0,0.002983262,0.006864323,0.02025771,0,0,0,0.007312321,0.03029444,0.006787455,0,0,0.07641346,0.5179531,0.06076543,0.03736792,0.07754998,0.1105716,0.02840897,0,0.2190847,0.01689798,0.03209035,0,0,0.1405941,0.1491521,0.04947772,0.0351234,0.01150619,0.005912795,0.006992396,0.01944958,0,0,0.007891615,0.007114646,0.0235764,0.007021882,0,0,0.09131627,0.4650341,0.1279123,0.02731385,0.07589287,0.09256582,0.03692082,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.08735044,0.08419839
0,67.22844,28.63464,14.2433,14.2433,2.65408,2.65408,75.44463,23.0768,2.65408,18.38802,12.5052,30.30778,0,0,7.121644,31.17848,4.441125,7.783291,0,0,122.5031,126.8822,98.21146,18.42629,60.34827,19.57555,22.36371,0,3.172062,50.35762,123.3505,0,0,50.35762,61.67524,282.6315,61.67524,50.35762,118.0991,79.62239,475.0732,0,0,0,278.1091,61.67524,268.8362,0,0,271.1841,1800.264,1207.015,87.22195,174.4439,0,94.21048,0,0.210957,0.01252369,0.03306923,0,0,0.117444,0.1438389,0.07257366,0.01704568,0.05177784,0.005712511,0.007674547,0.02772929,0,0,0,0.01346121,0.009743713,0.008102413,0,0,0.0671975,0.4351653,0.1613337,0.0146569,0.05427367,0,0.01474069,0,0.2365659,0.01886154,0.03381043,0.001994297,0.001993976,0.09639569,0.119292,0.058321,0.02759817,0.01725928,0.006482909,0.007858576,0.02222449,0,0,0.004229104,0.01010494,0.01431054,0.007414303,0,0,0.09436473,0.4214343,0.1598362,0.02847501,0.06165392,0.06252151,0.03072233,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.07101987,0.07721084
0,66.16164,31.67163,13.68847,13.68847,4.747762,4.893881,66.31054,21.78937,1.678587,22.14213,15.29267,40.85928,0,0,7.600129,27.09249,2.055841,5.934703,0,0,129.0024,186.9049,70.47192,15.38452,62.33501,20.96558,21.39791,0,3.733642,106.8246,133.2337,0,0,0,35.60821,284.8658,112.6031,0,178.0411,87.22195,297.9198,0,0,0,251.7882,0,318.4897,0,0,484.3245,1482.358,1662.201,50.35762,133.2337,159.2448,207.6298,0,0.2483047,0.02656676,0.03571885,0,0,0,0.08304542,0.07314738,0.03112101,0,0.008611937,0.008407044,0.01738912,0,0,0,0.0121872,0,0.009598912,0,0,0.1200122,0.3583202,0.2221753,0.008462165,0.0414522,0.04271751,0.03248691,0,0.2992608,0.02636194,0.03813132,0.007442819,0.00680786,0.04673146,0.07810055,0.06139734,0.02606418,0.01150619,0.008785778,0.008764552,0.02204129,0,0,0.006343655,0.01172019,0.005531318,0.007198383,0,0,0.1197801,0.3285219,0.2159495,0.04438331,0.05329007,0.06453734,0.03933338,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.06882629,0.07432057
0,63.52163,34.66613,12.67306,12.67306,5.934703,6.052233,57.36809,20.14308,2.373881,27.70948,18.54063,41.3051,0,0,7.600129,24.29612,0,14.29267,0,0,132.7016,236.3222,41.81359,13.79101,61.63036,15.61178,22.45801,0,5.715814,167.0173,155.2126,35.60821,35.60821,0,0,191.7561,112.6031,0,244.1177,106.8246,447.5887,0,0,35.60821,238.8672,0,128.3873,0,0,617.7803,949.4816,2012.447,519.6854,159.2448,357.8583,368.3344,0,0.3801284,0.04153639,0.04161121,0.01794868,0.01794579,0,0,0.04923882,0.03112101,0,0.01180809,0.01029649,0.02612506,0,0,0.01903097,0.0115618,0,0.003869444,0,0,0.1530816,0.2295116,0.2689904,0.08732866,0.04954486,0.09599571,0.05763164,0,0.3775628,0.03711641,0.04364529,0.01687993,0.01507541,0.01304933,0.03443664,0.05617188,0.02451776,0.005753094,0.01161889,0.009886038,0.02090645,0,0,0.01655361,0.0119677,0.001966602,0.006422837,0,0,0.1641462,0.2473897,0.2829463,0.07351268,0.05594407,0.09754004,0.05804622,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.07465754,0.07902087
0,59.46634,34.58475,11.19758,11.19758,7.022036,7.121644,51.12165,19.21233,3.140349,35.37018,21.98248,32.614,0,0,7.219878,22.52065,0,17.44441,0,0,126.8989,267.9853,69.6575,31.15588,58.05167,3.357175,29.12249,0,8.514208,163.1774,210.6611,61.67524,50.35762,0,0,181.567,61.67524,0,314.4833,112.6031,312.4609,0,0,35.60821,238.8672,0,174.4439,0,0,811.2131,142.4329,2660.462,789.8303,225.2062,559.6277,532.9355,0,0.5662346,0.04058141,0.05647647,0.03108802,0.02537918,0,0,0.04662248,0.01704568,0,0.01521172,0.01085345,0.01823786,0,0,0.01903097,0.0115618,0,0.005257539,0,0,0.2010128,0.03442932,0.3556062,0.1327242,0.07006702,0.1501205,0.08338603,0,0.42303,0.04803144,0.04867505,0.02721347,0.02423924,0,0.009227268,0.04953479,0.02104236,0,0.01434987,0.009863471,0.0168279,0,0,0.02676358,0.01191685,0.003018054,0.006906381,0,0,0.2202264,0.2289314,0.3384534,0.1136221,0.06963287,0.1453465,0.08119798,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.08370101,0.09080649
0,54.75444,31.71608,9.194004,9.194004,7.692255,7.692255,45.21325,18.72963,3.753435,45.29109,25.81431,29.6736,0,0,7.412442,21.72462,0,11.56887,0,0,105.9415,263.2361,144.6324,57.51525,51.54705,15.1073,43.43323,0,6.279924,251.7882,188.421,71.21642,61.67524,0,0,178.0411,50.35762,0,326.3548,123.3505,185.0257,0,0,100.7152,249.2576,50.35762,278.1091,0,0,1246.295,1312.692,3162.045,610.5546,249.2576,761.2184,658.5125,0,0.4176443,0.06261848,0.05051409,0.03589735,0.03108302,0,0,0.0457171,0.01391774,0,0.01578595,0.01188936,0.01079967,0,0,0.05382771,0.01206471,0.007955709,0.008381888,0,0,0.308823,0.317308,0.4226494,0.1025985,0.07754998,0.2041973,0.1030345,0,0.3829916,0.06191741,0.05044152,0.03627928,0.03340307,0,0,0.04514429,0.01756696,0,0.01563316,0.0108682,0.01272967,0,0,0.03485899,0.01214653,0.006805893,0.00797342,0,0,0.2642329,0.2980365,0.3428968,0.1367296,0.09199809,0.169462,0.1123431,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1111407,0.102589
0,48.56353,28.87959,6.818455,6.71435,8.308585,8.223367,39.6163,18.34968,3.936636,52.90932,29.93359,29.62609,0,0,9.117065,22.20566,2.65408,6.391871,0,0,69.99045,219.4672,55.82468,37.1573,44.20488,40.4608,62.16526,0,3.980413,304.2368,181.567,87.22195,87.22195,0,0,167.0173,61.67524,0,407.5549,35.60821,94.21048,0,0,71.21642,271.1841,71.21642,407.5549,0,0,1352.653,2089.725,2796.635,1405.07,388.44,800.1971,810.4313,0,0.2647161,0.0756622,0.0486766,0.0439651,0.04395802,0,0,0.04288644,0.01704568,0,0.01971363,0.003432161,0.00549892,0,0,0.03806193,0.01312602,0.01125107,0.01228323,0,0,0.3351779,0.5051348,0.3738074,0.2361099,0.1208529,0.2146534,0.1268046,0,0.2980596,0.07807779,0.05140337,0.05319715,0.05148625,0.009227268,0.009227268,0.04315028,0.01600304,0,0.01692579,0.01280705,0.009907155,0,0,0.03099268,0.01209821,0.01195109,0.009061853,0,0,0.2689363,0.3698057,0.3016064,0.1397366,0.1096177,0.1602227,0.1606156,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1257327,0.1084419
0,39.59852,25.53997,3.936636,3.936636,8.559152,8.476453,34.38047,18.15672,3.936636,55.77419,28.08822,30.168,0,0,10.87849,24.52696,5.173754,15.74656,0,0,34.78783,149.8111,64.05173,9.642754,45.44635,67.16554,75.68702,0,2.28498,383.5124,188.421,100.7152,100.7152,0,0,159.2448,61.67524,0,241.5067,241.5067,146.8164,0,0,35.60821,251.7882,94.21048,254.2936,0,0,912.7131,1744.823,675.6195,581.8438,526.954,324.4064,1431.444,0,0.1519618,0.09537765,0.05051409,0.05076652,0.05075835,0,0,0.04089062,0.01704568,0,0.0116818,0.02327806,0.008569448,0,0,0.01903097,0.0121872,0.01488377,0.007664115,0,0,0.2261638,0.4217641,0.09030554,0.09777384,0.163948,0.08702222,0.2239716,0,0.2318878,0.09811747,0.05359653,0.08104747,0.08039355,0.03150387,0.03443664,0.04128573,0.01565549,0,0.01868362,0.01779672,0.01031459,0,0,0.02078272,0.01261784,0.02175019,0.009956879,0,0,0.2275136,0.3749533,0.2145957,0.1073516,0.1214565,0.1383364,0.2018406,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.09635421,0.1076448
0,27.6076,21.69217,2.055841,2.055841,8.722198,8.722198,29.53083,18.03995,3.753435,52.8027,19.93215,30.88337,0,0,12.04614,31.29124,8.64106,23.91623,0,0,26.35442,91.65112,67.17603,29.04983,58.1971,77.97923,97.75128,0,2.750808,479.0599,216.5963,282.6315,282.6315,35.60821,35.60821,155.2126,50.35762,0,476.4059,246.701,268.8362,0,0,0,195.0343,178.0411,244.1177,0,0,580.7531,1242.219,1582.479,94.21048,228.0039,244.1177,2094.574,0,0.1829416,0.1191398,0.05806767,0.1424633,0.1424403,0.08304542,0.08304542,0.03985524,0.01391774,0,0.02304399,0.02377872,0.01569155,0,0,0,0.009440166,0.02812768,0.007357426,0,0,0.1439065,0.300273,0.2115194,0.01583126,0.07093745,0.06548472,0.3277286,0,0.2493775,0.1121143,0.06297974,0.1095317,0.1095327,0.07819352,0.08405907,0.03931595,0.01496039,0,0.02278345,0.02151597,0.01372848,0,0,0.008458207,0.01577626,0.03372667,0.01117376,0,0,0.1680198,0.3012305,0.1567944,0.07523881,0.1319239,0.1551702,0.2579171,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1000883,0.1102651
0,13.05635,17.44441,9.642754,9.642754,8.961206,8.961206,25.0948,18.03995,3.140349,42.6311,11.6296,33.3825,0,0,12.44874,34.07174,2.65408,16.53218,0,0,33.7602,50.23202,31.58254,32.15723,65.63784,69.73837,151.6808,0,4.783798,581.8438,249.2576,334.0348,332.1314,50.35762,61.67524,146.8164,50.35762,0,657.549,249.2576,238.8672,0,0,0,409.1075,407.5549,628.9675,0,0,412.1952,749.4678,502.3162,394.9144,450.4126,818.2166,847.1486,0,0.3181449,0.1447017,0.06682386,0.1683736,0.1673872,0.117444,0.1438389,0.03769928,0.01391774,0,0.03180597,0.02402514,0.01394231,0,0,0,0.01980187,0.06438724,0.01895635,0,0,0.102139,0.1811637,0.06714124,0.06636198,0.1401341,0.2194871,0.1325496,0,0.347982,0.1174613,0.07711889,0.1103459,0.110472,0.1325273,0.13964,0.03708842,0.01426529,0.004068051,0.02832373,0.02402208,0.01973233,0,0,0.006343655,0.02289943,0.04313187,0.01189352,0,0,0.1290438,0.2054072,0.1101432,0.05194806,0.1755097,0.2385721,0.3311269,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1169578,0.1216092
0,10.41536,14.09415,20.66098,20.69505,9.495527,9.421051,21.16621,18.00086,2.373881,34.52359,3.357175,31.95947,0,0,11.92861,29.43526,10.87849,10.54976,0,0,38.01936,25.23476,34.68644,18.99107,53.14843,42.44895,143.4977,0,7.377573,385.162,407.5549,151.0729,155.2126,94.21048,94.21048,133.2337,50.35762,0,604.2923,251.7882,444.7468,0,0,0,755.366,312.4609,430.256,0,0,357.8583,410.6542,657.549,388.44,789.0272,1388.274,3184.226,0,0.4906431,0.09578788,0.1092621,0.0761498,0.07822388,0.2197175,0.2197175,0.03421154,0.01391774,0,0.02922992,0.02426905,0.02595918,0,0,0,0.03656168,0.04936389,0.01296742,0,0,0.08867475,0.09926461,0.08789017,0.065274,0.2454852,0.3724054,0.4982215,0,0.4814087,0.1135872,0.08732834,0.08991032,0.09037813,0.1738118,0.1763061,0.03461791,0.01391774,0.01518217,0.03317927,0.02294559,0.02668972,0,0,0.01363778,0.02921312,0.04758061,0.01010283,0,0,0.1143177,0.1328594,0.09727931,0.04014462,0.2414975,0.3559801,0.4137947,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1397643,0.1381487
0,20.79691,14.48847,25.86883,25.86883,10.74821,10.74821,17.88308,18.03995,1.678587,22.52065,5.035762,18.11788,0,0,10.54976,31.38116,21.23267,22.73855,0,0,26.13972,11.44645,25.56754,5.934703,29.86291,3.753435,66.99752,0,10.19886,393.3058,404.4319,0,0,100.7152,94.21048,123.3505,50.35762,35.60821,894.4709,256.7745,752.0013,0,0,71.21642,878.0178,159.2448,61.67524,0,0,660.4351,348.888,753.6855,50.35762,1164.781,1960.422,4516.151,0,0.6782719,0.09781322,0.1084248,0,0,0.2348879,0.2197175,0.03167373,0.01391774,0.03661246,0.043266,0.02474967,0.04389315,0,0,0.03806193,0.04249835,0.02515816,0.001858821,0,0,0.1636511,0.08433429,0.1007401,0.008462165,0.3623913,0.5258846,0.7066219,0,0.5980043,0.1197109,0.08187012,0.07948654,0.07973721,0.1822522,0.1801282,0.03230091,0.01391774,0.03539274,0.03483528,0.01906244,0.02972496,0,0,0.03037148,0.0329605,0.04790549,0.006787967,0,0,0.1148681,0.0904404,0.08875923,0.02469961,0.3006155,0.4282399,0.4525463,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1675504,0.1504934
0,22.52065,23.0768,25.0948,25.0948,12.39203,12.33505,15.29267,18.07896,0,19.39479,13.84199,12.10447,0,0,8.223367,47.59654,15.83577,21.4308,0,0,15.83577,0,29.14667,4.279575,20.62686,69.19073,115.8584,0,10.29963,525.7496,185.0257,201.4305,201.4305,50.35762,50.35762,118.0991,50.35762,61.67524,780.1387,128.3873,530.551,0,0,87.22195,396.5165,461.5356,100.7152,0,0,352.5035,275.8201,483.0138,0,1160.419,1977.168,1427.896,0,0.6849735,0.1307513,0.04960385,0.1015331,0.1015167,0.117444,0.117444,0.03032529,0.01391774,0.06341465,0.0377357,0.01237484,0.03096744,0,0,0.04661616,0.01919243,0.07291533,0.003035441,0,0,0.08734787,0.0666721,0.06456122,0,0.361034,0.5303766,0.2234165,0,0.6598374,0.1357968,0.06776976,0.09702285,0.09721469,0.1754044,0.1720332,0.03042147,0.01391774,0.05897339,0.03097999,0.01232143,0.0259272,0,0,0.04761826,0.03274634,0.04793023,0.004572826,0,0,0.103302,0.06609232,0.09290457,0.009133148,0.3090695,0.3930352,0.3922811,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1549412,0.1495501
0,26.726,27.58208,18.38802,18.42629,13.11019,13.16381,13.79101,18.07896,1.678587,40.33875,18.27274,28.51137,0,0,5.035762,48.83836,0,18.34968,0,0,19.79028,9.345982,13.68847,3.140349,51.3828,135.1115,146.2458,0,10.19244,748.6215,100.7152,380.1919,378.5208,61.67524,61.67524,112.6031,50.35762,79.62239,371.7608,0,137.91,0,0,123.3505,781.7623,295.7841,151.0729,0,0,357.8583,198.2582,931.9594,0,852.3712,937.3857,2410.918,0,0.6778448,0.1861785,0.02700091,0.1916395,0.1907665,0.1438389,0.1438389,0.02891403,0.01391774,0.08186796,0.01798226,0,0.008049595,0,0,0.0659252,0.03783933,0.04672923,0.004553162,0,0,0.08867475,0.04792358,0.1245688,0,0.265193,0.2514543,0.3772255,0,0.6715942,0.1477604,0.06099174,0.1166873,0.1167134,0.195728,0.1950873,0.02886538,0.0134648,0.076598,0.02358499,0.00603924,0.01953911,0,0,0.05662044,0.03172318,0.03890571,0.00468174,0,0,0.08805851,0.04801388,0.09240676,0.0009402406,0.26858,0.2861072,0.3043149,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1454206,0.1391467
0,41.56012,25.23476,5.814797,5.814797,12.83873,12.83873,13.27041,18.03995,4.279575,51.96897,18.07896,29.21908,0,0,0,25.23476,9.270305,13.37615,0,0,24.38294,16.05665,19.39479,1.678587,74.72218,166.387,106.2006,0,10.23597,668.0704,302.1458,216.5963,219.5038,106.8246,106.8246,106.8246,50.35762,100.7152,287.0827,0,181.567,0,0,151.0729,824.3919,123.3505,207.6298,0,0,300.0403,128.3873,777.697,0,635.9841,71.21642,1242.219,0,0.68074,0.1661458,0.08100277,0.1091776,0.1106253,0.2491363,0.2491363,0.02743026,0.01391774,0.1035557,0.01388633,0,0.01059779,0,0,0.08074157,0.03990272,0.01948743,0.006257724,0,0,0.07434785,0.03103417,0.1039496,0,0.1978698,0.01910385,0.1943644,0,0.6283512,0.1390766,0.06897088,0.1091348,0.1094185,0.2630897,0.2651795,0.02737315,0.01255894,0.09280273,0.01610466,0.003216309,0.01514098,0,0,0.05396301,0.02689534,0.02857248,0.005681492,0,0,0.07315072,0.03636377,0.07647303,0,0.2091679,0.2019164,0.2084198,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1154212,0.1258346
0,57.5275,16.01272,1.678587,1.678587,11.80991,11.80991,13.79101,18.00086,7.873274,60.79023,16.95292,23.22893,0,0,4.111682,11.6296,13.63692,6.71435,0,0,30.12127,20.31718,44.97894,0,92.63741,163.981,97.33961,0,9.038674,320.4741,366.6092,106.8246,106.8246,155.2126,159.2448,100.7152,35.60821,71.21642,244.1177,50.35762,422.8244,0,0,35.60821,233.4987,0,266.4675,0,0,159.2448,35.60821,151.0729,0,454.6156,729.7528,415.2598,0,0.6011141,0.07970032,0.09828486,0.05384603,0.05383736,0.3619866,0.3713904,0.02586149,0.009841328,0.07322492,0.01180809,0.00485381,0.02467961,0,0,0.01903097,0.01130195,0,0.008031024,0,0,0.03945973,0.008607328,0.0201929,0,0.1414418,0.1957566,0.06497385,0,0.542536,0.1221598,0.07727177,0.08529773,0.08551604,0.3380955,0.3423661,0.02579313,0.01165307,0.1015693,0.01085214,0.004221966,0.01544342,0,0,0.03759211,0.01889874,0.02316973,0.006742114,0,0,0.0706889,0.03605668,0.05384117,0,0.1611264,0.2327426,0.1762756,0,1.083471,1.083471,0.4281604,0.2345555,2.381794,0.482537,1.212464,0.2355198,0.2359144,0.06507702,0.7738473,0.8350289,0.6738139,0.2815986,0.2102149,0.06507743,0.773849,0.8482255,0.6609393,0.2805817,0.2079923,1.445778,1.432617,0.4378318,0.341068,1.446721,1.431686,0.4378318,0.3410681,0.1077829,0.1205314
