vRoot,vBones#srfBind_Cn_Pelvis,vBones#srfBind_Cn_SpineA,vBones#srfBind_Cn_SpineB,vBones#srfBind_Cn_SpineC,vBones#srfBind_Cn_Neck,vBones#srfBind_Cn_Head,vBones#Bone_Eye_L,vBones#srfBind_Lf_Eye,vBones#Bone_Eye_R,vBones#srfBind_Rt_Eye,vBones#srfBind_Lf_ArmA,vBones#srfBind_Lf_ArmB,vBones#srfBind_Lf_ArmD,vBones#Hand_L,vBones#srfBind_Rt_ArmA,vBones#srfBind_Rt_ArmB,vBones#srfBind_Rt_ArmD,vBones#Hand_R,vBones#srfBind_Lf_LegA,vBones#srfBind_Lf_LegC,vBones#srfBind_Lf_FootA,vBones#srfBind_Rt_LegA,vBones#srfBind_Rt_LegC,vBones#srfBind_Rt_FootA,aRoot,aBones#srfBind_Cn_Pelvis,aBones#srfBind_Cn_SpineA,aBones#srfBind_Cn_SpineB,aBones#srfBind_Cn_SpineC,aBones#srfBind_Cn_Neck,aBones#srfBind_Cn_Head,aBones#Bone_Eye_L,aBones#srfBind_Lf_Eye,aBones#Bone_Eye_R,aBones#srfBind_Rt_Eye,aBones#srfBind_Lf_ArmA,aBones#srfBind_Lf_ArmB,aBones#srfBind_Lf_ArmD,aBones#Hand_L,aBones#srfBind_Rt_ArmA,aBones#srfBind_Rt_ArmB,aBones#srfBind_Rt_ArmD,aBones#Hand_R,aBones#srfBind_Lf_LegA,aBones#srfBind_Lf_LegC,aBones#srfBind_Lf_FootA,aBones#srfBind_Rt_LegA,aBones#srfBind_Rt_LegC,aBones#srfBind_Rt_FootA,p0Root,p0Bones#srfBind_Cn_Pelvis,p0Bones#srfBind_Cn_SpineA,p0Bones#srfBind_Cn_SpineB,p0Bones#srfBind_Cn_SpineC,p0Bones#srfBind_Cn_Neck,p0Bones#srfBind_Cn_Head,p0Bones#Bone_Eye_L,p0Bones#srfBind_Lf_Eye,p0Bones#Bone_Eye_R,p0Bones#srfBind_Rt_Eye,p0Bones#srfBind_Lf_ArmA,p0Bones#srfBind_Lf_ArmB,p0Bones#srfBind_Lf_ArmD,p0Bones#Hand_L,p0Bones#srfBind_Rt_ArmA,p0Bones#srfBind_Rt_ArmB,p0Bones#srfBind_Rt_ArmD,p0Bones#Hand_R,p0Bones#srfBind_Lf_LegA,p0Bones#srfBind_Lf_LegC,p0Bones#srfBind_Lf_FootA,p0Bones#srfBind_Rt_LegA,p0Bones#srfBind_Rt_LegC,p0Bones#srfBind_Rt_FootA,pRoot,pBones#srfBind_Cn_Pelvis,pBones#srfBind_Cn_SpineA,pBones#srfBind_Cn_SpineB,pBones#srfBind_Cn_SpineC,pBones#srfBind_Cn_Neck,pBones#srfBind_Cn_Head,pBones#Bone_Eye_L,pBones#srfBind_Lf_Eye,pBones#Bone_Eye_R,pBones#srfBind_Rt_Eye,pBones#srfBind_Lf_ArmA,pBones#srfBind_Lf_ArmB,pBones#srfBind_Lf_ArmD,pBones#Hand_L,pBones#srfBind_Rt_ArmA,pBones#srfBind_Rt_ArmB,pBones#srfBind_Rt_ArmD,pBones#Hand_R,pBones#srfBind_Lf_LegA,pBones#srfBind_Lf_LegC,pBones#srfBind_Lf_FootA,pBones#srfBind_Rt_LegA,pBones#srfBind_Rt_LegC,pBones#srfBind_Rt_FootA,wRoot,wBones#srfBind_Cn_Pelvis,wBones#srfBind_Cn_SpineA,wBones#srfBind_Cn_SpineB,wBones#srfBind_Cn_SpineC,wBones#srfBind_Cn_Neck,wBones#srfBind_Cn_Head,wBones#Bone_Eye_L,wBones#srfBind_Lf_Eye,wBones#Bone_Eye_R,wBones#srfBind_Rt_Eye,wBones#srfBind_Lf_ArmA,wBones#srfBind_Lf_ArmB,wBones#srfBind_Lf_ArmD,wBones#Hand_L,wBones#srfBind_Rt_ArmA,wBones#srfBind_Rt_ArmB,wBones#srfBind_Rt_ArmD,wBones#Hand_R,wBones#srfBind_Lf_LegA,wBones#srfBind_Lf_LegC,wBones#srfBind_Lf_FootA,wBones#srfBind_Rt_LegA,wBones#srfBind_Rt_LegC,wBones#srfBind_Rt_FootA,pEndEff#Hand_L,pEndEff#Hand_R,pEndEff#srfBind_Lf_FootA,pEndEff#srfBind_Rt_FootA,wEndEff#Hand_L,wEndEff#Hand_R,wEndEff#srfBind_Lf_FootA,wEndEff#srfBind_Rt_FootA,p0,p
0,40.00558,3.357175,14.29267,14.29267,37.21412,84.09077,16.31775,0,16.31775,0,0,40.47821,49.55431,12.22031,0,57.22055,21.78937,66.05508,61.27499,44.12513,33.55089,123.054,201.8158,41.01415,5.361462,545.8642,106.8246,542.3688,543.5364,271.1841,1367.106,50.35762,0,50.35762,0,0,1052.708,731.4882,0,0,3215.929,503.5767,3272.22,415.2598,793.8336,630.9801,5349.304,6690.875,2580.865,0.1732688,0.1488666,0.1430191,0.4203483,0.4212532,0.07138375,0.2733247,0.02055373,0,0.02054505,0,0,0.2202733,0.309721,0,0,0.340007,0.07722975,0.4160166,0.1161035,0.2292842,0.1204343,1,1,0.3918747,0.2057759,0.1454316,0.1198835,0.4265265,0.426372,0.2179575,0.3282603,0.05183184,0,0.05085132,0,0,0.3844467,0.2466705,0.03255446,0,0.2938506,0.1274612,0.3932005,0.157721,0.2210919,0.1045668,0.4906867,0.5743291,0.4201158,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.3726317,0.3255672
0,37.57206,6.501142,6.167525,6.2807,29.33937,44.30039,18.27274,0,18.34968,0,0,17.32285,25.12285,12.10447,0,79.86269,4.893881,175.1319,54.41891,17.64516,14.2433,56.22704,21.23267,52.09082,5.250988,468.3533,137.91,381.8558,378.5208,472.3967,1241.198,271.1841,0,264.0777,0,0,1133.891,447.5887,198.2582,0,2117.454,1359.666,6362.932,233.4987,921.6989,803.36,1262.469,2926.478,2962.44,0.1696986,0.127728,0.1846369,0.295947,0.2933623,0.1243489,0.2481519,0.1106852,0,0.1077392,0,0,0.2372605,0.1895145,0.04274072,0,0.2238698,0.2085216,0.808957,0.0652845,0.2662157,0.1533362,0.2360061,0.4373835,0.4498125,0.2083248,0.1831725,0.1235215,0.4749489,0.4746111,0.320474,0.3907238,0.06978507,0,0.06918656,0,0,0.3376077,0.2997093,0.05236564,0,0.241146,0.1870553,0.4927997,0.2656763,0.3035116,0.1253521,0.3726955,0.4809001,0.3741248,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2484345,0.3434666
0,46.32145,10.94306,14.48847,14.43976,32.91499,69.23145,27.32549,0,27.19629,0,0,35.66767,10.14123,5.567245,0,138.1439,40.33875,36.94817,49.96486,13.05635,14.82489,17.52498,118.7711,85.43718,10.32302,1246.804,0,923.0735,924.4462,2288.412,2636.042,287.0827,0,291.4659,0,0,1945.815,730.621,396.5165,0,1509.903,2158.379,3444.231,2383.677,1431.444,422.8244,585.1034,1465.151,204.5536,0.3336139,0.3400248,0,0.7154032,0.716467,0.6023781,0.5270224,0.1171743,0,0.1189131,0,0,0.4071511,0.3093538,0.08548147,0,0.1596359,0.3310142,0.4378854,0.6664581,0.4134461,0.08070388,0.1093793,0.2189775,0.03105912,0.2010967,0.2484946,0.1086023,0.5843517,0.5844052,0.50744,0.5108613,0.07724255,0,0.07727646,0,0,0.4567203,0.3501486,0.09158622,0,0.2080471,0.2058197,0.4356579,0.4188192,0.3472061,0.1409057,0.2370749,0.3021896,0.2857161,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.4109465,0.3793808
0,71.089,11.13449,43.05858,43.05858,70.21153,75.50996,36.9291,0,36.89093,0,0,92.36322,14.19375,7.783291,0,145.8212,112.2697,77.85265,76.28962,60.8134,4.441125,26.00462,69.93003,91.72795,3.057633,679.3627,123.3505,1264.476,1265.478,3798.962,4309.202,0,0,0,0,0,2929.943,1564.752,596.9033,0,2460.377,1133.891,1653.405,1975.564,1708.843,1076.528,728.8835,628.9675,3100.691,0.09881495,0.1852739,0.1651442,0.9799976,0.9807746,1,0.8615362,0,0,0,0,0,0.6130745,0.662535,0.1286811,0,0.2601257,0.1738963,0.2102071,0.5523529,0.4935677,0.2054753,0.1362576,0.09400377,0.4708043,0.1789254,0.2777399,0.1161217,0.5772245,0.5774327,0.5946298,0.5696069,0.08456834,0,0.08494741,0,0,0.5797905,0.3929661,0.1187251,0,0.1888699,0.1608011,0.3199372,0.4639637,0.3191504,0.171079,0.135042,0.1363721,0.2905802,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.5396485,0.3733626
0,52.34714,9.039472,5.035762,5.035762,72.69601,129.0297,37.51577,0,37.5533,0,0,9.93066,66.33179,27.68405,0,147.1727,150.0789,22.73855,58.00311,117.7763,35.78597,37.79637,48.98239,51.6699,3.055092,1618.918,100.7152,181.567,181.567,1670.571,2620.845,249.2576,0,251.7882,0,0,4626.579,494.6856,1043.635,0,808.8652,112.6031,1202.806,1497.253,469.705,984.8783,326.3548,0,1614.605,0.0987328,0.4415069,0.1348397,0.1407186,0.1407186,0.4397441,0.523984,0.1017358,0,0.1027253,0,0,0.9680862,0.2094559,0.224988,0,0.08551802,0.01726908,0.1529198,0.4186207,0.1356656,0.1879823,0.06100883,0,0.2451592,0.1715264,0.2936705,0.1081303,0.4130771,0.413368,0.4827286,0.4834031,0.1070967,0,0.1080147,0,0,0.6410999,0.3828082,0.1955842,0,0.1648404,0.08950933,0.2064367,0.4328346,0.2204101,0.205158,0.1226233,0.06881872,0.2378657,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.23279,0.306225
0,10.34751,8.223367,8.882252,8.882252,23.88676,49.44045,29.09829,0,29.14667,0,0,155.3665,49.8378,62.45919,0,136.7186,153.8029,62.83029,33.98894,102.1082,66.16164,30.95173,49.41195,72.40471,8.648321,927.8688,71.21642,318.4897,318.4897,543.5364,958.7839,520.9038,0,523.3323,0,0,1869.372,760.3851,87.22195,0,1941.574,133.2337,2031.262,1012.806,94.21048,1218.516,1229.393,468.3533,1320.877,0.2794918,0.2530458,0.09534605,0.2468368,0.2468368,0.143075,0.1916891,0.2126096,0,0.2135107,0,0,0.3911559,0.3219563,0.0188034,0,0.2052748,0.02043305,0.2582463,0.2831729,0.02721096,0.2325764,0.2298231,0.06999882,0.20056,0.184057,0.2329186,0.09818085,0.2573985,0.256761,0.2949226,0.3313791,0.123883,0,0.1247908,0,0,0.5455547,0.3794721,0.3193731,0,0.1529974,0.04959314,0.1643012,0.3436538,0.1322398,0.2429376,0.1363263,0.05816317,0.2005116,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2054104,0.2298483
0,38.69883,7.962241,8.961206,8.961206,11.86941,20.3864,11.69001,0,11.69001,0,0,121.3764,75.18272,65.00153,0,78.79706,158.1133,4.893881,62.24453,105.2878,103.8935,47.34427,33.73933,59.14563,4.867716,373.4623,35.60821,163.1774,163.1774,519.6854,726.2694,284.8658,0,289.2826,0,0,2150.728,1271.974,3269.506,0,1291.757,222.3733,191.7561,1080.642,421.3224,1706.244,422.8244,484.3245,207.6298,0.1573122,0.1018496,0.04767302,0.1264662,0.1264662,0.1367967,0.1452026,0.1162695,0,0.1180224,0,0,0.4500281,0.5385693,0.7048438,0,0.1365723,0.03410371,0.02437908,0.3021395,0.1216912,0.3256682,0.07904288,0.07238583,0.03152621,0.2281251,0.1740447,0.0723404,0.1306931,0.1292453,0.1737735,0.225291,0.1087258,0,0.1096155,0,0,0.4541436,0.3513865,0.456573,0,0.1386614,0.07637431,0.1141429,0.2979991,0.09136681,0.2496751,0.1299385,0.06483182,0.1303638,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1565908,0.1720419
0,50.83146,7.692255,13.53321,13.53321,26.11275,18.03995,1.678587,0,1.678587,0,0,96.35027,117.5248,43.99722,0,35.9235,150.8843,1.678587,94.48969,119.3747,152.4315,61.01,17.60519,52.8427,6.409311,238.8672,50.35762,79.62239,71.21642,273.512,1037.542,100.7152,0,100.7152,0,0,1372.66,686.7876,3848.218,0,537.6729,706.8043,1094.632,892.3421,347.0661,1340.884,647.8357,499.7856,1177.234,0.2071327,0.06514321,0.06741984,0.06170918,0.05519437,0.0719965,0.2074353,0.04110746,0,0.0410901,0,0,0.2872215,0.2907942,0.829603,0,0.05684597,0.1083972,0.139167,0.2494922,0.1002436,0.2559327,0.1211065,0.0746966,0.1787494,0.2832035,0.1211981,0.0648493,0.09494255,0.09277095,0.1416026,0.1915762,0.06773094,0,0.06821287,0,0,0.3851718,0.2901015,0.4591626,0,0.153587,0.1681103,0.08910777,0.2773106,0.08637272,0.260867,0.134602,0.07467011,0.1189548,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1339937,0.1577086
0,45.01026,7.022036,15.47582,15.52127,32.04751,27.32549,5.30816,0,5.30816,0,0,111.7287,139.1906,84.26653,0,24.49823,127.3257,38.07491,117.2908,130.6576,187.8377,53.70222,0,57.36809,15.75641,670.9114,35.60821,50.35762,50.35762,1077.705,1349.368,50.35762,0,50.35762,0,0,1970.745,264.0777,337.8093,0,2161.021,2022.19,50.35762,1043.027,230.7677,550.4903,906.44,514.7825,493.4023,0.5092072,0.1829691,0.04767302,0.03902831,0.03902831,0.2836841,0.2697784,0.02055373,0,0.02054505,0,0,0.4123675,0.1118137,0.07282531,0,0.2284759,0.310128,0.006402261,0.2916226,0.06665297,0.1050713,0.1694501,0.076938,0.07491749,0.3498855,0.1348306,0.07137276,0.07951241,0.07806467,0.1720248,0.191648,0.02890507,0,0.02909308,0,0,0.3816529,0.225077,0.3091107,0,0.1801063,0.2646632,0.06180495,0.2896412,0.08140364,0.2749688,0.1550781,0.07720254,0.1167822,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1670068,0.1636907
0,27.04044,5.692367,14.537,14.537,24.41181,22.55191,7.121644,0,7.121644,0,0,62.98706,148.013,95.40236,0,47.58175,59.91481,35.9235,100.7118,133.295,200.1255,52.03671,16.27452,57.12197,9.744041,266.4675,71.21642,118.0991,118.0991,282.6315,401.2844,0,0,0,0,0,2336.665,273.512,322.4462,0,2614.062,3122.698,508.5876,989.374,251.7882,2545.99,648.8136,530.551,796.2258,0.3149027,0.07267028,0.09534605,0.0915295,0.0915295,0.07439704,0.08022856,0,0,0,0,0,0.4889344,0.1158083,0.06951331,0,0.2763741,0.4789045,0.06465973,0.2766216,0.07272436,0.4859494,0.1212893,0.07929471,0.1208978,0.4030052,0.2012512,0.08319323,0.1128796,0.1121558,0.1654008,0.1626257,0.011932,0,0.01235948,0,0,0.3777182,0.2431881,0.1565346,0,0.1965853,0.2999622,0.08151311,0.3685543,0.157908,0.3892187,0.2244587,0.1090879,0.160769,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.1647905,0.2012174
0,33.50887,3.753435,10.54976,10.54976,23.97507,33.08576,7.692255,0,7.692255,0,0,130.6846,144.1298,103.5606,0,92.07292,44.17299,18.95394,91.57422,137.9193,116.253,54.25037,33.94747,33.73933,12.99498,1052.708,94.21048,213.6493,213.6493,1016.555,975.1747,0,0,0,0,0,933.9979,799.4044,280.3795,0,1253.397,1583.681,825.9286,1350.308,225.2062,1834.106,1730.594,559.6277,1287.333,0.4199647,0.2870915,0.126131,0.1655831,0.1655831,0.2675875,0.1949661,0,0,0,0,0,0.1954339,0.3384776,0.06044451,0,0.1325165,0.2428771,0.1050052,0.3775359,0.06504664,0.3500732,0.3235176,0.08364043,0.1954667,0.4631827,0.2803712,0.09313723,0.1695297,0.1695297,0.1793391,0.1453789,0.01272232,0,0.01384393,0,0,0.3951851,0.3876041,0.1308788,0,0.1907209,0.2352015,0.09710637,0.4496996,0.2823649,0.5427763,0.3073695,0.1377912,0.2033014,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.218037,0.252481
0,68.33015,1.18694,3.936636,3.936636,27.2997,49.05424,6.818455,0,6.71435,0,0,157.6849,117.6207,97.65033,0,62.63939,96.94799,8.559152,134.5314,144.8515,79.5445,87.49848,52.58881,26.77867,19.08759,2156.028,35.60821,348.888,348.888,345.2346,430.256,61.67524,0,71.21642,0,0,2054.23,1534.889,483.0138,0,1525.775,316.4929,1397.378,3216.52,2906.041,4604.732,2937.939,2328.783,2401.959,0.6168624,0.5879858,0.04767302,0.2703962,0.2703962,0.09087604,0.08602083,0.02517307,0,0.02905509,0,0,0.4298363,0.6498908,0.1041286,0,0.161314,0.04853811,0.1776569,0.8993149,0.8393561,0.8788986,0.5492188,0.3480536,0.36471,0.4765712,0.3272745,0.09003433,0.2135859,0.2135859,0.1455683,0.1196935,0.02493139,0,0.0267423,0,0,0.4638319,0.585013,0.2287794,0,0.191422,0.1542701,0.1131848,0.5110735,0.4353183,0.6980731,0.3547364,0.1704484,0.2259119,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.412504,0.295451
0,29.04983,2.055841,9.194004,9.194004,33.25565,58.54708,4.279575,0,4.441125,0,0,92.64501,66.4697,81.71999,0,94.90631,107.4995,37.96374,36.37171,48.15567,101.4159,25.95039,25.03859,56.02622,16.58586,578.5658,94.21048,343.3933,343.3933,748.6215,606.3869,106.8246,0,112.6031,0,0,3443.126,1959.776,2674.012,0,2034.381,151.0729,534.1238,969.9598,1576.458,5239.208,1526.19,385.162,1298.61,0.5360128,0.1577848,0.126131,0.2661377,0.2661377,0.1970595,0.1212346,0.04360104,0,0.04594013,0,0,0.7204553,0.8297929,0.5764666,0,0.2150868,0.0231689,0.06790631,0.2711935,0.4553308,1,0.2853063,0.05756526,0.1971791,0.4502367,0.2812091,0.08163441,0.2287978,0.2287978,0.1537713,0.1392022,0.04267511,0,0.04430795,0,0,0.4936039,0.7152202,0.3340046,0,0.200336,0.1320525,0.1147706,0.4305647,0.4570137,0.7296846,0.3119048,0.1364411,0.1950988,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2966222,0.292242
0,44.71191,4.111682,20.35182,20.35182,16.10046,48.85278,0,0,0,0,0,40.02318,0,7.873274,0,83.38409,102.3219,55.79944,32.00352,6.391871,242.8719,43.15663,37.88945,12.78375,6.550514,803.36,50.35762,201.4305,201.4305,128.3873,532.9355,151.0729,0,151.0729,0,0,2696.679,2038.429,1870.728,0,2527.996,1511.581,591.5689,1171.836,991.2946,2409.339,1102.136,857.5619,216.5963,0.211696,0.2190901,0.06741984,0.1561133,0.1561133,0.03379536,0.1065495,0.0616612,0,0.06163517,0,0,0.5642653,0.8630955,0.4032936,0,0.2672747,0.2318198,0.07520964,0.3276365,0.2863171,0.4598671,0.2060335,0.1281689,0.03288767,0.3397822,0.2165126,0.06497408,0.2197596,0.2197596,0.179992,0.2049144,0.06156246,0,0.06249288,0,0,0.4322707,0.7056816,0.323363,0,0.1976153,0.1916603,0.1397389,0.3713279,0.4306391,0.6509374,0.2441539,0.1022842,0.1442368,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2274379,0.2689937
0,25.53997,5.30816,14.96676,14.96676,16.10046,37.13833,4.441125,0,4.441125,0,0,120.4616,66.85014,69.48537,0,60.89443,51.92829,36.0605,41.01415,37.49699,261.9607,20.17802,9.345982,5.692367,11.35642,573.0607,0,312.4609,312.4609,1047.879,1545.592,195.0343,0,195.0343,0,0,465.6382,1377.271,933.9979,0,1589.674,2056.389,1718.462,822.8524,1491.313,2826.851,626.9483,128.3873,1143.911,0.3670107,0.1562835,0,0.2421644,0.2421644,0.2758329,0.3090092,0.07960426,0,0.07957066,0,0,0.09743224,0.5831531,0.2013523,0,0.1680698,0.3153729,0.2184782,0.2300634,0.4307382,0.539557,0.1172018,0.01918841,0.1736898,0.2598286,0.148462,0.06491427,0.2125684,0.2125684,0.2626447,0.3101991,0.09258503,0,0.0928079,0,0,0.2777319,0.5479928,0.2486974,0,0.160856,0.26487,0.1596613,0.3035207,0.380927,0.5705109,0.2046823,0.05890384,0.1133884,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2423905,0.2422911
0,11.92861,4.893881,7.022036,7.022036,40.84203,57.46624,11.00724,0,11.00724,0,0,128.986,112.345,100.6139,0,94.95825,16.61718,21.23267,34.13371,87.11115,171.5338,8.64106,4.747762,43.15663,0.001309621,275.8201,61.67524,287.0827,287.0827,1830.646,2891.385,238.8672,0,238.8672,0,0,630.9801,675.6195,188.421,0,464.2747,1981.333,2214.919,1635.283,1403.264,2728.701,1203.859,230.7677,612.6277,4.232363E-05,0.0752209,0.08257211,0.2224957,0.2224957,0.4818807,0.5780729,0.09749492,0,0.09745377,0,0,0.1320291,0.2860655,0.04062001,0,0.04908587,0.303862,0.2815957,0.457213,0.4053068,0.5208231,0.2250497,0.03448991,0.0930205,0.2278066,0.1413217,0.08690207,0.1938725,0.1938725,0.3505019,0.4227073,0.1087148,0,0.1086689,0,0,0.1594741,0.3465339,0.1530391,0,0.1235186,0.2772276,0.1682988,0.3452434,0.3758049,0.5071943,0.2285189,0.05515447,0.09000409,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2481005,0.235225
0,13.21722,3.140349,2.907398,2.907398,20.86454,41.47529,18.99107,0,18.99107,0,0,108.4392,134.8871,100.8586,0,103.9409,82.65431,95.05466,55.49562,133.8857,81.61648,40.513,12.67306,30.07446,8.600186,443.3191,118.0991,210.6611,210.6611,1169.67,1872.083,569.7322,0,569.7322,0,0,450.4126,128.3873,788.2233,0,905.0401,2237.702,0,717.4871,1030.184,2905.386,1835.143,600.0811,332.1314,0.2779362,0.1209007,0.1581135,0.1632672,0.1632672,0.3078919,0.3742845,0.2325392,0,0.232441,0,0,0.09424637,0.05436073,0.169926,0,0.0956862,0.3431795,0,0.200604,0.2975495,0.5545468,0.343062,0.08968649,0.05043035,0.2553425,0.1433552,0.1195372,0.160615,0.160615,0.4098421,0.4507386,0.1080235,0,0.1079779,0,0,0.112491,0.1991653,0.1859003,0,0.1089729,0.2261209,0.1502303,0.3738531,0.4423182,0.4631311,0.2386641,0.0537337,0.07146185,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2057491,0.2273255
0,27.63311,3.140349,9.787766,9.787766,18.95394,37.4594,0,0,0,0,0,93.75617,134.4371,74.74103,0,78.8596,157.2509,95.06948,64.41366,168.2444,27.11848,28.03801,32.65717,27.68405,16.97358,1000.208,112.6031,142.4329,142.4329,1928.469,2986.103,0,0,0,0,0,437.5614,289.2826,508.5876,0,1604.363,225.2062,1240.687,1954.917,1466.016,1855.756,1363.856,314.4833,328.2917,0.548543,0.272774,0.1507554,0.1103887,0.1103887,0.5076304,0.5970098,0,0,0,0,0,0.09155732,0.1224858,0.1096419,0,0.1696227,0.03453817,0.1577358,0.5465801,0.4234316,0.3542055,0.2549594,0.04700182,0.04984732,0.2595046,0.1530444,0.1351212,0.1127582,0.1127582,0.4304281,0.4530337,0.07921234,0,0.07910068,0,0,0.1417741,0.1870866,0.2358665,0,0.1233279,0.1304239,0.1945663,0.4260808,0.4982465,0.3540556,0.207137,0.04991592,0.04871187,0.8984216,0.8984216,0.4291652,0.2701773,4.214603,0.4824601,1.633061,1.272807E-06,0,0.0003961672,0,0.06507815,0.7664354,0.8350285,0,0.06507775,0.7664347,0.848224,0,1.416395,1.280006,0.4274615,1.416404,1.280005,1.294025,0,0,0,0,0,0,0,0,0.2490058,0.2159355
