vRoot,vBones#Bone_Hips,vBones#Bone_SpineA,vBones#Bone_SpineB,vBones#Bone_SpineC,vBones#Bone_Neck,vBones#Bone_Head,aRoot,aBones#Bone_Hips,aBones#Bone_SpineA,aBones#Bone_SpineB,aBones#Bone_SpineC,aBones#Bone_Neck,aBones#Bone_Head,p0Root,p0Bones#Bone_Hips,p0Bones#Bone_SpineA,p0Bones#Bone_SpineB,p0Bones#Bone_SpineC,p0Bones#Bone_Neck,p0Bones#Bone_Head,pRoot,pBones#Bone_Hips,pBones#Bone_SpineA,pBones#Bone_SpineB,pBones#Bone_SpineC,pBones#Bone_Neck,pBones#Bone_Head,wRoot,wBones#Bone_Hips,wBones#Bone_SpineA,wBones#Bone_SpineB,wBones#Bone_SpineC,wBones#Bone_Neck,wBones#Bone_Head,pEndEff#Bone_Hand_L,pEndEff#Bone_Hand_R,pEndEff#Bone_Foot_L,pEndEff#Bone_Foot_R,wEndEff#Bone_Hand_L,wEndEff#Bone_Hand_R,wEndEff#Bone_Foot_L,wEndEff#Bone_Foot_R,p0,p
0,31.60484,13.58516,8.137257,8.137257,3.140349,3.140349,0,133.2337,87.22195,50.35762,61.67524,71.21642,71.21642,0,0.05299859,0.03146489,0.06984288,0.08564422,0.136717,0.1370376,0,0.05281473,0.0320952,0.06851143,0.0686138,0.124127,0.1236585,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.1008839,0.09160995
0,35.52916,16.01272,10.00134,10.00134,5.30816,5.30816,0,142.4329,50.35762,71.21642,61.67524,61.67524,71.21642,0,0.05665787,0.01816626,0.09877275,0.08564422,0.1184004,0.1370376,0,0.05668191,0.02066585,0.05620521,0.05534993,0.124127,0.1305379,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.09967846,0.08951591
0,39.70511,17.11832,12.16253,12.16253,7.600129,7.506873,0,151.0729,0,0,0,71.21642,71.21642,0,0.06009475,0,0,0,0.136717,0.1370376,0,0.06080449,0.0162535,0.03519719,0.02854807,0.1217129,0.128498,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.07745631,0.08194534
0,44.17299,16.74387,12.67306,12.72853,9.421051,9.495527,0,163.1774,61.67524,0,0,50.35762,61.67524,0,0.06490976,0.02224904,0,0,0.09667355,0.118678,0,0.06423678,0.02287207,0.02743687,0.009516025,0.1128144,0.1143851,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.06632014,0.07315612
0,48.99677,14.96676,11.50782,11.50782,11.26031,11.26031,0,178.0411,94.21048,35.60821,0,61.67524,50.35762,0,0.07082234,0.03398597,0.04938637,0,0.1184004,0.09690021,0,0.06731129,0.03181873,0.02743687,0,0.09762362,0.09673896,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.07225794,0.0644823
0,54.1854,11.75012,10.41536,10.41536,12.83873,12.89348,0,163.1774,146.8164,35.60821,0,50.35762,35.60821,0,0.06490976,0.05296331,0.04938637,0,0.09667355,0.06851879,0,0.06703822,0.04075925,0.02743687,0,0.06927723,0.07278582,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.06033764,0.05207741
0,58.28177,6.920994,9.421051,9.345982,14.19375,14.2433,0,185.0257,94.21048,0,0,0,35.60821,0,0.07360074,0.03398597,0,0,0,0.06851879,0,0.06318191,0.04170636,0.01646212,0,0.03463861,0.04883268,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.03279499,0.0357249
0,61.2405,6.391871,8.476453,8.559152,15.33867,15.33867,0,137.91,137.91,0,0,0,0,0,0.05485875,0.04975037,0,0,0,0,0,0.05290804,0.0404277,0.005487375,0,0.01074151,0.0228396,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.01125771,0.02005408
0,64.12868,10.41536,7.692255,7.600129,16.10046,16.10046,0,94.21048,94.21048,0,0,0,0,0,0.03747566,0.03398597,0,0,0,0,0,0.04146015,0.03472417,0,0,0,0.007613199,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.007690479,0.01055615
0,66.61791,13.21722,6.920994,6.920994,16.53218,16.57474,0,61.67524,71.21642,0,0,0,0,0,0.02453358,0.02569097,0,0,0,0,0,0.03334798,0.03138997,0,0,0,0,0.3475436,0.3475436,0.3475436,0.4083006,0.4515448,0.6745197,1,0,0,0,0,0,0,0,0,0.00540501,0.006966896
