0,0
0.1,12
0.16,4
0.23,14
0.315,8
0.515,0
1.265,0
1.365,7
1.43,4
1.495,14
1.565,20
1.625,1
1.68,21
1.75,19
1.795,4
1.855,19
1.95,4
2.03,13
2.085,1
2.13,13
2.16,19
2.235,8
2.425,21
2.56,0
