0,0
0.1,8
0.24,20
0.345,4
0.545,0
1.295,0
1.395,7
1.46,2
1.515,19
1.55,1
1.605,21
1.655,2
1.775,19
1.845,6
1.92,7
2.12,0
2.87,0
2.97,7
3.035,1
3.105,19
3.16,15
3.215,6
3.305,3
3.335,13
3.41,12
3.505,8
3.585,21
3.67,19
3.765,2
3.9,19
3.99,14
4.07,2
4.255,20
4.39,0
