Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
Norman,WaitForBusGaze1,17,50,50,WaitForBusEnv_0,0 0 0,-1,-1,True
Norman,WaitForBusGaze2,51,73,88,,0 0 0,-1,-1,True
Norman,WaitForBusGaze3,92,120,120,Sign_0,0 0 0,-1,-1,True
Norman,WaitForBusGaze4,121,155,155,Road_0,0 0 0,-1,-1,True
Norman,WaitForBusGaze5,156,200,215,Grass1_0,0 0 0,-1,-1,True
Norman,WaitForBusGaze6,216,241,256,Sign_pole_0,0 0 0,-1,-1,True
Norman,WaitForBusGaze7,329,360,375,Sign_pole,0 0 0,-1,-1,True
Norman,WaitForBusGaze8,382,418,418,Grass1_1,0 0 0,-1,-1,True
Norman,WaitForBusGaze9,419,445,445,Sign_pole_1,0 0 0,-1,-1,True
Norman,WaitForBusGaze10,446,493,493,Road,0 0 0,-1,-1,True
Norman,WaitForBusGaze11,494,523,523,Road_1,0 0 0,-1,-1,True
Norman,WaitForBusGaze12,524,544,544,WaitForBusEnv_1,0 0 0,-1,-1,True
Norman,WaitForBusGaze13,545,564,564,Sign_pole,0 0 0,-1,-1,True
Norman,WaitForBusGaze14,565,597,597,Road_2,0 0 0,-1,-1,True
Norman,WaitForBusGaze15,598,640,653,,0 0 0,-1,-1,True
Norman,WaitForBusGaze16,654,682,682,Road_3,0 0 0,-1,-1,True
Norman,WaitForBusGaze17,683,716,716,Sign,0 0 0,-1,-1,True
Norman,WaitForBusGaze18,717,771,786,Grass1_2,0 0 0,-1,-1,True
Norman,WaitForBusGaze19,797,828,843,Grass1_3,0 0 0,-1,-1,True
Norman,WaitForBusGaze20,884,906,906,Grass1_4,0 0 0,-1,-1,True
Norman,WaitForBusGaze21,907,941,941,Road_4,0 0 0,-1,-1,True
Norman,WaitForBusGaze22,942,963,963,Road,0 0 0,-1,-1,True
Norman,WaitForBusGaze23,964,989,1004,Sign_pole,0 0 0,-1,-1,True
Norman,WaitForBusGaze24,1007,1030,1045,Sign_pole_2,0 0 0,-1,-1,True
Norman,WaitForBusGaze25,1057,1070,1085,,0 0 0,-1,-1,True
Norman,WaitForBusGaze26,1139,1180,1180,,0 0 0,-1,-1,True
Norman,WaitForBusGaze27,1181,1227,1227,Sign,0 0 0,-1,-1,True
Norman,WaitForBusGaze28,1228,1265,1280,Grass1_5,0 0 0,-1,-1,True
Norman,WaitForBusGaze29,1284,1342,1342,WaitForBusEnv_2,0 0 0,-1,-1,True
Norman,WaitForBusGaze30,1343,1367,1382,WaitForBusEnv_3,0 0 0,-1,-1,True
Norman,WaitForBusGaze31,1405,1424,1424,,0 0 0,-1,-1,True
Norman,WaitForBusGaze32,1425,1442,1457,,0 0 0,-1,-1,True
Norman,WaitForBusGaze33,1496,1536,1551,Sign_1,0 0 0,-1,-1,True
