Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
Norman,WaitForBusGaze1,45,72,87,,0 0 0,-1,-1,True
Norman,WaitForBusGaze2,97,125,124,,0 0 0,-1,-1,True
Norman,WaitForBusGaze3,125,159,158,,0 0 0,-1,-1,True
Norman,WaitForBusGaze4,159,189,188,,0 0 0,-1,-1,True
Norman,WaitForBusGaze5,189,216,215,,0 0 0,-1,-1,True
Norman,WaitForBusGaze6,216,237,252,,0 0 0,-1,-1,True
Norman,WaitForBusGaze7,258,283,298,,0 0 0,-1,-1,True
Norman,WaitForBusGaze8,317,334,333,,0 0 0,-1,-1,True
Norman,WaitForBusGaze9,334,360,375,,0 0 0,-1,-1,True
Norman,WaitForBusGaze10,406,424,439,,0 0 0,-1,-1,True
Norman,WaitForBusGaze11,467,494,493,,0 0 0,-1,-1,True
Norman,WaitForBusGaze12,494,524,523,,0 0 0,-1,-1,True
Norman,WaitForBusGaze13,524,561,560,,0 0 0,-1,-1,True
Norman,WaitForBusGaze14,561,600,599,,0 0 0,-1,-1,True
Norman,WaitForBusGaze15,600,640,655,,0 0 0,-1,-1,True
Norman,WaitForBusGaze16,655,683,682,,0 0 0,-1,-1,True
Norman,WaitForBusGaze17,683,724,739,,0 0 0,-1,-1,True
Norman,WaitForBusGaze18,741,771,770,,0 0 0,-1,-1,True
Norman,WaitForBusGaze19,771,797,796,,0 0 0,-1,-1,True
Norman,WaitForBusGaze20,797,828,843,,0 0 0,-1,-1,True
Norman,WaitForBusGaze21,855,869,868,,0 0 0,-1,-1,True
Norman,WaitForBusGaze22,869,884,883,,0 0 0,-1,-1,True
Norman,WaitForBusGaze23,884,907,906,,0 0 0,-1,-1,True
Norman,WaitForBusGaze24,907,943,958,,0 0 0,-1,-1,True
Norman,WaitForBusGaze25,994,1010,1009,,0 0 0,-1,-1,True
Norman,WaitForBusGaze26,1010,1030,1029,,0 0 0,-1,-1,True
Norman,WaitForBusGaze27,1030,1046,1061,,0 0 0,-1,-1,True
Norman,WaitForBusGaze28,1084,1099,1098,,0 0 0,-1,-1,True
Norman,WaitForBusGaze29,1099,1125,1138,,0 0 0,-1,-1,True
Norman,WaitForBusGaze30,1139,1157,1156,,0 0 0,-1,-1,True
Norman,WaitForBusGaze31,1157,1201,1200,,0 0 0,-1,-1,True
Norman,WaitForBusGaze32,1201,1224,1237,,0 0 0,-1,-1,True
Norman,WaitForBusGaze33,1238,1263,1278,,0 0 0,-1,-1,True
Norman,WaitForBusGaze34,1284,1298,1313,,0 0 0,-1,-1,True
Norman,WaitForBusGaze35,1350,1367,1382,,0 0 0,-1,-1,True
Norman,WaitForBusGaze36,1405,1425,1424,,0 0 0,-1,-1,True
Norman,WaitForBusGaze37,1425,1441,1456,,0 0 0,-1,-1,True
Norman,WaitForBusGaze38,1473,1489,1504,,0 0 0,-1,-1,True
Norman,WaitForBusGaze39,1505,1528,1543,,0 0 0,-1,-1,True
