0,0
0.1,17
0.15,1
0.28,19
0.345,0
0.37,15
0.51,2
0.645,19
0.71,19
0.74,15
0.805,20
0.89,13
0.965,4
1.105,19
1.22,0
1.97,0
2.07,2
2.165,12
2.255,8
2.375,21
2.445,6
2.505,19
2.565,3
2.66,14
2.75,7
2.825,5
2.885,13
2.945,20
2.995,15
3.075,2
3.23,19
3.29,18
3.36,1
3.395,13
3.445,6
3.55,7
3.75,0
