0,0
0.1,2
0.195,15
0.345,6
0.545,0
1.295,0
1.395,1
1.475,19
1.555,7
1.615,4
1.67,19
1.715,6
1.78,7
1.84,15
1.975,4
2.175,0
2.245,6
2.31,19
2.36,15
2.43,17
2.485,1
2.535,21
2.605,4
2.7,15
2.775,19
2.85,20
2.935,6
3.015,18
3.09,19
3.15,6
3.215,7
3.3,4
3.395,18
3.435,1
3.475,13
3.555,13
3.61,6
3.665,15
3.815,6
4.015,18
4.075,19
4.155,0
