0,0
0.1,17
0.15,1
0.28,19
0.33,15
0.455,0
0.48,13
0.53,6
0.595,14
0.67,6
0.755,6
0.84,19
0.885,19
0.955,13
0.98,1
1.015,15
1.09,19
1.15,6
1.235,20
1.365,0
