0,0
0.1,21
0.155,2
0.27,18
0.38,5
0.44,13
0.49,15
0.565,19
0.62,20
0.705,7
0.77,4
0.855,15
0.94,19
1.02,1
1.06,19
1.11,6
1.31,15
1.455,0
1.705,7
1.77,4
1.81,13
1.88,2
1.91,13
1.965,6
2.055,7
2.115,18
2.22,13
2.28,2
2.42,21
2.555,0
