Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
NormanNew,WindowWashingNewGaze1,1,16,19,Plane001-0,"0 0 0",0.4170203,0.003750328,True
NormanNew,WindowWashingNewGaze2,20,10,30,Plane001-1,"0 0 0",0.2185277,1,True
NormanNew,WindowWashingNewGaze3,31,22,53,Obj_000003-0,"0 0 0",0.9650518,0.4607311,True
NormanNew,WindowWashingNewGaze4,54,15,117,Floor-0,"0 0 0",0.3725266,0.4303697,True
NormanNew,WindowWashingNewGaze5,118,12,166,Box002-0,"0 0 0",0.8201711,0.6906289,True
NormanNew,WindowWashingNewGaze6,167,15,192,Box003-0,"0 0 0",0.2861204,0.2801597,True
NormanNew,WindowWashingNewGaze7,193,21,256,Plane001-2,"0 0 0",1,0.3992345,True
NormanNew,WindowWashingNewGaze8,257,8,265,Plane001-3,"0 0 0",0.5587317,0.3651183,True
NormanNew,WindowWashingNewGaze9,266,19,309,Plane001-4,"0 0 0",0.4418566,0.2760522,True
NormanNew,WindowWashingNewGaze10,310,7,317,Plane001-5,"0 0 0",0.1932859,0.1436455,True
NormanNew,WindowWashingNewGaze11,318,12,330,Plane001-6,"0 0 0",0.8108013,0.1265033,True
NormanNew,WindowWashingNewGaze12,331,11,391,Plane001-7,"0 0 0",0.8877721,0.04102454,True
NormanNew,WindowWashingNewGaze13,392,24,474,Floor-1,"0 0 0",0.9964272,0.6995049,True
NormanNew,WindowWashingNewGaze14,475,9,484,Plane001-8,"0 0 0",0.2856689,0.1969832,True
NormanNew,WindowWashingNewGaze15,485,19,552,NormanetteFace,"0 0 0",1,0.8590159,True
NormanNew,WindowWashingNewGaze16,553,19,568,NormanetteBack,"0 0 0",1,0,True
NormanNew,WindowWashingNewGaze17,569,19,614,NormanetteFace,"0 0 0",1,0,True
#NormanNew,WindowWashingNewGaze16,519,14,591,Plane001-10,"0 0 0",0.459407,0.01610145,True
#NormanNew,WindowWashingNewGaze17,592,10,614,Plane001-11,"0 0 0",0.3304398,0.2291163,True
NormanNew,WindowWashingNewGaze18,615,11,673,Plane001-12,"0 0 0",1,0.1595847,True
NormanNew,WindowWashingNewGaze19,674,21,717,Plane001-13,"0 0 0",0.6595022,0.3700024,True
NormanNew,WindowWashingNewGaze20,718,27,745,Plane001-14,"0 0 0",0.6445861,0.3283032,True
NormanNew,WindowWashingNewGaze21,746,13,759,Plane001-15,"0 0 0",0.8892209,0.4503403,True
NormanNew,WindowWashingNewGaze22,760,19,822,Floor-2,"0 0 0",0.9908089,0.7056954,True
NormanNew,WindowWashingNewGaze23,823,9,832,Plane001-16,"0 0 0",0.310518,0.1217965,True
NormanNew,WindowWashingNewGaze24,833,15,856,Plane001-17,"0 0 0",0.2497092,0.719258,True
NormanNew,WindowWashingNewGaze25,857,12,894,Plane001-18,"0 0 0",0.4151503,0.1328169,True
NormanNew,WindowWashingNewGaze26,895,13,923,Plane001-19,"0 0 0",0.2770941,0.2982313,True
NormanNew,WindowWashingNewGaze27,924,12,958,Box003-1,"0 0 0",0.2980644,0.05353376,True
NormanNew,WindowWashingNewGaze28,959,20,1004,Plane001-20,"0 0 0",1,0.2253334,True
NormanNew,WindowWashingNewGaze29,1005,10,1015,Plane001-2,"0 0 0",0.09406532,0.01325588,True
NormanNew,WindowWashingNewGaze30,1016,15,1041,Plane001-21,"0 0 0",0.5092491,0.3137259,True
NormanNew,WindowWashingNewGaze31,1042,15,1057,Plane001-22,"0 0 0",0.8359181,0.1748047,True
NormanNew,WindowWashingNewGaze32,1058,18,1111,Floor-3,"0 0 0",0.9410816,0.7006891,True
NormanNew,WindowWashingNewGaze33,1112,10,1139,Plane001-24,"0 0 0",0.2768743,0.09798591,True
NormanNew,WindowWashingNewGaze34,1140,11,1165,Plane001-23,"0 0 0",0.3768179,0.6901168,True
