Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
Norman,HandShakeAGaze1Start-Ahead,1,-1,11,null,"-1.595644 4.648435 -2.229373",1,1,True
Norman,HandShakeAGaze1,12,13,38,Roman-4,"0 0 0",1,0.1014315,True
Norman,HandShakeAGaze2,39,9,73,Roman-3,"0 0 0",0.9786816,0.2237026,True
