Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
KinectSkeleton,EyeTrackMocapTest1-1Gaze1,1,-1,23,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze2,24,-1,52,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze7,53,-1,65,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze8,66,-1,102,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze10,103,-1,122,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze12,123,-1,162,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze13,163,-1,177,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze15,178,-1,190,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze16,191,-1,221,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze21,222,-1,230,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze22,231,-1,264,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze27,265,-1,295,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze28,296,-8,318,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze29,319,-24,343,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze30,344,-26,353,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze31,354,-11,382,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze32,383,-30,404,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze33,405,-23,430,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze34,431,-27,451,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze35,452,-22,475,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze36,476,-25,479,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze37,480,-5,512,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze38,513,-34,519,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze39,520,-8,525,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze40,526,-7,530,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze41,531,-6,547,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze42,548,-18,564,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze43,565,-18,576,null,"0 0 0",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Gaze44,577,-13,576,null,"0 0 0",0,0,True
