Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
NormanNew,WalkConesNewGaze1Start-Ahead,1,-1,26,null,"-3.39689 3.685636 1.941009",0.9999993,0.90399,True
NormanNew,WalkConesNewGaze1,27,13,54,Floor-0,"0 0 0",1,0.4848868,True
NormanNew,WalkConesNewGaze2,55,15,70,Floor-1,"0 0 0",0.4420104,0.8196474,True
NormanNew,WalkConesNewGaze3,71,12,98,Floor-2,"0 0 0",0.8447886,0.3764524,True
NormanNew,WalkConesNewGaze4,99,8,107,Floor-3,"0 0 0",0.9442598,0.1172916,True
NormanNew,WalkConesNewGaze5,108,32,149,Floor-4,"0 0 0",0.2986219,0.5990857,True
NormanNew,WalkConesNewGaze6,150,11,161,Floor-5,"0 0 0",0.4680749,0.04877092,True
NormanNew,WalkConesNewGaze7,162,18,180,Floor-6,"0 0 0",1,0.8031231,True
NormanNew,WalkConesNewGaze8,181,11,192,Floor-7,"0 0 0",0.9998232,0.6454477,True
NormanNew,WalkConesNewGaze9,193,23,216,Floor-8,"0 0 0",1,1,True
NormanNew,WalkConesNewGaze10,217,10,227,WalkConesNewEnv-0,"0 0 0",0.3860911,0.2194701,True
NormanNew,WalkConesNewGaze11,228,10,238,Floor-9,"0 0 0",0.493868,0.4961539,True
NormanNew,WalkConesNewGaze12,239,22,261,Floor-10,"0 0 0",0.657352,0.3868887,True
NormanNew,WalkConesNewGaze13,262,22,284,WalkConesNewEnv-1,"0 0 0",0.801169,0.3465667,True
NormanNew,WalkConesNewGaze14,285,16,330,Floor-11,"0 0 0",0.6353731,0.5470412,True
NormanNew,WalkConesNewGaze15,331,8,339,Floor-12,"0 0 0",1,0.05815038,True
NormanNew,WalkConesNewGaze16,340,15,355,Floor-13,"0 0 0",1,0.6100252,True
NormanNew,WalkConesNewGaze17,356,11,377,Floor-14,"0 0 0",1,0.7671602,True
NormanNew,WalkConesNewGaze18,378,22,400,Floor-15,"0 0 0",1,0.2260526,True
NormanNew,WalkConesNewGaze19,401,9,422,Floor-16,"0 0 0",1,0.4518436,True
NormanNew,WalkConesNewGaze20,423,25,472,WalkConesNewEnv-2,"0 0 0",0.5718012,0.9999998,True
NormanNew,WalkConesNewGaze21,473,24,497,Floor-17,"0 0 0",1,0.7569047,True
NormanNew,WalkConesNewGaze22,498,11,520,Floor-18,"0 0 0",1,0.5743652,True
NormanNew,WalkConesNewGaze23,521,27,593,Floor-19,"0 0 0",1,0.5674577,True
NormanNew,WalkConesNewGaze24,594,23,617,WalkConesNewEnv-3,"0 0 0",1,0.1448946,True
NormanNew,WalkConesNewGaze25,618,23,649,Floor-20,"0 0 0",0.7514697,0.2593107,True
NormanNew,WalkConesNewGaze26,650,15,671,Floor-21,"0 0 0",1,0.9999999,True
NormanNew,WalkConesNewGaze27,672,22,694,Floor-22,"0 0 0",0.7081711,0.06857117,True
NormanNew,WalkConesNewGaze28,695,14,716,Floor-23,"0 0 0",0.4759011,0.4266046,True
NormanNew,WalkConesNewGaze30,717,26,743,Floor-24,"0 0 0",0.6195293,0.4927824,True
NormanNew,WalkConesNewGaze31,744,20,772,WalkConesNewEnv-4,"0 0 0",0.476078,0.6882139,True
