Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
KinectSkeleton,EyeTrackMocapTest1-1Start,1,20,27,null,"-0.336 4.296 4.086",0,0,True
KinectSkeleton,EyeTrackMocapTest1-1Start-Ahead,28,-1,288,null,"0 0 0",0,0,True
