Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
NormanNew,StackBoxesGaze1Start-Ahead,1,30,55,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze1,56,70,127,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze2,128,25,154,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze3,155,31,187,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze4,188,29,231,StackBoxesEnv_1,"0 0 0",0,0,True
NormanNew,StackBoxesGaze4-Ahead,232,-1,269,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze5,270,49,320,StackBoxesEnv_2,"0 0 0",0,0,True
NormanNew,StackBoxesGaze6,321,44,366,StackBoxesEnv_2,"0 0 0",0,0,True
NormanNew,StackBoxesGaze7,367,15,383,StackBoxesEnv_3,"0 0 0",0,0,True
NormanNew,StackBoxesGaze8,384,30,415,StackBoxesEnv_4,"0 0 0",0,0,True
NormanNew,StackBoxesGaze9,416,36,473,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze10,474,41,529,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze10-Ahead,530,-1,542,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze11,543,24,568,StackBoxesEnv_1,"0 0 0",0,0,True
NormanNew,StackBoxesGaze12,569,26,612,StackBoxesEnv_3,"0 0 0",0,0,True
NormanNew,StackBoxesGaze13,613,52,679,StackBoxesEnv_2,"0 0 0",0,0,True
NormanNew,StackBoxesGaze13-Ahead,680,-1,702,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze14,703,36,740,StackBoxesEnv_3,"0 0 0",0,0,True
NormanNew,StackBoxesGaze15,741,43,785,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze16,786,46,833,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze17,834,57,905,StackBoxesEnv_5,"0 0 0",0,0,True
NormanNew,StackBoxesGaze17-Ahead,906,-1,1013,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze18,1014,35,1063,StackBoxesEnv_3,"0 0 0",0,0,True
NormanNew,StackBoxesGaze18-Ahead,1064,-1,1071,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze19,1072,24,1097,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze20,1098,18,1117,StackBoxesEnv_0,"0 0 0",0,0,True
NormanNew,StackBoxesGaze21,1118,55,1174,StackBoxesEnv_6,"0 0 0",0,0,True
NormanNew,StackBoxesGaze22,1175,15,1191,StackBoxesEnv_6,"0 0 0",0,0,True
NormanNew,StackBoxesGaze23,1192,47,1240,StackBoxesEnv_1,"0 0 0",0,0,True
NormanNew,StackBoxesGaze24,1241,51,1306,StackBoxesEnv_2,"0 0 0",0,0,True
NormanNew,StackBoxesGaze24-Ahead,1307,-1,1329,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze25,1330,31,1375,StackBoxesEnv_2,"0 0 0",0,0,True
NormanNew,StackBoxesGaze25-Ahead,1376,-1,1399,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze26,1400,40,1454,StackBoxesEnv_7,"0 0 0",0,0,True
NormanNew,StackBoxesGaze26-Ahead,1455,-1,1463,null,"0 0 0",0,0,True
NormanNew,StackBoxesGaze27,1464,22,1505,StackBoxesEnv_1,"0 0 0",0,0,True
NormanNew,StackBoxesGaze28,1506,31,1543,StackBoxesEnv_1,"0 0 0",0,0,True
