Character,AnimationClip,StartFrame,FixationStartFrame,EndFrame,Target,AheadTargetPosition,HeadAlign,TorsoAlign,TurnBody
Norman,BookShelfGaze1Start-Ahead,1,-1,29,null,"-3.105896 4.595732 -0.5242651",1,0.9409654,True
Norman,BookShelfGaze1,30,19,49,Book1-0,"0 0 0",0.2416902,0,True
Norman,BookShelfGaze2,50,20,83,Book3-0,"0 0 0",0.4546205,0.09268949,True
Norman,BookShelfGaze3,84,14,108,Book1-1,"0 0 0",0.229594,0.1118163,True
Norman,BookShelfGaze4,109,18,136,Book1-2,"0 0 0",1,0.3596769,True
Norman,BookShelfGaze5,137,13,154,Book1-1,"0 0 0",1,1,True
Norman,BookShelfGaze6,155,17,172,Book1-2,"0 0 0",1,0.8829899,True
Norman,BookShelfGaze7,173,20,195,Book2-0,"0 0 0",0.2526473,0.7061859,True
Norman,BookShelfGaze8,196,9,205,BookShelfEnv-0,"0 0 0",0.01667772,0.3563376,True
Norman,BookShelfGaze9,206,23,237,Floor-0,"0 0 0",0.1868283,0.6808474,True
Norman,BookShelfGaze10,238,17,255,BookShelfEnv-1,"0 0 0",0.3484454,0.6826767,True
Norman,BookShelfGaze11,256,21,290,Floor-1,"0 0 0",0.3346144,0.4708185,True
Norman,BookShelfGaze12,291,15,306,Floor-2,"0 0 0",0.8682092,0.660726,True
Norman,BookShelfGaze13,307,14,321,Book2-0,"0 0 0",0.6815859,0.6409712,True
Norman,BookShelfGaze14,322,20,342,Book2-0,"0 0 0",1,0.6683468,True
Norman,BookShelfGaze15,343,16,359,Book2-0,"0 0 0",0.9983469,0.6740068,True
Norman,BookShelfGaze16,360,28,407,Book2-1,"0 0 0",1,0.3855576,True
Norman,BookShelfGaze17,408,19,442,BookShelfEnv-2,"0 0 0",0.1401702,0.8713869,True
Norman,BookShelfGaze18,443,16,499,Book2-2,"0 0 0",0.1755037,0.63589,True
Norman,BookShelfGaze19,500,23,523,Floor-3,"0 0 0",0.2428246,0.7933755,True
Norman,BookShelfGaze20,524,12,536,Floor-4,"0 0 0",0.1430254,0.5797527,True
Norman,BookShelfGaze21,537,24,573,Floor-5,"0 0 0",0.6696353,0.5634651,True
Norman,BookShelfGaze22,574,17,612,Book2-2,"0 0 0",1,0.6864594,True
Norman,BookShelfGaze23,613,13,649,Book2-0,"0 0 0",1,0.8639588,True
Norman,BookShelfGaze24,650,28,685,Book1-0,"0 0 0",1,0.2941964,True
Norman,BookShelfGaze25,686,16,706,Book2-1,"0 0 0",1,0,True
Norman,BookShelfGaze26,707,8,715,Cube-0,"0 0 0",0.06859785,0.4225606,True
Norman,BookShelfGaze27,716,28,752,BookShelfEnv-3,"0 0 0",0.04385006,0.1562611,True
Norman,BookShelfGaze28,753,20,778,Floor-6,"0 0 0",0.3330514,0.7589037,True
Norman,BookShelfGaze29,779,12,791,BookShelfEnv-4,"0 0 0",0.2035555,0.5723098,True
Norman,BookShelfGaze30,792,15,807,Floor-7,"0 0 0",0.15597,0.3867065,True
Norman,BookShelfGaze31,808,12,820,Floor-8,"0 0 0",0.2085596,0.5268376,True
Norman,BookShelfGaze32,821,18,842,Book3-1,"0 0 0",0.5547168,0.5556742,True
Norman,BookShelfGaze33,843,10,853,Book1-0,"0 0 0",1,0.6526689,True
Norman,BookShelfGaze34,854,17,876,Book1-0,"0 0 0",0.4962588,0.4634521,True
Norman,BookShelfGaze36,877,24,916,Cube-1,"0 0 0",1,0.3728351,True
Norman,BookShelfGaze37,917,17,947,Book2-0,"0 0 0",0.9826813,1,True
Norman,BookShelfGaze38,948,20,989,Book1-2,"0 0 0",0.5466981,1,True
Norman,BookShelfGaze39,990,14,1004,Floor-9,"0 0 0",0.2057241,0.8194456,True
Norman,BookShelfGaze40,1005,17,1022,BookShelfEnv-5,"0 0 0",0.2605467,0.6681325,True
Norman,BookShelfGaze41,1023,23,1049,BookShelfEnv-6,"0 0 0",0.9356841,0.5566315,True
Norman,BookShelfGaze42,1050,29,1093,Book1-2,"0 0 0",1,0.7454163,True
Norman,BookShelfGaze43,1094,21,1115,Book3-1,"0 0 0",1,1,True
Norman,BookShelfGaze44,1116,29,1156,Book2-1,"0 0 0",1,0,True
Norman,BookShelfGaze45,1157,19,1177,Book2-3,"0 0 0",0.4035707,0.5198814,True
Norman,BookShelfGaze46,1178,31,1220,Book1-2,"0 0 0",1,0.2703802,True
Norman,BookShelfGaze47,1221,17,1238,Floor-10,"0 0 0",0.1895105,0.7641945,True
Norman,BookShelfGaze48,1239,9,1248,BookShelfEnv-7,"0 0 0",0.1286273,0.5462745,True
Norman,BookShelfGaze49,1249,22,1293,BookShelfEnv-8,"0 0 0",0.2064164,0.526112,True
Norman,BookShelfGaze50,1294,12,1329,Floor-11,"0 0 0",1,0.7106754,True
Norman,BookShelfGaze51,1330,13,1390,Book1-0,"0 0 0",1,0.7955087,True
Norman,BookShelfGaze52,1391,31,1438,Book3-2,"0 0 0",1,0,True
Norman,BookShelfGaze53,1439,23,1486,Book2-2,"0 0 0",0.1355617,1,True
Norman,BookShelfGaze54,1487,26,1561,BookShelfEnv-9,"0 0 0",0.6131845,0.8185809,True
Norman,BookShelfGaze55,1562,8,1570,Floor-12,"0 0 0",1,0.7741004,True
