KeyFrame,RootKeyFrame,BoneKeyFrames
13,13,"14 11 12 12 13 13 13 13 13 13 13 13 13 13 8 13 13 17 13 8 13 12 11 13 13 13 12 13 13 13 10 13 10 13 9 13 13 13 13"
21,21,"21 27 22 22 27 27 21 21 21 21 21 21 21 21 22 21 22 17 21 22 21 19 25 21 21 21 28 21 22 21 21 21 21 21 21 21 21 21 21"
50,54,"52 49 53 53 47 46 50 50 50 50 50 50 50 50 52 50 43 50 50 46 50 49 53 50 51 50 50 50 54 50 52 50 50 50 56 50 50 50 50"
67,67,"67 69 62 67 72 71 67 67 67 67 67 67 67 67 66 67 67 65 67 69 67 69 69 67 67 67 68 67 65 67 67 67 67 67 61 67 67 67 67"
