KeyFrame,RootKeyFrame,BoneKeyFrames
343,342,"345 343 343 343 0 347 0 0 0 0 0 0 0 350 0 0 349 349 343 344 0 348 347 0 347 0 347 0 350 0 345 0 343 0 339 0 0 0 0"
365,364,"363 361 363 363 0 366 0 0 0 0 0 0 0 366 0 0 366 366 365 363 0 365 368 0 359 0 359 0 362 0 365 0 370 0 367 0 0 0 0"
383,383,"384 386 380 380 0 382 0 0 0 0 0 0 0 390 0 0 378 386 383 383 0 383 383 0 385 0 384 0 384 0 379 0 377 0 380 0 0 0 0"
399,399,"404 404 403 403 0 402 0 0 0 0 0 0 0 401 0 0 401 399 399 398 0 404 406 0 397 0 396 0 399 0 401 0 401 0 404 0 0 0 0"
414,417,"417 416 418 418 0 407 0 0 0 0 0 0 0 418 0 0 418 414 414 412 0 416 411 0 408 0 418 0 414 0 415 0 415 0 415 0 0 0 0"
423,422,"423 423 423 423 0 424 0 0 0 0 0 0 0 423 0 0 423 424 423 426 0 427 426 0 429 0 424 0 422 0 423 0 423 0 429 0 0 0 0"
435,436,"437 435 435 435 0 433 0 0 0 0 0 0 0 438 0 0 438 438 435 437 0 437 436 0 435 0 431 0 433 0 436 0 436 0 435 0 0 0 0"
446,446,"447 446 446 446 0 441 0 0 0 0 0 0 0 448 0 0 445 448 446 446 0 446 446 0 446 0 446 0 447 0 446 0 441 0 447 0 0 0 0"
454,453,"455 452 453 453 0 455 0 0 0 0 0 0 0 454 0 0 453 454 454 456 0 453 454 0 454 0 453 0 456 0 452 0 450 0 452 0 0 0 0"
464,462,"462 464 467 467 0 465 0 0 0 0 0 0 0 460 0 0 460 460 464 468 0 461 466 0 462 0 466 0 463 0 462 0 463 0 464 0 0 0 0"
474,473,"473 476 474 474 0 474 0 0 0 0 0 0 0 472 0 0 472 472 474 475 0 476 476 0 473 0 471 0 470 0 473 0 479 0 474 0 0 0 0"
486,483,"493 487 492 492 0 491 0 0 0 0 0 0 0 491 0 0 493 486 486 491 0 490 493 0 493 0 488 0 491 0 488 0 485 0 487 0 0 0 0"
504,505,"507 504 504 504 0 507 0 0 0 0 0 0 0 506 0 0 507 506 504 504 0 508 498 0 503 0 501 0 502 0 505 0 505 0 508 0 0 0 0"
514,515,"515 509 515 515 0 512 0 0 0 0 0 0 0 514 0 0 513 514 514 514 0 513 509 0 509 0 515 0 515 0 515 0 509 0 514 0 0 0 0"
523,522,"524 524 523 523 0 528 0 0 0 0 0 0 0 530 0 0 528 530 523 528 0 527 524 0 524 0 525 0 529 0 521 0 520 0 523 0 0 0 0"
538,541,"538 534 535 535 0 532 0 0 0 0 0 0 0 538 0 0 538 539 538 534 0 532 532 0 538 0 538 0 538 0 541 0 542 0 534 0 0 0 0"
547,546,"546 549 546 546 0 547 0 0 0 0 0 0 0 551 0 0 544 548 547 551 0 547 551 0 546 0 546 0 546 0 546 0 549 0 548 0 0 0 0"
556,556,"556 559 558 558 0 560 0 0 0 0 0 0 0 559 0 0 557 559 556 556 0 552 555 0 555 0 563 0 555 0 559 0 557 0 557 0 0 0 0"
570,570,"570 570 570 570 0 568 0 0 0 0 0 0 0 565 0 0 564 563 570 564 0 566 566 0 570 0 574 0 573 0 570 0 565 0 567 0 0 0 0"
578,576,"581 579 579 579 0 581 0 0 0 0 0 0 0 577 0 0 580 576 578 580 0 582 578 0 584 0 574 0 582 0 578 0 584 0 578 0 0 0 0"
596,592,"597 596 589 589 0 599 0 0 0 0 0 0 0 595 0 0 599 599 596 595 0 595 590 0 600 0 596 0 598 0 592 0 599 0 600 0 0 0 0"
605,604,"603 605 605 605 0 605 0 0 0 0 0 0 0 602 0 0 603 603 605 605 0 605 602 0 604 0 605 0 605 0 604 0 605 0 605 0 0 0 0"
