KeyFrame,RootKeyFrame,BoneKeyFrames
227,227,"224 227 222 222 227 225 227 227 227 227 227 227 227 233 227 227 227 225 227 220 227 233 225 227 225 227 229 227 225 227 222 227 225 227 224 227 227 227 227"
248,250,"248 251 249 245 248 242 248 248 248 248 248 248 248 245 248 248 244 241 248 241 248 249 241 248 244 248 248 248 248 248 248 248 252 248 245 248 248 248 248"
256,258,"254 256 260 260 256 263 256 256 256 256 256 256 256 256 256 256 256 259 256 259 256 256 259 256 259 256 258 256 256 256 256 256 263 256 257 256 256 256 256"
273,273,"273 273 273 273 273 273 273 273 273 273 273 273 273 278 273 273 272 269 273 272 273 272 276 273 273 273 275 273 272 273 273 273 273 273 272 273 273 273 273"
286,289,"286 286 292 292 286 291 286 286 286 286 286 286 286 286 286 286 292 288 286 288 286 291 286 286 288 286 289 286 285 286 286 286 287 286 286 286 286 286 286"
317,311,"317 315 318 318 317 315 317 317 317 317 317 317 317 317 317 317 318 311 317 310 317 314 318 317 322 317 317 317 317 317 318 317 320 317 314 317 317 317 317"
329,330,"330 329 335 335 329 333 329 329 329 329 329 329 329 329 329 329 327 336 329 333 329 324 332 329 336 329 329 329 335 329 329 329 329 329 324 329 329 329 329"
346,345,"342 346 340 342 346 346 346 346 346 346 346 346 346 339 346 346 344 340 346 348 346 347 345 346 346 346 349 346 346 346 342 346 348 346 341 346 346 346 346"
359,353,"362 359 359 359 359 361 359 359 359 359 359 359 359 359 359 359 359 357 359 360 359 354 355 359 359 359 356 359 356 359 359 359 358 359 360 359 359 359 359"
368,367,"374 368 365 365 368 368 368 368 368 368 368 368 368 370 368 368 368 372 368 369 368 370 366 368 368 368 368 368 368 368 369 368 372 368 374 368 368 368 368"
381,383,"387 385 381 381 381 375 381 381 381 381 381 381 381 379 381 381 377 377 381 380 381 379 386 381 386 381 387 381 375 381 381 381 387 381 387 381 381 381 381"
395,390,"394 401 399 399 395 398 395 395 395 395 395 395 395 395 395 395 391 399 395 393 395 398 391 395 399 395 393 395 398 395 394 395 394 395 395 395 395 395 395"
407,411,"406 401 407 407 407 407 407 407 407 407 407 407 407 401 407 407 407 407 407 405 407 408 402 407 405 407 407 407 407 407 408 407 408 407 407 407 407 407 407"
422,426,"423 422 421 421 422 419 422 422 422 422 422 422 422 422 422 422 422 422 422 416 422 426 420 422 422 422 415 422 423 422 421 422 422 422 426 422 422 422 422"
430,426,"433 430 428 428 430 430 430 430 430 430 430 430 430 430 430 430 430 430 430 428 430 426 428 430 430 430 434 430 432 430 430 430 430 430 430 430 430 430 430"
438,438,"438 438 441 441 438 439 438 438 438 438 438 438 438 438 438 438 438 438 438 440 438 441 442 438 435 438 434 438 442 438 444 438 439 438 438 438 438 438 438"
455,454,"456 455 455 455 455 449 455 455 455 455 455 455 455 455 455 455 455 455 455 461 455 460 462 455 456 455 448 455 457 455 456 455 448 455 452 455 455 455 455"
469,473,"471 469 469 463 469 474 469 469 469 469 469 469 469 469 469 469 469 469 469 466 469 468 462 469 472 469 467 469 468 469 470 469 474 469 468 469 469 469 469"
495,495,"495 488 490 490 495 495 495 495 495 495 495 495 495 495 495 495 495 495 495 490 495 491 490 495 495 495 495 495 494 495 495 495 495 495 495 495 495 495 495"
512,510,"511 512 516 517 512 515 512 512 512 512 512 512 512 512 512 512 512 512 512 517 512 512 512 512 512 512 516 512 506 512 509 512 509 512 510 512 512 512 512"
524,523,"524 527 524 524 524 520 524 524 524 524 524 524 524 524 524 524 527 527 524 522 524 520 523 524 524 524 524 524 518 524 525 524 524 524 523 524 524 524 524"
533,530,"531 534 534 534 533 533 533 533 533 533 533 533 533 533 533 533 535 535 533 531 533 533 537 533 537 533 529 533 529 533 530 533 531 533 530 533 533 533 533"
544,548,"539 539 540 540 544 544 544 544 544 544 544 544 544 547 544 544 544 544 544 543 544 548 544 544 546 544 545 544 541 544 539 544 545 544 546 544 544 544 544"
552,559,"556 552 552 552 552 555 552 552 552 552 552 552 552 556 552 552 552 552 552 551 552 555 548 552 558 552 551 552 554 552 557 552 552 552 557 552 552 552 552"
568,564,"570 568 567 567 568 568 568 568 568 568 568 568 568 568 568 568 561 566 568 563 568 564 565 568 573 568 563 568 570 568 566 568 573 568 569 568 568 568 568"
579,584,"581 578 579 579 579 579 579 579 579 579 579 579 579 576 579 579 574 578 579 580 579 577 574 579 581 579 581 579 580 579 581 579 580 579 580 579 579 579 579"
610,611,"609 610 613 613 610 608 610 610 610 610 610 610 610 612 610 610 609 604 610 608 610 603 609 610 604 610 615 610 609 610 604 610 605 610 609 610 610 610 610"
633,632,"639 633 631 631 633 636 633 633 633 633 633 633 633 638 633 633 629 638 633 634 633 635 627 633 634 633 634 633 638 633 635 633 636 633 628 633 633 633 633"
653,652,"649 647 646 646 653 655 653 653 653 653 653 653 653 657 653 653 650 656 653 654 653 653 660 653 648 653 651 653 649 653 648 653 650 653 649 653 653 653 653"
667,667,"665 664 665 665 667 671 667 667 667 667 667 667 667 667 667 667 670 669 667 661 667 662 669 667 666 667 668 667 664 667 668 667 667 667 674 667 667 667 667"
687,691,"689 687 686 686 687 683 687 687 687 687 687 687 687 690 687 687 680 687 687 687 687 686 687 687 684 687 688 687 692 687 684 687 683 687 690 687 687 687 687"
